Ctry,Technology,Year,Lcoh,Part_capex,Part_fixed_om,Part_variable_om,Part_feedstock_cost,Part_co2_cost,Part_co2_td_cost,Part_by_product_sale
COL,SMR_CCS,2040,1.647630158489493,0.46363391526014847,0.14037689257390049,0.00839916,0.8651292196656996,0.0805298932646717,0.089561077725073,0.0
COL,SMR_CCS,2050,1.6221767531183449,0.44953563735762136,0.1361715933669791,0.008399160000000001,0.8579793914039997,0.08052989326467172,0.08956107772507302,0.0
COL,ATR_CCS,2020,1.276991969391253,0.3085483124726333,0.09343373828406633,0.06182714999999999,0.6885624245121381,0.028271402931582406,0.09634894119083287,0.0
COL,ATR_CCS,2030,1.2432865870602325,0.2509288597767349,0.08175101658255227,0.008165849999999999,0.77782051657853,0.028271402931582406,0.09634894119083288,0.0
COL,ATR_CCS,2040,1.2215405155557661,0.23555836627701096,0.08175101658255227,0.008165849999999997,0.7714449385737875,0.028271402931582406,0.09634894119083286,0.0
COL,ATR_CCS,2050,1.1997953159980628,0.2201887447240496,0.08175101658255228,0.008165849999999999,0.7650693605690455,0.028271402931582406,0.09634894119083288,0.0
COL,GHR_CCS,2020,1.2488090456459,0.32011900314596453,0.09693414924297043,0.06182714999999999,0.6590553743347248,0.013529942514103489,0.09734342640813647,0.0
COL,GHR_CCS,2030,1.162526016931039,0.26885217970870023,0.08759437995674117,0.008165849999999999,0.6944867709835978,0.012621237750000012,0.09080559853199999,0.0
COL,GHR_CCS,2040,1.1403652157212711,0.2523838930151917,0.08759437995674116,0.008165849999999997,0.6887942564673384,0.01262123775000001,0.09080559853199997,0.0
COL,GHR_CCS,2050,1.1182053487345727,0.23591654054475225,0.08759437995674117,0.008165849999999999,0.6831017419510793,0.012621237750000012,0.090805598532,0.0
COL,Pyrolysis,2020,1.3644133466765758,0.334885609368518,0.32122948350573105,0.0,1.0082682538023269,0.0,0.0,0.29996999999999996
COL,Pyrolysis,2030,1.4281385995773208,0.2679094219615487,0.3212294835057311,0.0,1.1389696941100411,0.0,0.0,0.29997
COL,Pyrolysis,2040,1.4187961456546412,0.26790278520370586,0.32122948350573105,0.0,1.1296338769452043,0.0,0.0,0.29996999999999996
COL,Pyrolysis,2050,1.4094536957182062,0.26789615243210696,0.3212294835057311,0.0,1.120298059780368,0.0,0.0,0.29996999999999996
DEU,SMR_CCS,2020,2.2719309012649354,0.5419156300616808,0.1786250901225667,0.06359363999999999,1.3177055700909432,0.08052989326467172,0.089561077725073,0.0
DEU,SMR_CCS,2030,2.2060133327071525,0.43888011120678666,0.14458219178082193,0.008399160000000001,1.4440608987297994,0.08052989326467172,0.08956107772507302,0.0
DEU,SMR_CCS,2040,2.179929580533157,0.42602703885677007,0.14037689257390049,0.00839916,1.4350355181127419,0.0805298932646717,0.089561077725073,0.0
DEU,SMR_CCS,2050,2.1538404787931227,0.4131686169407195,0.13617159336697907,0.00839916,1.4260101374956797,0.0805298932646717,0.08956107772507299,0.0
DEU,ATR_CCS,2020,1.7382849488465963,0.2833916263734392,0.09343373828406634,0.061827150000000004,1.1750120900666754,0.02827140293158241,0.09634894119083287,0.0
DEU,ATR_CCS,2030,1.7327431068628156,0.2305214138929999,0.08175101658255227,0.008165849999999999,1.287684482264848,0.028271402931582406,0.09634894119083287,0.0
DEU,ATR_CCS,2040,1.7106251150326583,0.2164514500769943,0.08175101658255227,0.008165849999999999,1.2796364542506964,0.028271402931582403,0.09634894119083287,0.0
DEU,ATR_CCS,2050,1.688501314336746,0.2023756773952381,0.08175101658255225,0.008165849999999999,1.2715884262365402,0.028271402931582403,0.09634894119083287,0.0
DEU,GHR_CCS,2020,1.6883127515731176,0.2940189308039897,0.09693414924297043,0.061827150000000004,1.1246591526039174,0.013529942514103489,0.09734342640813648,0.0
DEU,GHR_CCS,2030,1.5958993252338538,0.24698707294891498,0.08759437995674117,0.008165849999999999,1.1497251860461977,0.012621237750000012,0.090805598532,0.0
DEU,GHR_CCS,2040,1.573638672705879,0.2319122028337258,0.08759437995674117,0.008165849999999999,1.1425394036334122,0.01262123775000001,0.09080559853199999,0.0
DEU,GHR_CCS,2050,1.5513717964305331,0.21683110897116933,0.08759437995674116,0.008165849999999999,1.1353536212206228,0.012621237750000012,0.09080559853199999,0.0
DEU,Pyrolysis,2020,2.052775050870295,0.3109346206369598,0.3212294835057311,0.0,1.7205809467276043,0.0,0.0,0.29997000000000007
DEU,Pyrolysis,2030,2.1556243605584853,0.24879671625538197,0.32122948350573105,0.0,1.8855681607973724,0.0,0.0,0.29997
DEU,Pyrolysis,2040,2.143883855197792,0.24884101189966631,0.32122948350573105,0.0,1.8737833597923947,0.0,0.0,0.29997
DEU,Pyrolysis,2050,2.132143327015288,0.2488852847221478,0.32122948350573105,0.0,1.8619985587874093,0.0,0.0,0.29997
DNK,SMR_CCS,2020,2.0951159940839545,0.5145866417192326,0.17862509012256667,0.06359363999999999,1.1682196512524108,0.0805298932646717,0.08956107772507299,0.0
DNK,SMR_CCS,2030,2.019980729684146,0.41666769321230834,0.14458219178082193,0.008399160000000001,1.280240713701271,0.08052989326467172,0.089561077725073,0.0
DNK,SMR_CCS,2040,1.9955006517407798,0.4043944189364958,0.1403768925739005,0.008399160000000001,1.272239209240639,0.08052989326467172,0.089561077725073,0.0
DNK,SMR_CCS,2050,1.9710198260656266,0.3921203969288962,0.1361715933669791,0.00839916,1.2642377047800066,0.0805298932646717,0.089561077725073,0.0
DNK,ATR_CCS,2020,1.5906952275539559,0.26910009089470494,0.09343373828406631,0.061827149999999984,1.0417139042527692,0.028271402931582403,0.09634894119083286,0.0
DNK,ATR_CCS,2030,1.5749958491283906,0.2188543597902523,0.08175101658255227,0.008165849999999999,1.1416042786331706,0.028271402931582406,0.09634894119083288,0.0
DNK,ATR_CCS,2040,1.5544670329321624,0.20546057033548085,0.08175101658255227,0.008165849999999999,1.1344692518917139,0.028271402931582403,0.09634894119083287,0.0
DNK,ATR_CCS,2050,1.533937405280877,0.19206596942565166,0.08175101658255227,0.008165849999999999,1.1273342251502576,0.028271402931582406,0.09634894119083288,0.0
DNK,GHR_CCS,2020,1.5458993352612598,0.2791914567717558,0.09693414924297042,0.061827149999999984,0.9970732103242935,0.013529942514103487,0.09734342640813645,0.0
DNK,GHR_CCS,2030,1.4529693822153296,0.23448666574547922,0.08759437995674117,0.008165849999999999,1.0192956502311092,0.01262123775000001,0.09080559853199999,0.0
DNK,GHR_CCS,2040,1.4322483822153598,0.2201362635594531,0.08759437995674116,0.008165849999999999,1.0129250524171656,0.012621237750000012,0.09080559853199999,0.0
DNK,GHR_CCS,2050,1.4115265128044734,0.20578499196251085,0.08759437995674117,0.008165849999999999,1.0065544546032215,0.012621237750000012,0.09080559853199999,0.0
DNK,Pyrolysis,2020,1.8439611856487925,0.29731050766025996,0.32122948350573105,0.0,1.5253911944828018,0.0,0.0,0.29996999999999996
DNK,Pyrolysis,2030,1.9307768711172582,0.23785580461667793,0.3212294835057311,0.0,1.6716615829948493,0.0,0.0,0.29997
DNK,Pyrolysis,2040,1.9203351787604106,0.23786199715354717,0.32122948350573105,0.0,1.6612136981011325,0.0,0.0,0.29996999999999996
DNK,Pyrolysis,2050,1.9098934828162122,0.23786818610306545,0.32122948350573105,0.0,1.6507658132074157,0.0,0.0,0.29996999999999996
DZA,SMR_CCS,2020,1.1951396273059114,0.7028241870529207,0.1786250901225667,0.06359363999999999,0.08000573914067939,0.08052989326467172,0.08956107772507302,0.0
DZA,SMR_CCS,2030,0.9838250138821066,0.5686248702828786,0.14458219178082193,0.008399160000000001,0.09212782082866128,0.08052989326467172,0.08956107772507302,0.0
DZA,SMR_CCS,2040,0.9648650838826051,0.5514458231527019,0.14037689257390049,0.00839916,0.09455223716625798,0.0805298932646717,0.089561077725073,0.0
DZA,SMR_CCS,2050,0.9459305815989942,0.5342922037384163,0.13617159336697907,0.00839916,0.09697665350385413,0.0805298932646717,0.089561077725073,0.0
DZA,ATR_CCS,2020,0.7187610222720725,0.3675378202338387,0.09343373828406633,0.06182715,0.07134196963175227,0.028271402931582406,0.09634894119083288,0.0
DZA,ATR_CCS,2030,0.5953583105111536,0.2986697408362894,0.08175101658255227,0.008165849999999999,0.0821513589698967,0.02827140293158241,0.09634894119083288,0.0
DZA,ATR_CCS,2040,0.5790233876934427,0.28017294015094946,0.08175101658255225,0.008165849999999999,0.08431323683752585,0.0282714029315824,0.09634894119083287,0.0
DZA,ATR_CCS,2050,0.5627160033399259,0.26170367792980387,0.08175101658255227,0.008165849999999999,0.08647511470515455,0.028271402931582403,0.09634894119083287,0.0
DZA,GHR_CCS,2020,0.7192400537094132,0.38132064210246697,0.09693414924297043,0.06182715,0.068284743441736,0.013529942514103489,0.09734342640813647,0.0
DZA,GHR_CCS,2030,0.5925400253345423,0.3200030913475418,0.08759437995674117,0.008165849999999999,0.07334986774825938,0.012621237750000014,0.090805598532,0.0
DZA,GHR_CCS,2040,0.5746524024109163,0.3001852087463298,0.08759437995674114,0.008165849999999999,0.07528012742584543,0.01262123775000001,0.09080559853199997,0.0
DZA,GHR_CCS,2050,0.5567942848078903,0.2803968314657181,0.08759437995674116,0.008165849999999999,0.07721038710343105,0.01262123775000001,0.090805598532,0.0
DZA,Pyrolysis,2020,0.5167444451639991,0.391018263240342,0.3212294835057311,0.0,0.10446669841792605,0.0,0.0,0.29997
DZA,Pyrolysis,2030,0.45415222605708666,0.3125977564943496,0.3212294835057311,0.0,0.12029498605700598,0.0,0.0,0.29997
DZA,Pyrolysis,2040,0.4571084655637975,0.31238833847324404,0.32122948350573105,0.0,0.12346064358482237,0.0,0.0,0.29996999999999996
DZA,Pyrolysis,2050,0.46006487795129464,0.31217909333292554,0.32122948350573105,0.0,0.12662630111263806,0.0,0.0,0.29997
EGY,SMR_CCS,2020,1.7978740913116416,0.6416787701444941,0.17862509012256667,0.06359363999999999,0.7438856200548362,0.0805298932646717,0.089561077725073,0.0
EGY,SMR_CCS,2030,1.565550394756365,0.519066368079263,0.1445821917808219,0.00839916,0.7234117039065354,0.0805298932646717,0.08956107772507299,0.0
EGY,SMR_CCS,2040,1.5318967888251236,0.5032673387871398,0.1403768925739005,0.008399160000000001,0.7097624264743386,0.08052989326467172,0.089561077725073,0.0
EGY,SMR_CCS,2050,1.4982736582358742,0.4874987848370089,0.13617159336697907,0.00839916,0.6961131490421416,0.0805298932646717,0.08956107772507299,0.0
EGY,ATR_CCS,2020,1.278774142144365,0.33556218014944267,0.09343373828406633,0.06182714999999999,0.6633307295884406,0.028271402931582403,0.09634894119083287,0.0
EGY,ATR_CCS,2030,1.1322503099375516,0.272639178715387,0.08175101658255227,0.008165849999999999,0.645073920517197,0.028271402931582403,0.09634894119083287,0.0
EGY,ATR_CCS,2040,1.1031348349371708,0.2556949097624987,0.08175101658255228,0.00816585,0.6329027144697045,0.028271402931582406,0.09634894119083287,0.0
EGY,ATR_CCS,2050,1.0740523361919292,0.2387836170647499,0.08175101658255225,0.008165849999999999,0.6207315084222118,0.028271402931582406,0.09634894119083287,0.0
EGY,GHR_CCS,2020,1.252685506649791,0.3481459021509112,0.09693414924297043,0.06182714999999999,0.6349049363336693,0.013529942514103487,0.09734342640813647,0.0
EGY,GHR_CCS,2030,1.0672626005980503,0.29211322100152354,0.08759437995674116,0.008165849999999999,0.5759623133577858,0.01262123775000001,0.09080559853199999,0.0
EGY,GHR_CCS,2040,1.0382409211154824,0.2739587549785347,0.08759437995674117,0.00816585,0.5650950998982065,0.012621237750000012,0.09080559853199999,0.0
EGY,GHR_CCS,2050,1.0092545731233526,0.2558396204459847,0.08759437995674114,0.008165849999999999,0.554227886438627,0.01262123775000001,0.09080559853199999,0.0
EGY,Pyrolysis,2020,1.3531675119782474,0.3605867762426531,0.32122948350573105,0.0,0.9713212522298633,0.0,0.0,0.29997
EGY,Pyrolysis,2030,1.2540752811878244,0.2882281578989266,0.32122948350573105,0.0,0.9445876397831666,0.0,0.0,0.29996999999999996
EGY,Pyrolysis,2040,1.2360024923102733,0.2879777773191687,0.3212294835057311,0.0,0.9267652314853736,0.0,0.0,0.29997
EGY,Pyrolysis,2050,1.2179299334610083,0.28772762676769703,0.32122948350573105,0.0,0.9089428231875804,0.0,0.0,0.29996999999999996
GBR,SMR_CCS,2020,2.103838796374416,0.5233094440096938,0.1786250901225667,0.06359363999999999,1.1682196512524108,0.0805298932646717,0.089561077725073,0.0
GBR,SMR_CCS,2030,2.0270988781006563,0.4237858416288188,0.1445821917808219,0.00839916,1.2802407137012708,0.0805298932646717,0.08956107772507302,0.0
GBR,SMR_CCS,2040,2.0024642423816488,0.4113580095773651,0.1403768925739005,0.00839916,1.2722392092406387,0.0805298932646717,0.08956107772507302,0.0
GBR,SMR_CCS,2050,1.9778254699937592,0.39892604085702876,0.13617159336697907,0.00839916,1.2642377047800066,0.0805298932646717,0.08956107772507299,0.0
GBR,ATR_CCS,2020,1.595256766270502,0.2736616296112509,0.09343373828406631,0.06182715,1.0417139042527692,0.028271402931582403,0.09634894119083286,0.0
GBR,ATR_CCS,2030,1.578734650672079,0.22259316133394105,0.08175101658255227,0.008165849999999999,1.1416042786331704,0.028271402931582406,0.09634894119083287,0.0
GBR,ATR_CCS,2040,1.5580050226710378,0.2089985600743563,0.08175101658255227,0.008165849999999999,1.1344692518917139,0.028271402931582406,0.09634894119083287,0.0
GBR,ATR_CCS,2050,1.5372709033821235,0.19539946752689835,0.08175101658255227,0.008165849999999999,1.1273342251502574,0.028271402931582403,0.09634894119083286,0.0
GBR,GHR_CCS,2020,1.5506319335861394,0.2839240550966354,0.09693414924297043,0.06182715,0.9970732103242935,0.013529942514103485,0.09734342640813645,0.0
GBR,GHR_CCS,2030,1.4569752384783885,0.23849252200853854,0.08759437995674116,0.008165849999999999,1.019295650231109,0.012621237750000012,0.09080559853199999,0.0
GBR,GHR_CCS,2040,1.4360390844428284,0.22392696578692195,0.08759437995674117,0.008165849999999999,1.0129250524171654,0.01262123775000001,0.09080559853199999,0.0
GBR,GHR_CCS,2050,1.4150981183420055,0.20935659750004276,0.08759437995674116,0.008165849999999999,1.0065544546032217,0.01262123775000001,0.090805598532,0.0
GBR,Pyrolysis,2020,1.84831158086455,0.3016609028760173,0.3212294835057311,0.0,1.5253911944828016,0.0,0.0,0.29997
GBR,Pyrolysis,2030,1.934284493981142,0.24136342748056178,0.32122948350573105,0.0,1.6716615829948491,0.0,0.0,0.29997
GBR,Pyrolysis,2040,1.923870881484226,0.24139769987736245,0.3212294835057311,0.0,1.6612136981011325,0.0,0.0,0.29997
GBR,Pyrolysis,2050,1.9134572508514385,0.24143195413829166,0.32122948350573105,0.0,1.6507658132074157,0.0,0.0,0.29997
IDN,SMR_CCS,2020,1.9059951983861692,0.592568224847256,0.1786250901225667,0.06359364,0.9011172724266017,0.08052989326467173,0.089561077725073,0.0
IDN,SMR_CCS,2030,1.839822291393545,0.4790997761317399,0.1445821917808219,0.008399160000000001,1.0376501924912385,0.0805298932646717,0.08956107772507302,0.0
IDN,SMR_CCS,2040,1.8481397776791915,0.4643159776113808,0.14037689257390049,0.008399160000000001,1.0649567765041656,0.08052989326467172,0.089561077725073,0.0
IDN,SMR_CCS,2050,1.8564979165287099,0.44957283165489315,0.13617159336697907,0.00839916,1.092263360517093,0.08052989326467172,0.08956107772507299,0.0
IDN,ATR_CCS,2020,1.3932972070567207,0.3098801061662902,0.09343373828406634,0.06182715,0.8035358684839486,0.028271402931582406,0.09634894119083287,0.0
IDN,ATR_CCS,2030,1.391467697539915,0.25164675948979426,0.08175101658255227,0.008165849999999999,0.9252837273451531,0.028271402931582406,0.09634894119083288,0.0
IDN,ATR_CCS,2040,1.4000754113459692,0.23590490152360785,0.08175101658255227,0.008165849999999999,0.9496332991173938,0.028271402931582406,0.09634894119083287,0.0
IDN,ATR_CCS,2050,1.408727044597575,0.22020696300297252,0.08175101658255227,0.008165849999999999,0.9739828708896348,0.028271402931582403,0.09634894119083287,0.0
IDN,GHR_CCS,2020,1.3602372550108286,0.3215007396597474,0.09693414924297045,0.06182715,0.7691018471858706,0.01352994251410349,0.09734342640813647,0.0
IDN,GHR_CCS,2030,1.2949595657316313,0.26962135748617866,0.08759437995674116,0.008165849999999999,0.8261511420067116,0.01262123775000001,0.09080559853199999,0.0
IDN,GHR_CCS,2040,1.2998342084471142,0.25275518067516917,0.08759437995674117,0.008165849999999999,0.8478919615332039,0.01262123775000001,0.090805598532,0.0
IDN,GHR_CCS,2050,1.3047559074300947,0.23593606013165738,0.08759437995674116,0.008165849999999999,0.8696327810596963,0.012621237750000012,0.09080559853199999,0.0
IDN,Pyrolysis,2020,1.5340373023920026,0.3361528998633124,0.32122948350573105,0.0,1.1766249190229592,0.0,0.0,0.29997
IDN,Pyrolysis,2030,1.644742328173177,0.2685814227622195,0.32122948350573105,0.0,1.3549014219052264,0.0,0.0,0.29997000000000007
IDN,Pyrolysis,2040,1.6800645291545897,0.2682483231671791,0.3212294835057311,0.0,1.3905567224816795,0.0,0.0,0.29997
IDN,Pyrolysis,2050,1.715387092424768,0.2679155858609038,0.32122948350573105,0.0,1.426212023058133,0.0,0.0,0.29997
IND,SMR_CCS,2020,2.0200835475863372,0.5854473726375296,0.1786250901225667,0.06359363999999999,1.0223264738364963,0.0805298932646717,0.089561077725073,0.0
IND,SMR_CCS,2030,1.7895503876876493,0.4722890169659903,0.1445821917808219,0.00839916,0.9941890479510925,0.0805298932646717,0.08956107772507299,0.0
IND,SMR_CCS,2040,1.7509712351467503,0.4566734475556208,0.14037689257390049,0.008399160000000001,0.9754307640274844,0.08052989326467172,0.089561077725073,0.0
IND,SMR_CCS,2050,1.712497954162052,0.44116374970145156,0.13617159336697907,0.00839916,0.9566724801038766,0.0805298932646717,0.08956107772507299,0.0
IND,ATR_CCS,2020,1.497656934559432,0.30615629792579047,0.09343373828406631,0.06182714999999999,0.9116194042271597,0.028271402931582403,0.09634894119083287,0.0
IND,ATR_CCS,2030,1.3491355865087136,0.248069413894761,0.08175101658255227,0.008165849999999999,0.8865289619089849,0.028271402931582403,0.09634894119083287,0.0
IND,ATR_CCS,2040,1.3163611742761119,0.23202196320761417,0.08175101658255227,0.008165849999999999,0.8698020003635301,0.028271402931582403,0.09634894119083287,0.0
IND,ATR_CCS,2050,1.2837003284026263,0.21608807887958328,0.08175101658255227,0.008165849999999999,0.8530750388180754,0.028271402931582406,0.09634894119083287,0.0
IND,GHR_CCS,2020,1.4598256211113612,0.31763728705388933,0.09693414924297043,0.06182714999999999,0.8725536658922614,0.013529942514103489,0.09734342640813645,0.0
IND,GHR_CCS,2030,1.2565240211213207,0.26578848963011875,0.08759437995674116,0.008165849999999999,0.7915484652524609,0.012621237750000012,0.09080559853199999,0.0
IND,GHR_CCS,2040,1.2243955455785818,0.24859489079025848,0.08759437995674116,0.008165849999999999,0.7766135885495823,0.01262123775000001,0.09080559853199999,0.0
IND,GHR_CCS,2050,1.1923887475547594,0.23152296946931455,0.08759437995674116,0.008165849999999999,0.7616787118467039,0.012621237750000012,0.09080559853199997,0.0
IND,Pyrolysis,2020,1.688761444013162,0.33260933187803804,0.3212294835057311,0.0,1.334892628629393,0.0,0.0,0.29997
IND,Pyrolysis,2030,1.5846445765559776,0.2652326285115648,0.32122948350573105,0.0,1.2981524645386815,0.0,0.0,0.29996999999999996
IND,Pyrolysis,2040,1.5592948041213615,0.26437629880409746,0.32122948350573105,0.0,1.2736590218115331,0.0,0.0,0.29996999999999996
IND,Pyrolysis,2050,1.533946659440078,0.26352159684996124,0.3212294835057311,0.0,1.2491655790843854,0.0,0.0,0.29996999999999996
IRN,SMR_CCS,2020,1.4817876691718443,0.6500794618273396,0.1786250901225667,0.06359364,0.41939850623219355,0.08052989326467172,0.089561077725073,0.0
IRN,SMR_CCS,2030,1.3320581577394544,0.5260421005196951,0.1445821917808219,0.008399160000000001,0.4829437344491928,0.0805298932646717,0.089561077725073,0.0
IRN,SMR_CCS,2040,1.3247471395385355,0.5102273358822978,0.1403768925739005,0.008399160000000001,0.49565278009259256,0.0805298932646717,0.089561077725073,0.0
IRN,SMR_CCS,2050,1.317454848164595,0.49443129807187897,0.1361715933669791,0.008399160000000001,0.5083618257359922,0.08052989326467172,0.089561077725073,0.0
IRN,ATR_CCS,2020,0.993818619894621,0.3399552729974796,0.09343373828406633,0.06182715,0.37398211449065977,0.028271402931582406,0.09634894119083288,0.0
IRN,ATR_CCS,2030,0.9214864583225628,0.2763031763859262,0.08175101658255228,0.008165849999999999,0.43064607123166904,0.028271402931582406,0.09634894119083288,0.0
IRN,ATR_CCS,2040,0.9157471470143502,0.2592310737295119,0.08175101658255227,0.008165849999999999,0.4419788625798708,0.028271402931582406,0.09634894119083288,0.0
IRN,ATR_CCS,2050,0.910028122132309,0.2421792574992691,0.08175101658255228,0.008165849999999999,0.4533116539280725,0.028271402931582406,0.09634894119083287,0.0
IRN,GHR_CCS,2020,0.9802942189713335,0.35270373781681186,0.09693414924297043,0.06182715,0.35795581298931134,0.013529942514103489,0.09734342640813647,0.0
IRN,GHR_CCS,2030,0.879733724322158,0.29603893030833084,0.08759437995674116,0.008165849999999999,0.384507727775086,0.012621237750000012,0.090805598532,0.0
IRN,GHR_CCS,2040,0.8715609194513755,0.2777475010224145,0.08759437995674117,0.008165849999999999,0.3946263521902198,0.012621237750000012,0.090805598532,0.0
IRN,GHR_CCS,2050,0.863409849906973,0.2594778070628784,0.08759437995674116,0.008165849999999999,0.4047449766053536,0.01262123775000001,0.090805598532,0.0
IRN,Pyrolysis,2020,0.9336513222176079,0.3647664091105373,0.3212294835057311,0.0,0.5476254296013395,0.0,0.0,0.29997
IRN,Pyrolysis,2030,0.9435157662315983,0.2916573031849306,0.3212294835057311,0.0,0.6305989795409366,0.0,0.0,0.29997
IRN,Pyrolysis,2040,0.9599562948169381,0.29150312178235105,0.3212294835057311,0.0,0.6471936895288558,0.0,0.0,0.29996999999999996
IRN,Pyrolysis,2050,0.9763969449215258,0.2913490618990197,0.32122948350573105,0.0,0.663788399516775,0.0,0.0,0.29996999999999996
IRQ,SMR_CCS,2020,1.5343840529555897,0.7239427241674743,0.1786250901225667,0.06359363999999999,0.398131627675804,0.0805298932646717,0.089561077725073,0.0
IRQ,SMR_CCS,2030,1.3588377824596187,0.5860241765737917,0.1445821917808219,0.008399160000000001,0.4497412831152604,0.08052989326467172,0.089561077725073,0.0
IRQ,SMR_CCS,2040,1.3335442368358617,0.5686223341169171,0.1403768925739005,0.008399160000000001,0.44605487915529934,0.08052989326467172,0.089561077725073,0.0
IRQ,SMR_CCS,2050,1.3082582360298556,0.5512280364777943,0.1361715933669791,0.00839916,0.4423684751953377,0.08052989326467172,0.089561077725073,0.0
IRQ,ATR_CCS,2020,1.0134810811714101,0.3785816363696456,0.09343373828406633,0.06182715,0.35501821239528286,0.028271402931582406,0.09634894119083288,0.0
IRQ,ATR_CCS,2030,0.9233850144991647,0.3078087120143404,0.08175101658255227,0.008165849999999999,0.40103909177985686,0.028271402931582406,0.09634894119083287,0.0
IRQ,ATR_CCS,2040,0.9011889025546467,0.2888998057401491,0.08175101658255227,0.008165849999999999,0.39775188610953016,0.028271402931582406,0.09634894119083287,0.0
IRQ,ATR_CCS,2050,0.8790009731350621,0.2699990819908917,0.08175101658255227,0.008165849999999999,0.394464680439203,0.028271402931582406,0.09634894119083287,0.0
IRQ,GHR_CCS,2020,1.0022178474446783,0.39277860595905223,0.09693414924297043,0.06182715,0.3398045733204157,0.013529942514103487,0.09734342640813647,0.0
IRQ,GHR_CCS,2030,0.8870546723108081,0.3297948399877746,0.08759437995674116,0.008165849999999999,0.35807276608429245,0.012621237750000012,0.09080559853199999,0.0
IRQ,GHR_CCS,2040,0.8638602289028937,0.30953541925268224,0.08759437995674116,0.008165849999999999,0.3551377434114704,0.012621237750000012,0.09080559853199999,0.0
IRQ,GHR_CCS,2050,0.8406745524333997,0.2892847654560106,0.08759437995674117,0.008165849999999999,0.3522027207386479,0.01262123775000001,0.090805598532,0.0
IRQ,Pyrolysis,2020,0.942652538336145,0.4015366404560257,0.32122948350573105,0.0,0.5198564143743883,0.0,0.0,0.29997
IRQ,Pyrolysis,2030,0.9296646914591231,0.3211599991230641,0.3212294835057311,0.0,0.5872452088303279,0.0,0.0,0.29997
IRQ,Pyrolysis,2040,0.9247888779098399,0.3210976708920622,0.32122948350573105,0.0,0.5824317235120465,0.0,0.0,0.29997
IRQ,Pyrolysis,2050,0.9199131053046012,0.32103538360510553,0.32122948350573105,0.0,0.5776182381937646,0.0,0.0,0.29997
ITA,SMR_CCS,2020,2.234696055719707,0.5758334707758429,0.17862509012256667,0.06359363999999999,1.246552883831553,0.0805298932646717,0.089561077725073,0.0
ITA,SMR_CCS,2030,2.155329510189169,0.4661718352744348,0.14458219178082188,0.00839916,1.3660853521441678,0.0805298932646717,0.089561077725073,0.0
ITA,SMR_CCS,2040,2.1287838570880173,0.4523695148311052,0.14037689257390049,0.00839916,1.3575473186932672,0.0805298932646717,0.089561077725073,0.0
ITA,SMR_CCS,2050,2.1022417161654663,0.4385707065663753,0.1361715933669791,0.008399160000000001,1.3490092852423672,0.08052989326467172,0.08956107772507302,0.0
ITA,ATR_CCS,2020,1.6925744782503975,0.3011287638720709,0.09343373828406633,0.06182714999999999,1.1115644819718449,0.028271402931582406,0.09634894119083287,0.0
ITA,ATR_CCS,2030,1.6775464369524018,0.24485636929198717,0.08175101658255227,0.008165849999999997,1.218152856955447,0.028271402931582403,0.09634894119083287,0.0
ITA,ATR_CCS,2040,1.6549118774992857,0.2298352651948422,0.08175101658255227,0.008165849999999999,1.210539401599476,0.028271402931582403,0.09634894119083287,0.0
ITA,ATR_CCS,2050,1.6322811275975189,0.21481797064904595,0.08175101658255227,0.00816585,1.2029259462435054,0.028271402931582406,0.09634894119083287,0.0
ITA,GHR_CCS,2020,1.6459863591913688,0.3124212183719326,0.09693414924297043,0.06182714999999999,1.0639304726542258,0.013529942514103487,0.09734342640813645,0.0
ITA,GHR_CCS,2030,1.5491760155010057,0.2623459440188821,0.08759437995674116,0.008165849999999997,1.0876430052433825,0.01262123775000001,0.09080559853199999,0.0
ITA,GHR_CCS,2040,1.5262843034193732,0.24625200072002015,0.08759437995674114,0.008165849999999999,1.080845236460612,0.012621237750000012,0.09080559853199997,0.0
ITA,GHR_CCS,2050,1.5033966729754176,0.23016213905883512,0.08759437995674116,0.00816585,1.0740474676778415,0.01262123775000001,0.09080559853199999,0.0
ITA,Pyrolysis,2020,1.976758002308289,0.32782448471549525,0.3212294835057311,0.0,1.6276740340870628,0.0,0.0,0.29997
ITA,Pyrolysis,2030,2.0672363055780627,0.2622244559495226,0.32122948350573105,0.0,1.783752366122809,0.0,0.0,0.29997
ITA,Pyrolysis,2040,2.0560588575771854,0.2621954602369126,0.32122948350573105,0.0,1.772603913834542,0.0,0.0,0.29996999999999996
ITA,Pyrolysis,2050,2.0448814280112355,0.26216648295922906,0.32122948350573105,0.0,1.7614554615462756,0.0,0.0,0.29997
KAZ,SMR_CCS,2020,1.1150106112965457,0.5424087100111531,0.17862509012256667,0.06359364,0.1602922001730811,0.08052989326467172,0.089561077725073,0.0
KAZ,SMR_CCS,2030,0.9460820526805095,0.43843083274094047,0.1445821917808219,0.008399160000000001,0.1845788971690023,0.0805298932646717,0.089561077725073,0.0
KAZ,SMR_CCS,2040,0.9331011382866261,0.4247978781547942,0.14037689257390049,0.00839916,0.1894362365681867,0.08052989326467172,0.08956107772507299,0.0
KAZ,SMR_CCS,2050,0.9201639562730729,0.4112086559489779,0.1361715933669791,0.008399160000000001,0.19429357596737115,0.08052989326467172,0.089561077725073,0.0
KAZ,ATR_CCS,2020,0.7064649740351785,0.2836494796647296,0.09343373828406633,0.06182715,0.1429342619639674,0.02827140293158241,0.09634894119083287,0.0
