Alkaline,Cell,Country,Electrolyser,H2_production,Iteration,LCOH,Onshore,PEM,PV,System,Year
1.0,BEL_BE22,BEL,PEM,98366.05613001858,1800,7.611169938937901,2.127659574468086,1.0,1.8773466833541943,Hybrid,2040
1.0,BEL_BE22,BEL,Alkaline,75418.99189918993,1797,5.91009617231247,2.173913043478261,1.0,,Onshore,2040
1.0,BEL_BE22,BEL,PEM,89952.02801530153,1798,8.657824013338201,3.125,1.0,,Onshore,2040
1.0,BEL_BE22,BEL,Alkaline,46244.09185104558,1795,5.762026520397539,,1.0,2.325581395348837,PV,2040
1.0,BEL_BE22,BEL,PEM,49800.390976597664,1796,10.181742276188668,,1.0,3.1250000000000004,PV,2040
1.0,BEL_BE23,BEL,Alkaline,90063.51279195717,1805,5.837835513111154,1.69491525423729,1.0,1.0451977401129928,Hybrid,2020
1.0,BEL_BE23,BEL,PEM,107742.01273338335,1806,8.894839957348028,2.385321100917429,1.0,1.394495412844037,Hybrid,2020
1.0,BEL_BE23,BEL,Alkaline,80502.50225022504,1803,5.974389519554339,2.0,1.0,,Onshore,2020
1.0,BEL_BE23,BEL,PEM,97285.2642407098,1804,9.347676485635777,2.8571428571428568,1.0,,Onshore,2020
1.0,BEL_BE23,BEL,Alkaline,43350.09410031912,1801,8.18077819048829,,1.0,2.2727272727272725,PV,2020
1.0,BEL_BE23,BEL,PEM,49011.54177917792,1802,14.644848706290633,,1.0,3.1250000000000013,PV,2020
1.0,BEL_BE23,BEL,Alkaline,93414.13959577774,1811,4.81189704601275,1.538461538461536,1.0,1.1655011655011647,Hybrid,2030
1.0,BEL_BE23,BEL,PEM,108157.25353785395,1812,7.331458153738109,2.2222222222222316,1.0,1.4236111111111132,Hybrid,2030
1.0,BEL_BE23,BEL,Alkaline,83749.030672298,1809,4.978147664617204,1.923076923076923,1.0,,Onshore,2030
1.0,BEL_BE23,BEL,PEM,97386.7832729219,1810,7.750720881338141,2.702702702702702,1.0,,Onshore,2030
1.0,BEL_BE23,BEL,Alkaline,45759.85598559856,1807,6.411700910168811,,1.0,2.222222222222222,PV,2030
1.0,BEL_BE23,BEL,PEM,49943.239778523304,1808,11.490059803435685,,1.0,3.0303030303030294,PV,2030
1.0,BEL_BE23,BEL,Alkaline,92929.22038357682,1817,4.523331778717144,1.3846153846153846,1.0,1.4615384615384652,Hybrid,2040
1.0,BEL_BE23,BEL,PEM,106769.87637622457,1818,6.773232122485903,2.0833333333333304,1.0,1.5851449275362277,Hybrid,2040
1.0,BEL_BE23,BEL,Alkaline,84921.92160392509,1815,4.869068972476676,1.9607843137254897,1.0,,Onshore,2040
1.0,BEL_BE23,BEL,PEM,95931.61684589513,1816,7.340034812652625,2.631578947368421,1.0,,Onshore,2040
1.0,BEL_BE23,BEL,Alkaline,46991.29215247107,1813,5.670407496177709,,1.0,2.325581395348838,PV,2040
1.0,BEL_BE23,BEL,PEM,50579.911116111616,1814,10.024827879344173,,1.0,3.1250000000000004,PV,2040
1.0,BEL_BE24,BEL,Alkaline,83907.11158072324,1823,6.555264277728566,1.6183574879227052,1.0,1.4492753623188381,Hybrid,2020
1.0,BEL_BE24,BEL,PEM,102606.96050048289,1824,9.822612705996008,2.564102564102561,1.0,1.6079965232507585,Hybrid,2020
1.0,BEL_BE24,BEL,Alkaline,73722.702270227,1821,7.028461067286635,2.2222222222222214,1.0,,Onshore,2020
1.0,BEL_BE24,BEL,PEM,92894.91449144913,1822,10.647672682765714,3.333333333333334,1.0,,Onshore,2020
1.0,BEL_BE24,BEL,Alkaline,42896.20325668932,1819,8.267338153202179,,1.0,2.272727272727273,PV,2020
1.0,BEL_BE24,BEL,PEM,48623.612361236126,1820,14.76168599009808,,1.0,3.125,PV,2020
1.0,BEL_BE24,BEL,Alkaline,85938.63442743408,1829,5.38910486574781,1.446131597975418,1.0,1.5184381778741858,Hybrid,2030
1.0,BEL_BE24,BEL,PEM,101168.2875284613,1830,8.112281537500735,2.2837706511175897,1.0,1.6520894071914467,Hybrid,2030
1.0,BEL_BE24,BEL,Alkaline,76403.85315127257,1827,5.874523785079826,2.1276595744680846,1.0,,Onshore,2030
1.0,BEL_BE24,BEL,PEM,92320.82583258326,1828,8.889759136133579,3.1249999999999996,1.0,,Onshore,2030
1.0,BEL_BE24,BEL,Alkaline,45283.248324832486,1825,6.479182780474065,,1.0,2.222222222222222,PV,2030
1.0,BEL_BE24,BEL,PEM,49536.262717180805,1826,11.58445724320036,,1.0,3.0303030303030303,PV,2030
1.0,BEL_BE24,BEL,Alkaline,84097.47475337854,1835,5.026311680397228,1.2987012987013014,1.0,1.7001180637544269,Hybrid,2040
1.0,BEL_BE24,BEL,PEM,99790.0097894646,1836,7.4756679662025824,2.1276595744680917,1.0,1.835627868168544,Hybrid,2040
1.0,BEL_BE24,BEL,Alkaline,76403.85315127256,1833,5.742329019893291,2.1276595744680837,1.0,,Onshore,2040
1.0,BEL_BE24,BEL,PEM,90623.93966669394,1834,8.435547248084358,3.0303030303030307,1.0,,Onshore,2040
1.0,BEL_BE24,BEL,Alkaline,46499.25690243444,1831,5.730408032863888,,1.0,2.3255813953488373,PV,2040
1.0,BEL_BE24,BEL,PEM,50825.672889869646,1832,10.10395034565311,,1.0,3.225806451612904,PV,2040
1.0,BEL_BE25,BEL,Alkaline,88505.84835986696,1841,5.97202598239151,1.606922126081582,1.0,1.2360939431396798,Hybrid,2020
1.0,BEL_BE25,BEL,PEM,105839.02004919102,1842,9.089907834495868,2.380952380952375,1.0,1.4430014430014468,Hybrid,2020
1.0,BEL_BE25,BEL,Alkaline,79561.853060306,1839,6.220379174755043,2.0833333333333335,1.0,,Onshore,2020
1.0,BEL_BE25,BEL,PEM,95332.87887612288,1840,9.686688635118449,2.9411764705882346,1.0,,Onshore,2020
1.0,BEL_BE25,BEL,Alkaline,43737.95379537954,1837,8.002287328641245,,1.0,2.2222222222222223,PV,2020
1.0,BEL_BE25,BEL,PEM,49880.573994899496,1838,14.389707492794914,,1.0,3.125,PV,2020
1.0,BEL_BE25,BEL,Alkaline,91092.86093211087,1847,4.911057582233815,1.451327433628315,1.0,1.3097345132743323,Hybrid,2030
1.0,BEL_BE25,BEL,PEM,105378.85962509309,1848,7.490197040898539,2.173913043478268,1.0,1.4726507713884982,Hybrid,2030
1.0,BEL_BE25,BEL,Alkaline,81491.87271668346,1845,5.188229204253723,1.96078431372549,1.0,,Onshore,2030
1.0,BEL_BE25,BEL,PEM,95330.85808580858,1846,8.04075258545883,2.777777777777778,1.0,,Onshore,2030
1.0,BEL_BE25,BEL,Alkaline,46188.56885688567,1843,6.269095526965948,,1.0,2.173913043478261,PV,2030
1.0,BEL_BE25,BEL,PEM,50233.639540424636,1844,11.282678962335458,,1.0,2.941176470588236,PV,2030
1.0,BEL_BE25,BEL,Alkaline,89881.02476309333,1853,4.602704373644779,1.3157894736842082,1.0,1.519963702359346,Hybrid,2040
1.0,BEL_BE25,BEL,PEM,104204.27585317015,1854,6.913742462678396,2.0408163265306123,1.0,1.642608262817321,Hybrid,2040
1.0,BEL_BE25,BEL,Alkaline,82669.9909990999,1851,5.073465609170204,2.0,1.0,,Onshore,2040
1.0,BEL_BE25,BEL,PEM,93861.59291604836,1852,7.616547803120244,2.702702702702701,1.0,,Onshore,2040
1.0,BEL_BE25,BEL,Alkaline,47397.3897389739,1849,5.550086116741873,,1.0,2.2727272727272734,PV,2040
1.0,BEL_BE25,BEL,PEM,51476.752362736275,1850,9.850176137186587,,1.0,3.125,PV,2040
1.0,BEL_BE31,BEL,Alkaline,84808.39938832598,1859,6.45797327009065,1.612903225806459,1.0,1.4336917562724003,Hybrid,2020
1.0,BEL_BE31,BEL,PEM,102388.27608462796,1860,9.722927676411652,2.4838012958963342,1.0,1.6198704103671655,Hybrid,2020
1.0,BEL_BE31,BEL,Alkaline,72709.33795507211,1857,6.908677868303165,2.1276595744680855,1.0,,Onshore,2020
1.0,BEL_BE31,BEL,PEM,91782.56535330953,1858,10.580575299232768,3.2258064516129035,1.0,,Onshore,2020
1.0,BEL_BE31,BEL,Alkaline,42939.74511087473,1855,8.258955084127834,,1.0,2.2727272727272725,PV,2020
1.0,BEL_BE31,BEL,PEM,48570.28671617162,1856,14.777892610940997,,1.0,3.1250000000000004,PV,2020
1.0,BEL_BE31,BEL,Alkaline,86973.02542754277,1865,5.308844355548567,1.4492753623188404,1.0,1.4945652173913058,Hybrid,2030
1.0,BEL_BE31,BEL,PEM,101130.6084894204,1866,8.019323375753105,2.2222222222222254,1.0,1.6507936507936525,Hybrid,2030
1.0,BEL_BE31,BEL,Alkaline,75478.48050111136,1863,5.767017940931372,2.0408163265306123,1.0,,Onshore,2030
1.0,BEL_BE31,BEL,PEM,91461.9371028012,1864,8.81168650110126,3.030303030303029,1.0,,Onshore,2030
1.0,BEL_BE31,BEL,Alkaline,44738.97389738974,1861,6.4722169972048595,,1.0,2.173913043478261,PV,2030
1.0,BEL_BE31,BEL,PEM,49494.626735400816,1862,11.59420214961982,,1.0,3.030303030303032,PV,2030
1.0,BEL_BE31,BEL,Alkaline,84543.20034125428,1871,4.9546553734386265,1.2820512820512822,1.0,1.6799292661361636,Hybrid,2040
1.0,BEL_BE31,BEL,PEM,99215.6952679858,1872,7.384537079294644,2.040816326530616,1.0,1.832569762598915,Hybrid,2040
1.0,BEL_BE31,BEL,Alkaline,75478.48050111132,1869,5.638664333676005,2.040816326530612,1.0,,Onshore,2040
1.0,BEL_BE31,BEL,PEM,89880.06300630065,1870,8.35534367846734,2.941176470588237,1.0,,Onshore,2040
1.0,BEL_BE31,BEL,Alkaline,46544.031147300775,1867,5.724895635812624,,1.0,2.325581395348838,PV,2040
1.0,BEL_BE31,BEL,PEM,50124.535891089115,1868,10.11590038700348,,1.0,3.1249999999999987,PV,2040
1.0,BEL_BE32,BEL,Alkaline,86830.95059505945,1877,6.363869509001617,1.6666666666666667,1.0,1.3888888888888864,Hybrid,2020
1.0,BEL_BE32,BEL,PEM,104088.4970850027,1878,9.544995975232515,2.5000000000000053,1.0,1.5686274509803892,Hybrid,2020
1.0,BEL_BE32,BEL,Alkaline,76598.82988298831,1875,6.764560338241675,2.2222222222222237,1.0,,Onshore,2020
1.0,BEL_BE32,BEL,PEM,94004.96501263032,1876,10.330439396290084,3.225806451612905,1.0,,Onshore,2020
1.0,BEL_BE32,BEL,Alkaline,43207.15366991245,1873,8.20784169254263,,1.0,2.2727272727272725,PV,2020
1.0,BEL_BE32,BEL,PEM,48844.53289078908,1874,14.694921246363615,,1.0,3.125,PV,2020
1.0,BEL_BE32,BEL,Alkaline,88453.24826600308,1883,5.236064883268452,1.4705882352941162,1.0,1.4705882352941186,Hybrid,2030
1.0,BEL_BE32,BEL,PEM,103649.60287237515,1884,7.880653949489535,2.282333051563821,1.0,1.6060862214708318,Hybrid,2030
1.0,BEL_BE32,BEL,Alkaline,79390.23689603005,1881,5.65354747804825,2.127659574468084,1.0,,Onshore,2030
1.0,BEL_BE32,BEL,PEM,93654.5700024548,1882,8.605390242125512,3.030303030303031,1.0,,Onshore,2030
1.0,BEL_BE32,BEL,Alkaline,45610.34103410342,1879,6.43271860289283,,1.0,2.222222222222222,PV,2030
1.0,BEL_BE32,BEL,PEM,49771.418050896,1880,11.529725184449497,,1.0,3.0303030303030303,PV,2030
1.0,BEL_BE32,BEL,Alkaline,87416.16999537796,1889,4.89284881359475,1.351351351351352,1.0,1.6542404473438939,Hybrid,2040
1.0,BEL_BE32,BEL,PEM,102381.07213805077,1890,7.269713723886198,2.147577092511016,1.0,1.7621145374449274,Hybrid,2040
1.0,BEL_BE32,BEL,Alkaline,79390.23689603001,1887,5.52632535610712,2.127659574468083,1.0,,Onshore,2040
1.0,BEL_BE32,BEL,PEM,92037.23460581352,1888,8.159512998266301,2.9411764705882355,1.0,,Onshore,2040
1.0,BEL_BE32,BEL,Alkaline,47462.94629462947,1885,5.689111139917063,,1.0,2.380952380952381,PV,2040
1.0,BEL_BE32,BEL,PEM,50407.557943294334,1886,10.05910402138132,,1.0,3.1250000000000004,PV,2040
1.0,BEL_BE33,BEL,Alkaline,81111.4156497616,1895,6.865310632915071,1.6129032258064449,1.0,1.533580116340561,Hybrid,2020
1.0,BEL_BE33,BEL,PEM,99522.3444758269,1896,10.234127775779728,2.564102564102565,1.0,1.724137931034481,Hybrid,2020
1.0,BEL_BE33,BEL,Alkaline,72307.58432986157,1893,7.5335328210613195,2.3809523809523814,1.0,,Onshore,2020
1.0,BEL_BE33,BEL,PEM,89143.82817592104,1894,11.311583866929478,3.4482758620689666,1.0,,Onshore,2020
1.0,BEL_BE33,BEL,Alkaline,42071.96719671968,1891,8.319158334810293,,1.0,2.2222222222222223,PV,2020
1.0,BEL_BE33,BEL,PEM,48071.01803930393,1892,14.931373558729062,,1.0,3.125,PV,2020
1.0,BEL_BE33,BEL,Alkaline,82627.23788507881,1901,5.640592367650245,1.4285714285714264,1.0,1.5898617511520758,Hybrid,2030
1.0,BEL_BE33,BEL,PEM,99254.4480601906,1902,8.460167927401914,2.358974358974358,1.0,1.7435897435897447,Hybrid,2030
1.0,BEL_BE33,BEL,Alkaline,73509.37093709371,1899,6.306555506430892,2.2222222222222223,1.0,,Onshore,2030
1.0,BEL_BE33,BEL,PEM,88448.33192996719,1900,9.456805805734817,3.2258064516129035,1.0,,Onshore,2030
1.0,BEL_BE33,BEL,Alkaline,44430.24302430244,1897,6.517189252499733,,1.0,2.173913043478261,PV,2030
1.0,BEL_BE33,BEL,PEM,48403.74331550802,1898,11.709210129034345,,1.0,2.941176470588235,PV,2030
1.0,BEL_BE33,BEL,Alkaline,81037.9449982035,1907,5.251578867280436,1.2860082304526739,1.0,1.77469135802469,Hybrid,2040
1.0,BEL_BE33,BEL,PEM,97434.04883966666,1908,7.792120590066688,2.1739130434782674,1.0,1.9323671497584525,Hybrid,2040
1.0,BEL_BE33,BEL,Alkaline,74752.82300957372,1905,6.162745996391967,2.272727272727274,1.0,,Onshore,2040
1.0,BEL_BE33,BEL,PEM,86756.53971647164,1906,8.976712439846889,3.1249999999999996,1.0,,Onshore,2040
1.0,BEL_BE33,BEL,Alkaline,46186.31863186319,1903,5.76923392777598,,1.0,2.3255813953488373,PV,2040
1.0,BEL_BE33,BEL,PEM,49609.29061656166,1904,10.220962659512201,,1.0,3.125,PV,2040
1.0,BEL_BE34,BEL,Alkaline,68299.40389732111,1913,7.909440181459346,1.345895020188425,1.0,1.839389860924182,Hybrid,2020
1.0,BEL_BE34,BEL,PEM,86910.48543900321,1914,11.869486420198788,2.4734982332155453,1.0,2.031802120141343,Hybrid,2020
1.0,BEL_BE34,BEL,Alkaline,60799.706286418135,1911,9.649550679986426,2.6315789473684212,1.0,,Onshore,2020
1.0,BEL_BE34,BEL,PEM,78225.32253225324,1912,14.071222172707598,4.0,1.0,,Onshore,2020
1.0,BEL_BE34,BEL,Alkaline,41865.97659765977,1909,8.36008960208402,,1.0,2.222222222222222,PV,2020
1.0,BEL_BE34,BEL,PEM,47884.67127962796,1910,14.98947889600068,,1.0,3.1250000000000004,PV,2020
1.0,BEL_BE34,BEL,Alkaline,65917.05773141424,1919,6.450871611245706,0.9971509971510006,1.0,1.923076923076924,Hybrid,2030
1.0,BEL_BE34,BEL,PEM,84172.04845484551,1920,9.78579542406051,2.0833333333333344,1.0,2.083333333333331,Hybrid,2030
1.0,BEL_BE34,BEL,Alkaline,62554.4104410441,1917,8.103861189027294,2.4999999999999996,1.0,,Onshore,2030
1.0,BEL_BE34,BEL,PEM,76976.26429309598,1918,11.834883804008031,3.7037037037037024,1.0,,Onshore,2030
1.0,BEL_BE34,BEL,Alkaline,44207.470747074716,1915,6.550030223163698,,1.0,2.173913043478261,PV,2030
1.0,BEL_BE34,BEL,PEM,48797.37064615553,1916,11.759866042526866,,1.0,3.0303030303030294,PV,2030
1.0,BEL_BE34,BEL,Alkaline,45969.18761643603,1925,5.796483753933458,,1.0,2.3255813953488333,Hybrid,2040
1.0,BEL_BE34,BEL,PEM,81770.47120296446,1926,8.945441121736105,1.818181818181818,1.0,2.3376623376623358,Hybrid,2040
1.0,BEL_BE34,BEL,Alkaline,62554.41044104409,1923,7.91414334013904,2.4999999999999996,1.0,,Onshore,2040
1.0,BEL_BE34,BEL,PEM,75223.04551883759,1924,11.250881486170499,3.5714285714285703,1.0,,Onshore,2040
1.0,BEL_BE34,BEL,Alkaline,45969.18761643607,1921,5.796483753933458,,1.0,2.325581395348837,PV,2040
1.0,BEL_BE34,BEL,PEM,49416.98076057606,1922,10.260737490997284,,1.0,3.124999999999999,PV,2040
1.0,BEL_BE35,BEL,Alkaline,85178.55846358114,1931,6.520469926830316,1.657458563535912,1.0,1.4364640883977848,Hybrid,2020
1.0,BEL_BE35,BEL,PEM,102364.65719742712,1932,9.77539129786992,2.500000000000001,1.0,1.6463414634146414,Hybrid,2020
1.0,BEL_BE35,BEL,Alkaline,74169.94699469948,1929,6.986080023753126,2.2222222222222223,1.0,,Onshore,2020
1.0,BEL_BE35,BEL,PEM,91004.66498262732,1930,10.671016190455038,3.225806451612903,1.0,,Onshore,2020
1.0,BEL_BE35,BEL,Alkaline,42130.02300230024,1927,8.307694681557598,,1.0,2.222222222222222,PV,2020
1.0,BEL_BE35,BEL,PEM,48177.083333333336,1928,14.898501754431404,,1.0,3.1249999999999982,PV,2020
1.0,BEL_BE35,BEL,Alkaline,87304.33789647621,1937,5.364171890722863,1.4925373134328321,1.0,1.492537313432834,Hybrid,2030
1.0,BEL_BE35,BEL,PEM,101726.75754417549,1938,8.068420200594936,2.272727272727278,1.0,1.6746411483253594,Hybrid,2030
1.0,BEL_BE35,BEL,Alkaline,75719.54695469546,1935,5.836271504557978,2.0833333333333326,1.0,,Onshore,2030
1.0,BEL_BE35,BEL,PEM,90651.50151378775,1936,8.89046319474425,3.0303030303030307,1.0,,Onshore,2030
1.0,BEL_BE35,BEL,Alkaline,44484.24842484248,1933,6.509277339484994,,1.0,2.1739130434782616,PV,2030
1.0,BEL_BE35,BEL,PEM,49097.03243051578,1934,11.688091629832664,,1.0,3.03030303030303,PV,2030
1.0,BEL_BE35,BEL,Alkaline,85468.65389987276,1943,5.007752960287479,1.333333333333334,1.0,1.7011494252873545,Hybrid,2040
1.0,BEL_BE35,BEL,PEM,100150.11501150111,1944,7.4329108535383925,2.1102497846683885,1.0,1.8518518518518505,Hybrid,2040
1.0,BEL_BE35,BEL,Alkaline,76898.06001876788,1941,5.705424817990746,2.127659574468086,1.0,,Onshore,2040
1.0,BEL_BE35,BEL,PEM,89078.66521946312,1942,8.430511831779253,2.9411764705882346,1.0,,Onshore,2040
1.0,BEL_BE35,BEL,Alkaline,46255.64649488205,1939,5.760587199364469,,1.0,2.325581395348838,PV,2040
1.0,BEL_BE35,BEL,PEM,49718.75,1940,10.198460931911871,,1.0,3.124999999999999,PV,2040
