Zone_export,Zone_import,Transport_international_mode,Unit,Transport_international_distance
PRI_EXP01,MLT_IMP01,Sea,[1000km],7.734
PRI_EXP01,ROU_IMP01,Sea,[1000km],9.637
PRI_EXP01,SVN_IMP01,Sea,[1000km],9.196
PRI_EXP01,SWE_IMP01,Sea,[1000km],6.12
PRI_EXP01,NOR_IMP01,Sea,[1000km],6.225
PRI_EXP01,BEL_IMP01,Sea,[1000km],5.307
PRI_EXP01,CYP_IMP01,Sea,[1000km],10.155
PRI_EXP01,ESP_IMP01,Sea,[1000km],5.887
PRI_EXP01,FRA_IMP01,Sea,[1000km],6.959
PRI_EXP01,GBR_IMP01,Sea,[1000km],5.067
PRI_EXP01,GRC_IMP01,Sea,[1000km],8.69
PRI_EXP01,HRV_IMP01,Sea,[1000km],9.116
PRI_EXP01,ITA_IMP01,Sea,[1000km],7.254
PRI_EXP01,LTU_IMP01,Sea,[1000km],7.202
PRI_EXP01,NLD_IMP01,Sea,[1000km],5.24
PRI_EXP01,POL_IMP01,Sea,[1000km],7.098
PRI_EXP01,PRT_IMP01,Sea,[1000km],5.005
PHL_EXP01,BGR_IMP01,Sea,[1000km],13.183
PHL_EXP01,DNK_IMP01,Sea,[1000km],19.576
PHL_EXP01,EST_IMP01,Sea,[1000km],20.64
PHL_EXP01,FIN_IMP01,Sea,[1000km],20.707
PHL_EXP01,DEU_IMP01,Sea,[1000km],18.854
PHL_EXP01,IRL_IMP01,Sea,[1000km],17.929
PHL_EXP01,LVA_IMP01,Sea,[1000km],20.326
PHL_EXP01,MLT_IMP01,Sea,[1000km],13.018
PHL_EXP01,ROU_IMP01,Sea,[1000km],13.498
PHL_EXP01,SVN_IMP01,Sea,[1000km],13.492
PHL_EXP01,SWE_IMP01,Sea,[1000km],19.392
PHL_EXP01,NOR_IMP01,Sea,[1000km],19.429
PHL_EXP01,BEL_IMP01,Sea,[1000km],18.34
PHL_EXP01,CYP_IMP01,Sea,[1000km],12.195
PHL_EXP01,ESP_IMP01,Sea,[1000km],15.122
PHL_EXP01,FRA_IMP01,Sea,[1000km],13.61
PHL_EXP01,GBR_IMP01,Sea,[1000km],17.867
PHL_EXP01,GRC_IMP01,Sea,[1000km],12.429
PHL_EXP01,HRV_IMP01,Sea,[1000km],13.418
PHL_EXP01,ITA_IMP01,Sea,[1000km],13.288
PHL_EXP01,LTU_IMP01,Sea,[1000km],20.175
PHL_EXP01,NLD_IMP01,Sea,[1000km],18.27
PHL_EXP01,POL_IMP01,Sea,[1000km],19.913
PHL_EXP01,PRT_IMP01,Sea,[1000km],15.664
PER_EXP01,BGR_IMP01,Sea,[1000km],13.11
PER_EXP01,DNK_IMP01,Sea,[1000km],10.182
PER_EXP01,EST_IMP01,Sea,[1000km],10.795
PER_EXP01,FIN_IMP01,Sea,[1000km],10.817
PER_EXP01,DEU_IMP01,Sea,[1000km],9.105
PER_EXP01,IRL_IMP01,Sea,[1000km],8.722
PER_EXP01,LVA_IMP01,Sea,[1000km],10.582
PER_EXP01,MLT_IMP01,Sea,[1000km],11.51
PER_EXP01,ROU_IMP01,Sea,[1000km],13.413
PER_EXP01,SVN_IMP01,Sea,[1000km],12.971
PER_EXP01,SWE_IMP01,Sea,[1000km],9.685
PER_EXP01,NOR_IMP01,Sea,[1000km],9.79
PER_EXP01,BEL_IMP01,Sea,[1000km],8.872
PER_EXP01,CYP_IMP01,Sea,[1000km],14.05
PER_EXP01,ESP_IMP01,Sea,[1000km],9.664
PER_EXP01,FRA_IMP01,Sea,[1000km],10.735
PER_EXP01,GBR_IMP01,Sea,[1000km],8.632
PER_EXP01,GRC_IMP01,Sea,[1000km],12.466
PER_EXP01,HRV_IMP01,Sea,[1000km],12.892
PER_EXP01,ITA_IMP01,Sea,[1000km],11.03
PER_EXP01,LTU_IMP01,Sea,[1000km],10.767
PER_EXP01,NLD_IMP01,Sea,[1000km],8.805
PER_EXP01,POL_IMP01,Sea,[1000km],10.663
PER_EXP01,PRT_IMP01,Sea,[1000km],8.662
PRY_EXP01,BGR_IMP01,Sea,[1000km],14.153
PRY_EXP01,DNK_IMP01,Sea,[1000km],13.349
PRY_EXP01,EST_IMP01,Sea,[1000km],13.965
PRY_EXP01,FIN_IMP01,Sea,[1000km],13.981
PRY_EXP01,DEU_IMP01,Sea,[1000km],12.547
PRY_EXP01,IRL_IMP01,Sea,[1000km],12.105
PRY_EXP01,LVA_IMP01,Sea,[1000km],13.809
PRY_EXP01,MLT_IMP01,Sea,[1000km],12.553
PRY_EXP01,ROU_IMP01,Sea,[1000km],14.448
PRY_EXP01,SVN_IMP01,Sea,[1000km],13.884
PRY_EXP01,SWE_IMP01,Sea,[1000km],12.955
PRY_EXP01,NOR_IMP01,Sea,[1000km],12.999
PRY_EXP01,BEL_IMP01,Sea,[1000km],12.292
PRY_EXP01,CYP_IMP01,Sea,[1000km],14.546
PRY_EXP01,ESP_IMP01,Sea,[1000km],10.707
PRY_EXP01,FRA_IMP01,Sea,[1000km],11.778
PRY_EXP01,GBR_IMP01,Sea,[1000km],12.003
PRY_EXP01,GRC_IMP01,Sea,[1000km],13.509
PRY_EXP01,HRV_IMP01,Sea,[1000km],13.819
PRY_EXP01,ITA_IMP01,Sea,[1000km],12.073
PRY_EXP01,LTU_IMP01,Sea,[1000km],13.934
PRY_EXP01,NLD_IMP01,Sea,[1000km],12.234
PRY_EXP01,POL_IMP01,Sea,[1000km],13.791
PRY_EXP01,PRT_IMP01,Sea,[1000km],10.784
PNG_EXP01,BGR_IMP01,Sea,[1000km],15.452
PNG_EXP01,DNK_IMP01,Sea,[1000km],21.865
PNG_EXP01,EST_IMP01,Sea,[1000km],22.929
PNG_EXP01,FIN_IMP01,Sea,[1000km],22.996
PNG_EXP01,DEU_IMP01,Sea,[1000km],21.143
PNG_EXP01,IRL_IMP01,Sea,[1000km],20.217
PNG_EXP01,LVA_IMP01,Sea,[1000km],22.615
PNG_EXP01,MLT_IMP01,Sea,[1000km],15.287
PNG_EXP01,ROU_IMP01,Sea,[1000km],15.767
PNG_EXP01,SVN_IMP01,Sea,[1000km],15.761
PNG_EXP01,SWE_IMP01,Sea,[1000km],21.681
PNG_EXP01,NOR_IMP01,Sea,[1000km],21.718
PNG_EXP01,BEL_IMP01,Sea,[1000km],20.628
PNG_EXP01,CYP_IMP01,Sea,[1000km],14.464
PNG_EXP01,ESP_IMP01,Sea,[1000km],17.402
PNG_EXP01,FRA_IMP01,Sea,[1000km],15.879
PNG_EXP01,GBR_IMP01,Sea,[1000km],20.155
PNG_EXP01,GRC_IMP01,Sea,[1000km],14.698
PNG_EXP01,HRV_IMP01,Sea,[1000km],15.687
PNG_EXP01,ITA_IMP01,Sea,[1000km],15.557
PNG_EXP01,LTU_IMP01,Sea,[1000km],22.464
PNG_EXP01,NLD_IMP01,Sea,[1000km],20.559
PNG_EXP01,POL_IMP01,Sea,[1000km],22.202
PNG_EXP01,PRT_IMP01,Sea,[1000km],17.943
PAN_EXP01,BGR_IMP01,Sea,[1000km],11.199
PAN_EXP01,DNK_IMP01,Sea,[1000km],8.257
PAN_EXP01,EST_IMP01,Sea,[1000km],8.869
PAN_EXP01,FIN_IMP01,Sea,[1000km],8.891
PAN_EXP01,DEU_IMP01,Sea,[1000km],7.179
PAN_EXP01,IRL_IMP01,Sea,[1000km],6.797
PAN_EXP01,LVA_IMP01,Sea,[1000km],8.656
PAN_EXP01,MLT_IMP01,Sea,[1000km],9.598
PAN_EXP01,ROU_IMP01,Sea,[1000km],11.501
PAN_EXP01,SVN_IMP01,Sea,[1000km],11.06
PAN_EXP01,SWE_IMP01,Sea,[1000km],7.759
PAN_EXP01,NOR_IMP01,Sea,[1000km],7.864
PAN_EXP01,BEL_IMP01,Sea,[1000km],6.947
PAN_EXP01,CYP_IMP01,Sea,[1000km],12.124
PAN_EXP01,ESP_IMP01,Sea,[1000km],7.752
PAN_EXP01,FRA_IMP01,Sea,[1000km],8.823
PAN_EXP01,GBR_IMP01,Sea,[1000km],6.706
PAN_EXP01,GRC_IMP01,Sea,[1000km],10.554
PAN_EXP01,HRV_IMP01,Sea,[1000km],10.98
PAN_EXP01,ITA_IMP01,Sea,[1000km],9.118
PAN_EXP01,LTU_IMP01,Sea,[1000km],8.841
PAN_EXP01,NLD_IMP01,Sea,[1000km],6.881
PAN_EXP01,POL_IMP01,Sea,[1000km],8.737
PAN_EXP01,PRT_IMP01,Sea,[1000km],6.765
PLW_EXP01,BGR_IMP01,Sea,[1000km],14.15
PLW_EXP01,DNK_IMP01,Sea,[1000km],20.589
PLW_EXP01,EST_IMP01,Sea,[1000km],21.653
PLW_EXP01,FIN_IMP01,Sea,[1000km],21.72
PLW_EXP01,DEU_IMP01,Sea,[1000km],19.867
PLW_EXP01,IRL_IMP01,Sea,[1000km],18.942
PLW_EXP01,LVA_IMP01,Sea,[1000km],21.339
PLW_EXP01,MLT_IMP01,Sea,[1000km],13.985
PLW_EXP01,ROU_IMP01,Sea,[1000km],14.464
PLW_EXP01,SVN_IMP01,Sea,[1000km],14.458
PLW_EXP01,SWE_IMP01,Sea,[1000km],20.405
PLW_EXP01,NOR_IMP01,Sea,[1000km],20.442
PLW_EXP01,BEL_IMP01,Sea,[1000km],19.353
PLW_EXP01,CYP_IMP01,Sea,[1000km],13.162
PLW_EXP01,ESP_IMP01,Sea,[1000km],16.113
PLW_EXP01,FRA_IMP01,Sea,[1000km],14.577
PLW_EXP01,GBR_IMP01,Sea,[1000km],18.88
PLW_EXP01,GRC_IMP01,Sea,[1000km],13.396
PLW_EXP01,HRV_IMP01,Sea,[1000km],14.385
PLW_EXP01,ITA_IMP01,Sea,[1000km],14.255
PLW_EXP01,LTU_IMP01,Sea,[1000km],21.188
PLW_EXP01,NLD_IMP01,Sea,[1000km],19.283
PLW_EXP01,POL_IMP01,Sea,[1000km],20.926
PLW_EXP01,PRT_IMP01,Sea,[1000km],16.655
PAK_EXP01,BGR_IMP01,Sea,[1000km],7.2
PAK_EXP01,DNK_IMP01,Sea,[1000km],12.881
PAK_EXP01,EST_IMP01,Sea,[1000km],13.591
PAK_EXP01,FIN_IMP01,Sea,[1000km],13.607
PAK_EXP01,DEU_IMP01,Sea,[1000km],12.202
PAK_EXP01,IRL_IMP01,Sea,[1000km],11.544
PAK_EXP01,LVA_IMP01,Sea,[1000km],13.438
PAK_EXP01,MLT_IMP01,Sea,[1000km],7.133
PAK_EXP01,ROU_IMP01,Sea,[1000km],7.448
PAK_EXP01,SVN_IMP01,Sea,[1000km],7.607
PAK_EXP01,SWE_IMP01,Sea,[1000km],12.586
PAK_EXP01,NOR_IMP01,Sea,[1000km],12.571
PAK_EXP01,BEL_IMP01,Sea,[1000km],11.89
PAK_EXP01,CYP_IMP01,Sea,[1000km],6.015
PAK_EXP01,ESP_IMP01,Sea,[1000km],9.037
PAK_EXP01,FRA_IMP01,Sea,[1000km],7.725
PAK_EXP01,GBR_IMP01,Sea,[1000km],11.452
PAK_EXP01,GRC_IMP01,Sea,[1000km],6.544
PAK_EXP01,HRV_IMP01,Sea,[1000km],7.534
PAK_EXP01,ITA_IMP01,Sea,[1000km],7.403
PAK_EXP01,LTU_IMP01,Sea,[1000km],13.467
PAK_EXP01,NLD_IMP01,Sea,[1000km],11.825
PAK_EXP01,POL_IMP01,Sea,[1000km],13.285
PAK_EXP01,PRT_IMP01,Sea,[1000km],9.579
OMN_EXP01,BGR_IMP01,Sea,[1000km],5.428
OMN_EXP01,DNK_IMP01,Sea,[1000km],11.431
OMN_EXP01,EST_IMP01,Sea,[1000km],12.189
OMN_EXP01,FIN_IMP01,Sea,[1000km],12.206
OMN_EXP01,DEU_IMP01,Sea,[1000km],10.8
OMN_EXP01,IRL_IMP01,Sea,[1000km],10.033
OMN_EXP01,LVA_IMP01,Sea,[1000km],12.036
OMN_EXP01,MLT_IMP01,Sea,[1000km],5.263
OMN_EXP01,ROU_IMP01,Sea,[1000km],5.743
OMN_EXP01,SVN_IMP01,Sea,[1000km],5.737
OMN_EXP01,SWE_IMP01,Sea,[1000km],11.184
OMN_EXP01,NOR_IMP01,Sea,[1000km],11.169
OMN_EXP01,BEL_IMP01,Sea,[1000km],10.399
OMN_EXP01,CYP_IMP01,Sea,[1000km],4.435
OMN_EXP01,ESP_IMP01,Sea,[1000km],7.297
OMN_EXP01,FRA_IMP01,Sea,[1000km],5.856
OMN_EXP01,GBR_IMP01,Sea,[1000km],9.961
OMN_EXP01,GRC_IMP01,Sea,[1000km],4.674
OMN_EXP01,HRV_IMP01,Sea,[1000km],5.664
OMN_EXP01,ITA_IMP01,Sea,[1000km],5.533
OMN_EXP01,LTU_IMP01,Sea,[1000km],12.024
OMN_EXP01,NLD_IMP01,Sea,[1000km],10.334
OMN_EXP01,POL_IMP01,Sea,[1000km],11.802
OMN_EXP01,PRT_IMP01,Sea,[1000km],7.839
NGA_EXP01,BGR_IMP01,Sea,[1000km],9.24
NGA_EXP01,DNK_IMP01,Sea,[1000km],8.75
NGA_EXP01,EST_IMP01,Sea,[1000km],9.37
NGA_EXP01,FIN_IMP01,Sea,[1000km],9.387
NGA_EXP01,DEU_IMP01,Sea,[1000km],7.953
NGA_EXP01,IRL_IMP01,Sea,[1000km],7.48
NGA_EXP01,LVA_IMP01,Sea,[1000km],9.214
NGA_EXP01,MLT_IMP01,Sea,[1000km],7.64
NGA_EXP01,ROU_IMP01,Sea,[1000km],9.543
NGA_EXP01,SVN_IMP01,Sea,[1000km],9.067
NGA_EXP01,SWE_IMP01,Sea,[1000km],8.361
NGA_EXP01,NOR_IMP01,Sea,[1000km],8.405
NGA_EXP01,BEL_IMP01,Sea,[1000km],7.697
NGA_EXP01,CYP_IMP01,Sea,[1000km],9.718
NGA_EXP01,ESP_IMP01,Sea,[1000km],5.793
NGA_EXP01,FRA_IMP01,Sea,[1000km],6.865
NGA_EXP01,GBR_IMP01,Sea,[1000km],7.389
NGA_EXP01,GRC_IMP01,Sea,[1000km],8.596
NGA_EXP01,HRV_IMP01,Sea,[1000km],8.997
NGA_EXP01,ITA_IMP01,Sea,[1000km],7.16
NGA_EXP01,LTU_IMP01,Sea,[1000km],9.337
NGA_EXP01,NLD_IMP01,Sea,[1000km],7.639
NGA_EXP01,POL_IMP01,Sea,[1000km],9.155
NGA_EXP01,PRT_IMP01,Sea,[1000km],5.913
NIC_EXP01,BGR_IMP01,Sea,[1000km],11.307
NIC_EXP01,DNK_IMP01,Sea,[1000km],8.373
NIC_EXP01,EST_IMP01,Sea,[1000km],8.985
NIC_EXP01,FIN_IMP01,Sea,[1000km],9.007
NIC_EXP01,DEU_IMP01,Sea,[1000km],7.295
NIC_EXP01,IRL_IMP01,Sea,[1000km],6.485
NIC_EXP01,LVA_IMP01,Sea,[1000km],8.772
NIC_EXP01,MLT_IMP01,Sea,[1000km],9.707
NIC_EXP01,ROU_IMP01,Sea,[1000km],11.609
NIC_EXP01,SVN_IMP01,Sea,[1000km],11.168
NIC_EXP01,SWE_IMP01,Sea,[1000km],7.875
NIC_EXP01,NOR_IMP01,Sea,[1000km],7.745
NIC_EXP01,BEL_IMP01,Sea,[1000km],7.077
NIC_EXP01,CYP_IMP01,Sea,[1000km],12.186
NIC_EXP01,ESP_IMP01,Sea,[1000km],7.86
NIC_EXP01,FRA_IMP01,Sea,[1000km],8.931
NIC_EXP01,GBR_IMP01,Sea,[1000km],6.746
NIC_EXP01,GRC_IMP01,Sea,[1000km],10.662
NIC_EXP01,HRV_IMP01,Sea,[1000km],11.088
NIC_EXP01,ITA_IMP01,Sea,[1000km],9.227
NIC_EXP01,LTU_IMP01,Sea,[1000km],8.957
NIC_EXP01,NLD_IMP01,Sea,[1000km],7.023
NIC_EXP01,POL_IMP01,Sea,[1000km],8.853
NIC_EXP01,PRT_IMP01,Sea,[1000km],6.918
NZL_EXP01,BGR_IMP01,Sea,[1000km],19.246
NZL_EXP01,DNK_IMP01,Sea,[1000km],20.571
NZL_EXP01,EST_IMP01,Sea,[1000km],21.184
NZL_EXP01,FIN_IMP01,Sea,[1000km],21.206
NZL_EXP01,DEU_IMP01,Sea,[1000km],19.494
NZL_EXP01,IRL_IMP01,Sea,[1000km],19.111
NZL_EXP01,LVA_IMP01,Sea,[1000km],20.97
NZL_EXP01,MLT_IMP01,Sea,[1000km],19.223
NZL_EXP01,ROU_IMP01,Sea,[1000km],19.522
NZL_EXP01,SVN_IMP01,Sea,[1000km],19.7
NZL_EXP01,SWE_IMP01,Sea,[1000km],20.074
NZL_EXP01,NOR_IMP01,Sea,[1000km],20.179
NZL_EXP01,BEL_IMP01,Sea,[1000km],19.261
NZL_EXP01,CYP_IMP01,Sea,[1000km],18.204
NZL_EXP01,ESP_IMP01,Sea,[1000km],19.492
NZL_EXP01,FRA_IMP01,Sea,[1000km],19.819
NZL_EXP01,GBR_IMP01,Sea,[1000km],19.021
NZL_EXP01,GRC_IMP01,Sea,[1000km],18.58
NZL_EXP01,HRV_IMP01,Sea,[1000km],19.627
NZL_EXP01,ITA_IMP01,Sea,[1000km],19.497
NZL_EXP01,LTU_IMP01,Sea,[1000km],21.156
NZL_EXP01,NLD_IMP01,Sea,[1000km],19.194
NZL_EXP01,POL_IMP01,Sea,[1000km],21.052
NZL_EXP01,PRT_IMP01,Sea,[1000km],19.052
NCL_EXP01,BGR_IMP01,Sea,[1000km],17.845
NCL_EXP01,DNK_IMP01,Sea,[1000km],21.085
NCL_EXP01,EST_IMP01,Sea,[1000km],21.696
NCL_EXP01,FIN_IMP01,Sea,[1000km],21.719
NCL_EXP01,DEU_IMP01,Sea,[1000km],20.008
NCL_EXP01,IRL_IMP01,Sea,[1000km],19.626
NCL_EXP01,LVA_IMP01,Sea,[1000km],21.483
NCL_EXP01,MLT_IMP01,Sea,[1000km],17.721
NCL_EXP01,ROU_IMP01,Sea,[1000km],18.121
NCL_EXP01,SVN_IMP01,Sea,[1000km],18.195
NCL_EXP01,SWE_IMP01,Sea,[1000km],20.588
NCL_EXP01,NOR_IMP01,Sea,[1000km],20.692
NCL_EXP01,BEL_IMP01,Sea,[1000km],19.775
NCL_EXP01,CYP_IMP01,Sea,[1000km],16.802
NCL_EXP01,ESP_IMP01,Sea,[1000km],19.664
NCL_EXP01,FRA_IMP01,Sea,[1000km],18.314
NCL_EXP01,GBR_IMP01,Sea,[1000km],19.536
NCL_EXP01,GRC_IMP01,Sea,[1000km],17.132
NCL_EXP01,HRV_IMP01,Sea,[1000km],18.122
NCL_EXP01,ITA_IMP01,Sea,[1000km],17.991
NCL_EXP01,LTU_IMP01,Sea,[1000km],21.669
NCL_EXP01,NLD_IMP01,Sea,[1000km],19.709
NCL_EXP01,POL_IMP01,Sea,[1000km],21.565
NCL_EXP01,PRT_IMP01,Sea,[1000km],19.566
NRU_EXP01,BGR_IMP01,Sea,[1000km],17.569
NRU_EXP01,DNK_IMP01,Sea,[1000km],20.202
NRU_EXP01,EST_IMP01,Sea,[1000km],20.814
NRU_EXP01,FIN_IMP01,Sea,[1000km],20.836
NRU_EXP01,DEU_IMP01,Sea,[1000km],19.126
NRU_EXP01,IRL_IMP01,Sea,[1000km],18.743
NRU_EXP01,LVA_IMP01,Sea,[1000km],20.601
NRU_EXP01,MLT_IMP01,Sea,[1000km],17.405
NRU_EXP01,ROU_IMP01,Sea,[1000km],17.884
NRU_EXP01,SVN_IMP01,Sea,[1000km],17.878
NRU_EXP01,SWE_IMP01,Sea,[1000km],19.705
NRU_EXP01,NOR_IMP01,Sea,[1000km],19.81
NRU_EXP01,BEL_IMP01,Sea,[1000km],18.893
NRU_EXP01,CYP_IMP01,Sea,[1000km],16.583
NRU_EXP01,ESP_IMP01,Sea,[1000km],19.556
NRU_EXP01,FRA_IMP01,Sea,[1000km],17.996
NRU_EXP01,GBR_IMP01,Sea,[1000km],18.653
NRU_EXP01,GRC_IMP01,Sea,[1000km],16.816
NRU_EXP01,HRV_IMP01,Sea,[1000km],17.805
NRU_EXP01,ITA_IMP01,Sea,[1000km],17.674
NRU_EXP01,LTU_IMP01,Sea,[1000km],20.786
NRU_EXP01,NLD_IMP01,Sea,[1000km],18.827
NRU_EXP01,POL_IMP01,Sea,[1000km],20.682
NRU_EXP01,PRT_IMP01,Sea,[1000km],18.684
NAM_EXP01,BGR_IMP01,Sea,[1000km],12.011
NAM_EXP01,DNK_IMP01,Sea,[1000km],11.525
NAM_EXP01,EST_IMP01,Sea,[1000km],12.141
NAM_EXP01,FIN_IMP01,Sea,[1000km],12.157
NAM_EXP01,DEU_IMP01,Sea,[1000km],10.724
NAM_EXP01,IRL_IMP01,Sea,[1000km],10.341
NAM_EXP01,LVA_IMP01,Sea,[1000km],11.985
NAM_EXP01,MLT_IMP01,Sea,[1000km],10.411
NAM_EXP01,ROU_IMP01,Sea,[1000km],12.313
NAM_EXP01,SVN_IMP01,Sea,[1000km],11.872
NAM_EXP01,SWE_IMP01,Sea,[1000km],11.132
NAM_EXP01,NOR_IMP01,Sea,[1000km],11.175
NAM_EXP01,BEL_IMP01,Sea,[1000km],10.468
NAM_EXP01,CYP_IMP01,Sea,[1000km],12.579
NAM_EXP01,ESP_IMP01,Sea,[1000km],8.565
NAM_EXP01,FRA_IMP01,Sea,[1000km],9.636
NAM_EXP01,GBR_IMP01,Sea,[1000km],10.18
NAM_EXP01,GRC_IMP01,Sea,[1000km],11.367
NAM_EXP01,HRV_IMP01,Sea,[1000km],11.792
NAM_EXP01,ITA_IMP01,Sea,[1000km],9.931
NAM_EXP01,LTU_IMP01,Sea,[1000km],12.11
NAM_EXP01,NLD_IMP01,Sea,[1000km],10.41
NAM_EXP01,POL_IMP01,Sea,[1000km],11.968
NAM_EXP01,PRT_IMP01,Sea,[1000km],8.685
MMR_EXP01,BGR_IMP01,Sea,[1000km],9.851
MMR_EXP01,DNK_IMP01,Sea,[1000km],16.093
MMR_EXP01,EST_IMP01,Sea,[1000km],16.951
MMR_EXP01,FIN_IMP01,Sea,[1000km],16.993
MMR_EXP01,DEU_IMP01,Sea,[1000km],15.462
MMR_EXP01,IRL_IMP01,Sea,[1000km],14.615
MMR_EXP01,LVA_IMP01,Sea,[1000km],16.747
MMR_EXP01,MLT_IMP01,Sea,[1000km],9.687
MMR_EXP01,ROU_IMP01,Sea,[1000km],10.166
MMR_EXP01,SVN_IMP01,Sea,[1000km],10.16
MMR_EXP01,SWE_IMP01,Sea,[1000km],15.881
MMR_EXP01,NOR_IMP01,Sea,[1000km],15.881
MMR_EXP01,BEL_IMP01,Sea,[1000km],15.026
MMR_EXP01,CYP_IMP01,Sea,[1000km],8.864
MMR_EXP01,ESP_IMP01,Sea,[1000km],11.799
MMR_EXP01,FRA_IMP01,Sea,[1000km],10.279
MMR_EXP01,GBR_IMP01,Sea,[1000km],14.553
MMR_EXP01,GRC_IMP01,Sea,[1000km],9.097
MMR_EXP01,HRV_IMP01,Sea,[1000km],10.087
MMR_EXP01,ITA_IMP01,Sea,[1000km],9.957
MMR_EXP01,LTU_IMP01,Sea,[1000km],16.686
MMR_EXP01,NLD_IMP01,Sea,[1000km],14.956
MMR_EXP01,POL_IMP01,Sea,[1000km],16.464
MMR_EXP01,PRT_IMP01,Sea,[1000km],12.341
MOZ_EXP01,BGR_IMP01,Sea,[1000km],10.131
MOZ_EXP01,DNK_IMP01,Sea,[1000km],15.03
MOZ_EXP01,EST_IMP01,Sea,[1000km],15.741
MOZ_EXP01,FIN_IMP01,Sea,[1000km],15.757
MOZ_EXP01,DEU_IMP01,Sea,[1000km],14.351
MOZ_EXP01,IRL_IMP01,Sea,[1000km],13.76
MOZ_EXP01,LVA_IMP01,Sea,[1000km],15.587
MOZ_EXP01,MLT_IMP01,Sea,[1000km],9.966
MOZ_EXP01,ROU_IMP01,Sea,[1000km],10.446
MOZ_EXP01,SVN_IMP01,Sea,[1000km],10.44
MOZ_EXP01,SWE_IMP01,Sea,[1000km],14.735
MOZ_EXP01,NOR_IMP01,Sea,[1000km],14.72
MOZ_EXP01,BEL_IMP01,Sea,[1000km],14.044
MOZ_EXP01,CYP_IMP01,Sea,[1000km],9.144
MOZ_EXP01,ESP_IMP01,Sea,[1000km],12.145
MOZ_EXP01,FRA_IMP01,Sea,[1000km],10.558
MOZ_EXP01,GBR_IMP01,Sea,[1000km],13.67
MOZ_EXP01,GRC_IMP01,Sea,[1000km],9.377
MOZ_EXP01,HRV_IMP01,Sea,[1000km],10.367
MOZ_EXP01,ITA_IMP01,Sea,[1000km],10.236
MOZ_EXP01,LTU_IMP01,Sea,[1000km],15.617
MOZ_EXP01,NLD_IMP01,Sea,[1000km],13.984
MOZ_EXP01,POL_IMP01,Sea,[1000km],15.435
MOZ_EXP01,PRT_IMP01,Sea,[1000km],12.253
MAR_EXP01,BGR_IMP01,Sea,[1000km],3.48
MAR_EXP01,DNK_IMP01,Sea,[1000km],3.451
MAR_EXP01,EST_IMP01,Sea,[1000km],4.086
MAR_EXP01,FIN_IMP01,Sea,[1000km],4.102
MAR_EXP01,DEU_IMP01,Sea,[1000km],2.668
MAR_EXP01,IRL_IMP01,Sea,[1000km],2.257
MAR_EXP01,LVA_IMP01,Sea,[1000km],3.93
MAR_EXP01,MLT_IMP01,Sea,[1000km],1.879
MAR_EXP01,ROU_IMP01,Sea,[1000km],3.768
MAR_EXP01,SVN_IMP01,Sea,[1000km],3.188
MAR_EXP01,SWE_IMP01,Sea,[1000km],3.076
MAR_EXP01,NOR_IMP01,Sea,[1000km],3.12
MAR_EXP01,BEL_IMP01,Sea,[1000km],2.412
MAR_EXP01,CYP_IMP01,Sea,[1000km],3.773
MAR_EXP01,ESP_IMP01,Sea,[1000km],0.038
MAR_EXP01,FRA_IMP01,Sea,[1000km],1.104
MAR_EXP01,GBR_IMP01,Sea,[1000km],2.09
MAR_EXP01,GRC_IMP01,Sea,[1000km],2.831
MAR_EXP01,HRV_IMP01,Sea,[1000km],3.123
MAR_EXP01,ITA_IMP01,Sea,[1000km],1.399
MAR_EXP01,LTU_IMP01,Sea,[1000km],4.038
MAR_EXP01,NLD_IMP01,Sea,[1000km],2.355
MAR_EXP01,POL_IMP01,Sea,[1000km],3.856
MAR_EXP01,PRT_IMP01,Sea,[1000km],0.467
MSR_EXP01,BGR_IMP01,Sea,[1000km],9.12
MSR_EXP01,DNK_IMP01,Sea,[1000km],6.693
MSR_EXP01,EST_IMP01,Sea,[1000km],7.305
MSR_EXP01,FIN_IMP01,Sea,[1000km],7.328
MSR_EXP01,DEU_IMP01,Sea,[1000km],5.615
MSR_EXP01,IRL_IMP01,Sea,[1000km],5.233
MSR_EXP01,LVA_IMP01,Sea,[1000km],7.092
MSR_EXP01,MLT_IMP01,Sea,[1000km],7.52
MSR_EXP01,ROU_IMP01,Sea,[1000km],9.422
MSR_EXP01,SVN_IMP01,Sea,[1000km],8.981
MSR_EXP01,SWE_IMP01,Sea,[1000km],6.196
MSR_EXP01,NOR_IMP01,Sea,[1000km],6.3
MSR_EXP01,BEL_IMP01,Sea,[1000km],5.382
MSR_EXP01,CYP_IMP01,Sea,[1000km],9.966
MSR_EXP01,ESP_IMP01,Sea,[1000km],5.673
MSR_EXP01,FRA_IMP01,Sea,[1000km],6.744
MSR_EXP01,GBR_IMP01,Sea,[1000km],5.142
MSR_EXP01,GRC_IMP01,Sea,[1000km],8.475
MSR_EXP01,HRV_IMP01,Sea,[1000km],8.901
MSR_EXP01,ITA_IMP01,Sea,[1000km],7.039
MSR_EXP01,LTU_IMP01,Sea,[1000km],7.278
MSR_EXP01,NLD_IMP01,Sea,[1000km],5.316
MSR_EXP01,POL_IMP01,Sea,[1000km],7.174
MSR_EXP01,PRT_IMP01,Sea,[1000km],4.765
MNE_EXP01,BGR_IMP01,Sea,[1000km],1.869
MNE_EXP01,DNK_IMP01,Sea,[1000km],6
