Country,Energy_type,Unit,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
JAM,PV,[MW],53.57142857,75.68571429,93,189.7402597,286.4805195,383.2207793,479.961039,576.7012988,673.4415584,770.1818181,866.9220779,963.6623376,1060.402597,1157.142857,1251.428571,1345.714286,1440,1534.285714,1628.571429,1722.857143,1817.142857,1911.428571,2005.714286,2100,2191.071429,2282.142857,2373.214286,2464.285714,2555.357143,2646.428571,2737.5,2828.571429,2919.642857,3010.714286
KNA,Onshore,[MW],1.506624718,1.847210529,2,2.567465769,3.134931537,3.702397306,4.269863074,4.837328843,5.404794612,5.97226038,6.539726149,7.107191917,7.674657686,8.242123455,8.667523375,9.092923295,9.518323215,9.943723136,10.36912306,10.79452298,11.2199229,11.64532282,12.07072274,12.49612266,12.91266008,13.3291975,13.74573492,14.16227234,14.57880977,14.99534719,15.41188461,15.82842203,16.24495945,16.66149688
KNA,PV,[MW],1.152073733,1.62764977,2,4.080435694,6.160871387,8.241307081,10.32174277,12.40217847,14.48261416,16.56304985,18.64348555,20.72392124,22.80435693,24.88479263,26.9124424,28.94009217,30.96774194,32.99539171,35.02304147,37.05069124,39.07834101,41.10599078,43.13364055,45.16129032,47.11981567,49.07834101,51.03686636,52.99539171,54.95391705,56.9124424,58.87096774,60.82949309,62.78801843,64.74654378
LCA,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,PV,[MW],2.304147465,3.255299539,4,8.160871387,12.32174277,16.48261416,20.64348555,24.80435694,28.96522832,33.12609971,37.28697109,41.44784248,45.60871387,49.76958525,53.82488479,57.88018433,61.93548387,65.99078341,70.04608295,74.10138249,78.15668203,82.21198157,86.26728111,90.32258065,94.23963134,98.15668203,102.0737327,105.9907834,109.9078341,113.8248848,117.7419355,121.6589862,125.5760369,129.4930876
MSR,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSR,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTQ,Onshore,[MW],11.29968538,13.85407896,15,19.25599326,23.51198653,27.76797979,32.02397306,36.27996632,40.53595959,44.79195285,49.04794612,53.30393938,57.55993265,61.81592591,65.00642531,68.19692471,71.38742411,74.57792352,77.76842292,80.95892232,84.14942172,87.33992112,90.53042053,93.72091993,96.84495059,99.96898126,103.0930119,106.2170426,109.3410732,112.4651039,115.5891346,118.7131652,121.8371959,124.9612266
MTQ,PV,[MW],40.89861751,57.78156682,71,144.8554671,218.7109342,292.5664014,366.4218685,440.2773356,514.1328026,587.9882698,661.8437369,735.699204,809.5546711,883.4101382,955.3917051,1027.373272,1099.354839,1171.336406,1243.317972,1315.299539,1387.281106,1459.262673,1531.24424,1603.225806,1672.753456,1742.281106,1811.808756,1881.336406,1950.864055,2020.391705,2089.919355,2159.447005,2228.974654,2298.502304
NIC,Onshore,[MW],140.1160987,171.7905792,186,238.7743165,291.548633,344.3229494,397.0972659,449.8715824,502.6458989,555.4202154,608.1945318,660.9688483,713.7431648,766.5174813,806.0796739,845.6418664,885.204059,924.7662516,964.3284442,1003.890637,1043.452829,1083.015022,1122.577215,1162.139407,1200.877387,1239.615368,1278.353348,1317.091328,1355.829308,1394.567289,1433.305269,1472.043249,1510.781229,1549.519209
NIC,PV,[MW],9.216589862,13.02119816,16,32.64348555,49.2869711,65.93045665,82.57394219,99.21742774,115.8609133,132.5043988,149.1478844,165.7913699,182.4348555,199.078341,215.2995392,231.5207373,247.7419355,263.9631336,280.1843318,296.40553,312.6267281,328.8479263,345.0691244,361.2903226,376.9585253,392.6267281,408.2949309,423.9631336,439.6313364,455.2995392,470.9677419,486.6359447,502.3041475,517.9723502
PAN,Onshore,[MW],203.3943369,249.3734214,270,346.6078788,423.2157575,499.8236363,576.431515,653.0393938,729.6472726,806.2551513,882.8630301,959.4709088,1036.078788,1112.686666,1170.115656,1227.544645,1284.973634,1342.402623,1399.831613,1457.260602,1514.689591,1572.11858,1629.547569,1686.976559,1743.209111,1799.441663,1855.674215,1911.906767,1968.139318,2024.37187,2080.604422,2136.836974,2193.069526,2249.302078
PAN,PV,[MW],114.0552995,161.1373272,198,403.9631337,609.9262673,815.889401,1021.852535,1227.815668,1433.778802,1639.741935,1845.705069,2051.668203,2257.631336,2463.59447,2664.331797,2865.069124,3065.806452,3266.543779,3467.281106,3668.018433,3868.75576,4069.493088,4270.230415,4470.967742,4664.861751,4858.75576,5052.64977,5246.543779,5440.437788,5634.331797,5828.225806,6022.119816,6216.013825,6409.907834
PER,Onshore,[MW],280.2321975,343.5811583,372,477.548633,583.0972659,688.6458989,794.1945318,899.7431648,1005.291798,1110.840431,1216.389064,1321.937697,1427.48633,1533.034963,1612.159348,1691.283733,1770.408118,1849.532503,1928.656888,2007.781274,2086.905659,2166.030044,2245.154429,2324.278814,2401.754775,2479.230735,2556.706696,2634.182656,2711.658617,2789.134577,2866.610538,2944.086498,3021.562458,3099.038419
PER,PV,[MW],187.7880184,265.3069124,326,665.111018,1004.222036,1343.333054,1682.444072,2021.55509,2360.666108,2699.777126,3038.888144,3377.999162,3717.11018,4056.221198,4386.728111,4717.235023,5047.741935,5378.248848,5708.75576,6039.262673,6369.769585,6700.276498,7030.78341,7361.290323,7680.529954,7999.769585,8319.009217,8638.248848,8957.488479,9276.728111,9595.967742,9915.207373,10234.447,10553.68664
PRI,Onshore,[MW],76.83786059,94.20773696,102,130.9407542,159.8815084,188.8222626,217.7630168,246.703771,275.6445252,304.5852794,333.5260336,362.4667878,391.407542,420.3482962,442.0436921,463.739088,485.434484,507.1298799,528.8252758,550.5206718,572.2160677,593.9114636,615.6068596,637.3022555,658.545664,679.7890725,701.0324811,722.2758896,743.5192981,764.7627066,786.0061151,807.2495236,828.4929322,849.7363407
PRI,PV,[MW],95.04608295,134.281106,165,336.6359447,508.2718894,679.9078342,851.5437789,1023.179724,1194.815668,1366.451613,1538.087558,1709.723502,1881.359447,2052.995392,2220.276498,2387.557604,2554.83871,2722.119816,2889.400922,3056.682028,3223.963134,3391.24424,3558.525346,3725.806452,3887.384793,4048.963134,4210.541475,4372.119816,4533.698157,4695.276498,4856.854839,5018.43318,5180.011521,5341.589862
PRY,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLV,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,PV,[MW],225.2304147,318.20553,391,797.7251781,1204.450356,1611.175534,2017.900712,2424.62589,2831.351068,3238.076246,3644.801424,4051.526602,4458.25178,4864.976959,5261.382488,5657.788018,6054.193548,6450.599078,6847.004608,7243.410138,7639.815668,8036.221198,8432.626728,8829.032258,9211.923963,9594.815668,9977.707373,10360.59908,10743.49078,11126.38249,11509.27419,11892.1659,12275.0576,12657.94931
SMR,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,PV,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,PV,[MW],4.032258065,5.696774194,7,14.28152493,21.56304985,28.84457478,36.12609971,43.40762464,50.68914956,57.97067448,65.25219941,72.53372434,79.81524927,87.09677419,94.19354839,101.2903226,108.3870968,115.483871,122.5806452,129.6774194,136.7741935,143.8709677,150.9677419,158.0645161,164.9193548,171.7741935,178.6290323,185.483871,192.3387097,199.1935484,206.0483871,212.9032258,219.7580645,226.6129032
TCA,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCA,PV,[MW],0.576036866,0.813824885,1,2.040217847,3.080435694,4.12065354,5.160871387,6.201089234,7.241307079,8.281524926,9.321742773,10.36196062,11.40217847,12.44239631,13.4562212,14.47004608,15.48387097,16.49769585,17.51152074,18.52534562,19.53917051,20.55299539,21.56682028,22.58064516,23.55990783,24.53917051,25.51843318,26.49769585,27.47695853,28.4562212,29.43548387,30.41474654,31.39400922,32.37327189
TTO,Onshore,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,PV,[MW],1.728110599,2.441474654,3,6.12065354,9.241307081,12.36196062,15.48261416,18.6032677,21.72392124,24.84457478,27.96522832,31.08588186,34.2065354,37.32718894,40.36866359,43.41013825,46.4516129,49.49308756,52.53456221,55.57603687,58.61751152,61.65898618,64.70046083,67.74193548,70.6797235,73.61751152,76.55529954,79.49308756,82.43087558,85.36866359,88.30645161,91.24423963,94.18202765,97.11981567
URY,Onshore,[MW],1145.788098,1404.803607,1521,1952.557717,2384.115434,2815.673151,3247.230868,3678.788585,4110.346302,4541.904019,4973.461736,5405.019453,5836.57717,6268.134887,6591.651527,6915.168166,7238.684805,7562.201445,7885.718084,8209.234723,8532.751363,8856.268002,9179.784641,9503.301281,9820.07799,10136.8547,10453.63141,10770.40812,11087.18483,11403.96154,11720.73825,12037.51496,12354.29166,12671.06837
URY,PV,[MW],148.6175115,209.9668203,258,526.3762045,794.7524089,1063.128613,1331.504818,1599.881022,1868.257227,2136.633431,2405.009635,2673.38584,2941.762044,3210.138249,3471.705069,3733.271889,3994.83871,4256.40553,4517.97235,4779.539171,5041.105991,5302.672811,5564.239631,5825.806452,6078.456221,6331.105991,6583.75576,6836.40553,7089.0553,7341.705069,7594.354839,7847.004608,8099.654378,8352.304147
VCT,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,PV,[MW],1.152073733,1.62764977,2,4.080435694,6.160871387,8.241307081,10.32174277,12.40217847,14.48261416,16.56304985,18.64348555,20.72392124,22.80435693,24.88479263,26.9124424,28.94009217,30.96774194,32.99539171,35.02304147,37.05069124,39.07834101,41.10599078,43.13364055,45.16129032,47.11981567,49.07834101,51.03686636,52.99539171,54.95391705,56.9124424,58.87096774,60.82949309,62.78801843,64.74654378
VEN,Onshore,[MW],53.48517747,65.57597377,71,91.14503479,111.2900696,131.4351044,151.5801391,171.7251739,191.8702087,212.0152435,232.1602783,252.3053131,272.4503479,292.5953826,307.6970798,322.798777,337.9004741,353.0021713,368.1038685,383.2055656,398.3072628,413.40896,428.5106572,443.6123543,458.3994328,473.1865113,487.9735898,502.7606682,517.5477467,532.3348252,547.1219037,561.9089821,576.6960606,591.4831391
VEN,PV,[MW],2.880184332,4.069124424,5,10.20108923,15.40217847,20.6032677,25.80435694,31.00544617,36.2065354,41.40762463,46.60871387,51.8098031,57.01089233,62.21198157,67.28110599,72.35023041,77.41935484,82.48847926,87.55760369,92.62672811,97.69585253,102.764977,107.8341014,112.9032258,117.7995392,122.6958525,127.5921659,132.4884793,137.3847926,142.281106,147.1774194,152.0737327,156.9700461,161.8663594
VGB,Onshore,[MW],0.753312359,0.923605264,1,1.283732884,1.567465769,1.851198653,2.134931537,2.418664422,2.702397306,2.98613019,3.269863074,3.553595959,3.837328843,4.121061727,4.333761687,4.546461648,4.759161608,4.971861568,5.184561528,5.397261488,5.609961448,5.822661408,6.035361368,6.248061328,6.456330039,6.66459875,6.872867461,7.081136172,7.289404883,7.497673594,7.705942305,7.914211016,8.122479727,8.330748438
VGB,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIR,Onshore,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIR,PV,[MW],2.880184332,4.069124424,5,10.20108923,15.40217847,20.6032677,25.80435694,31.00544617,36.2065354,41.40762463,46.60871387,51.8098031,57.01089233,62.21198157,67.28110599,72.35023041,77.41935484,82.48847926,87.55760369,92.62672811,97.69585253,102.764977,107.8341014,112.9032258,117.7995392,122.6958525,127.5921659,132.4884793,137.3847926,142.281106,147.1774194,152.0737327,156.9700461,161.8663594
ARE,Onshore,[MW],0.558815312,0.899692652,1,2.839543803,4.679087608,6.518631411,8.358175214,10.19771902,12.03726282,13.87680662,15.71635043,17.55589423,19.39543804,21.23498184,23.52612462,25.81726739,28.10841017,30.39955295,32.69069573,34.9818385,37.27298128,39.56412406,41.85526683,44.14640961,45.65521095,47.16401229,48.67281364,50.18161498,51.69041632,53.19921766,54.708019,56.21682034,57.72562168,59.23442302
ARE,PV,[MW],451.841539,1079.675358,1785,2978.251889,4171.503781,5364.75567,6558.007559,7751.259449,8944.51134,10137.76323,11331.01512,12524.26701,13717.5189,14910.77079,15859.63802,16808.50525,17757.37248,18706.23972,19655.10695,20603.97418,21552.84141,22501.70864,23450.57588,24399.44311,25280.53411,26161.62511,27042.71611,27923.80711,28804.89811,29685.98912,30567.08012,31448.17112,32329.26212,33210.35312
BHR,Onshore,[MW],0.558815312,0.899692652,1,2.839543803,4.679087608,6.518631411,8.358175214,10.19771902,12.03726282,13.87680662,15.71635043,17.55589423,19.39543804,21.23498184,23.52612462,25.81726739,28.10841017,30.39955295,32.69069573,34.9818385,37.27298128,39.56412406,41.85526683,44.14640961,45.65521095,47.16401229,48.67281364,50.18161498,51.69041632,53.19921766,54.708019,56.21682034,57.72562168,59.23442302
BHR,PV,[MW],1.518795089,3.629160866,6,10.01093072,14.02186145,18.03279217,22.04372289,26.05465361,30.06558434,34.07651506,38.08744578,42.0983765,46.10930722,50.12023794,53.30970763,56.49917732,59.68864701,62.87811669,66.06758638,69.25705607,72.44652576,75.63599544,78.82546513,82.01493482,84.97658524,87.93823567,90.89988609,93.86153651,96.82318694,99.78483736,102.7464878,105.7081382,108.6697886,111.6314391
DJI,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DZA,Onshore,[MW],5.588153115,8.996926516,10,28.39543803,46.79087608,65.18631411,83.58175214,101.9771902,120.3726282,138.7680662,157.1635043,175.5589423,193.9543804,212.3498184,235.2612462,258.1726739,281.0841017,303.9955295,326.9069573,349.818385,372.7298128,395.6412406,418.5526683,441.4640961,456.5521095,471.6401229,486.7281364,501.8161498,516.9041632,531.9921766,547.08019,562.1682034,577.2562168,592.3442302
DZA,PV,[MW],107.0750538,255.855841,423,705.7706158,988.5412321,1271.311848,1554.082464,1836.853079,2119.623696,2402.394311,2685.164927,2967.935543,3250.706159,3533.476775,3758.334388,3983.192001,4208.049614,4432.907227,4657.76484,4882.622453,5107.480066,5332.337679,5557.195292,5782.052905,5990.84926,6199.645614,6408.441969,6617.238324,6826.034679,7034.831034,7243.627389,7452.423744,7661.220099,7870.016454
EGY,Onshore,[MW],768.3710534,1237.077396,1375,3904.372729,6433.745461,8963.11819,11492.49092,14021.86365,16551.23638,19080.60911,21609.98184,24139.35457,26668.7273,29198.10003,32348.42135,35498.74267,38649.06398,41799.3853,44949.70662,48100.02794,51250.34926,54400.67058,57550.9919,60701.31322,62775.91506,64850.5169,66925.11875,68999.72059,71074.32244,73148.92428,75223.52612,77298.12797,79372.72981,81447.33166
EGY,PV,[MW],416.909252,996.2046576,1647,2748.000483,3849.000967,4950.00145,6051.001933,7152.002416,8253.0029,9354.003383,10455.00387,11556.00435,12657.00483,13758.00532,14633.51474,15509.02417,16384.5336,17260.04303,18135.55246,19011.06189,19886.57132,20762.08075,21637.59018,22513.09961,23326.07265,24139.04569,24952.01873,25764.99177,26577.96481,27390.93786,28203.9109,29016.88394,29829.85698,30642.83002
IRN,Onshore,[MW],168.7622241,271.7071808,302,857.5422284,1413.084458,1968.626686,2524.168915,3079.711143,3635.253372,4190.795601,4746.337829,5301.880058,5857.422287,6412.964515,7104.889634,7796.814753,8488.739871,9180.66499,9872.590109,10564.51523,11256.44035,11948.36547,12640.29058,13332.2157,13787.87371,14243.53171,14699.18972,15154.84772,15610.50573,16066.16373,16521.82174,16977.47974,17433.13775,17888.79575
IRN,PV,[MW],92.89963296,221.983673,367,612.3352624,857.6705252,1103.005788,1348.34105,1593.676312,1839.011575,2084.346838,2329.6821,2575.017362,2820.352625,3065.687888,3260.777117,3455.866346,3650.955575,3846.044804,4041.134034,4236.223263,4431.312492,4626.401721,4821.490951,5016.58018,5197.734464,5378.888748,5560.043033,5741.197317,5922.351601,6103.505885,6284.66017,6465.814454,6646.968738,6828.123022
IRQ,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,PV,[MW],54.67662321,130.6497912,216,360.3935059,504.7870121,649.1805181,793.574024,937.9675299,1082.361036,1226.754542,1371.148048,1515.541554,1659.93506,1804.328566,1919.149475,2033.970383,2148.791292,2263.612201,2378.43311,2493.254018,2608.074927,2722.895836,2837.716745,2952.537653,3059.157069,3165.776484,3272.395899,3379.015315,3485.63473,3592.254145,3698.87356,3805.492976,3912.112391,4018.731806
ISR,Onshore,[MW],15.08801341,24.29170159,27,76.66768267,126.3353654,176.0030481,225.6707308,275.3384134,325.0060962,374.6737789,424.3414615,474.0091442,523.676827,573.3445096,635.2053646,697.0662196,758.9270746,820.7879296,882.6487846,944.5096396,1006.370495,1068.23135,1130.092205,1191.95306,1232.690696,1273.428332,1314.165968,1354.903604,1395.641241,1436.378877,1477.116513,1517.854149,1558.591785,1599.329422
ISR,PV,[MW],301.2276927,719.7835717,1190,1985.501259,2781.002521,3576.50378,4372.00504,5167.506299,5963.00756,6758.50882,7554.010079,8349.511339,9145.0126,9940.513859,10573.09201,11205.67017,11838.24832,12470.82648,13103.40463,13735.98279,14368.56094,15001.1391,15633.71725,16266.29541,16853.68941,17441.08341,18028.47741,18615.87141,19203.26541,19790.65941,20378.05341,20965.44741,21552.84141,22140.23541
JOR,Onshore,[MW],208.9969265,336.4850517,374,1061.989382,1749.978765,2437.968148,3125.95753,3813.946912,4501.936295,5189.925678,5877.91506,6565.904442,7253.893825,7941.883208,8798.770606,9655.658005,10512.5454,11369.4328,12226.3202,13083.2076,13940.095,14796.9824,15653.8698,16510.75719,17075.0489,17639.3406,18203.6323,18767.924,19332.2157,19896.5074,20460.79911,21025.09081,21589.38251,22153.67421
JOR,PV,[MW],313.8843184,750.0265789,1240,2068.925682,2897.851366,3726.777048,4555.70273,5384.628412,6213.554096,7042.479778,7871.40546,8700.331143,9529.256826,10358.18251,11017.33958,11676.49665,12335.65371,12994.81078,13653.96785,14313.12492,14972.28199,15631.43906,16290.59613,16949.7532,17561.82762,18173.90204,18785.97646,19398.05088,20010.1253,20622.19972,21234.27414,21846.34856,22458.42298,23070.49741
KWT,Onshore,[MW],6.705783738,10.79631182,12,34.07452563,56.1490513,78.22357693,100.2981026,122.3726282,144.4471539,166.5216795,188.5962051,210.6707308,232.7452564,254.8197821,282.3134954,309.8072087,337.300922,364.7946354,392.2883487,419.782062,447.2757754,474.7694887,502.263202,529.7569153,547.8625314,565.9681475,584.0737636,602.1793797,620.2849958,638.3906119,656.496228,674.6018441,692.7074602,710.8130763
KWT,PV,[MW],10.88469814,26.0089862,43,71.74500349,100.490007,129.2350105,157.980014,186.7250175,215.4700211,244.2150246,272.9600281,301.7050316,330.4500351,359.1950386,382.0529047,404.9107708,427.7686369,450.626503,473.4843691,496.3422352,519.2001013,542.0579673,564.9158334,587.7736995,608.9988609,630.2240223,651.4491836,672.674345,693.8995064,715.1246678,736.3498291,757.5749905,778.8001519,800.0253133
LBN,Onshore,[MW],1.676445935,2.699077955,3,8.518631408,14.03726282,19.55589423,25.07452564,30.59315705,36.11178847,41.63041987,47.14905128,52.66768269,58.18631411,63.70494552,70.57837385,77.45180218,84.32523051,91.19865884,98.07208718,104.9455155,111.8189438,118.6923722,125.5658005,132.4392288,136.9656329,141.4920369,146.0184409,150.5448449,155.071249,159.597653,164.124057,168.650461,173.176865,177.7032691
LBN,PV,[MW],14.17542083,33.87216808,56,93.43535339,130.8707068,168.3060602,205.7414136,243.176767,280.6121205,318.0474739,355.4828272,392.9181806,430.3535341,467.7888875,497.5572712,527.325655,557.0940387,586.8624225,616.6308062,646.39919,676.1675737,705.9359575,735.7043412,765.472725,793.1147956,820.7568662,848.3989368,876.0410075,903.6830781,931.3251487,958.9672193,986.60929,1014.251361,1041.893431
LBY,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,PV,[MW],1.265662574,3.024300721,5,8.342442267,11.68488454,15.02732681,18.36976907,21.71221134,25.05465361,28.39709588,31.73953815,35.08198041,38.42442269,41.76686495,44.42475636,47.08264777,49.74053917,52.39843058,55.05632198,57.71421339,60.3721048,63.0299962,65.68788761,68.34577902,70.81382104,73.28186306,75.74990508,78.2179471,80.68598912,83.15403114,85.62207316,88.09011518,90.5581572,93.02619922
MAR,Onshore,[MW],684.5487566,1102.123498,1225,3478.441158,5731.88232,7985.323478,10238.76464,12492.2058,14745.64696,16999.08812,19252.52927,21505.97043,23759.41159,26012.85275,28819.50265,31626.15256,34432.80246,37239.45236,40046.10226,42852.75217,45659.40207,48466.05197,51272.70187,54079.35177,55927.63342,57775.91506,59624.1967,61472.47835,63320.75999,65169.04163,67017.32327,68865.60492,70713.88656,72562.1682
MAR,PV,[MW],51.63903303,123.3914694,204,340.3716445,476.7432892,613.1149337,749.4865782,885.8582227,1022.229867,1158.601512,1294.973156,1431.344801,1567.716446,1704.08809,1812.530059,1920.972029,2029.413998,2137.855968,2246.297937,2354.739906,2463.181876,2571.623845,2680.065814,2788.507784,2889.203898,2989.900013,3090.596127,3191.292241,3291.988356,3392.68447,3493.380585,3594.076699,3694.772814,3795.468928
OMN,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,PV,[MW],2.025060119,4.838881154,8,13.34790763,18.69581526,24.04372289,29.39163052,34.73953814,40.08744578,45.43535341,50.78326104,56.13116866,61.4790763,66.82698393,71.07961018,75.33223643,79.58486268,83.83748893,88.09011518,92.34274143,96.59536767,100.8479939,105.1006202,109.3532464,113.3021137,117.2509809,121.1998481,125.1487154,129.0975826,133.0464498,136.995317,140.9441843,144.8930515,148.8419187
PSE,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,PV,[MW],12.15036071,29.03328693,48,80.08744576,112.1748916,144.2623373,176.3497831,208.4372289,240.5246747,272.6121205,304.6995662,336.787012,368.8744578,400.9619036,426.4776611,451.9934186,477.5091761,503.0249336,528.5406911,554.0564486,579.572206,605.0879635,630.603721,656.1194785,679.8126819,703.5058853,727.1990887,750.8922921,774.5854955,798.2786989,821.9719023,845.6651057,869.3583091,893.0515125
QAT,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,PV,[MW],1.265662574,3.024300721,5,8.342442267,11.68488454,15.02732681,18.36976907,21.71221134,25.05465361,28.39709588,31.73953815,35.08198041,38.42442269,41.76686495,44.42475636,47.08264777,49.74053917,52.39843058,55.05632198,57.71421339,60.3721048,63.0299962,65.68788761,68.34577902,70.81382104,73.28186306,75.74990508,78.2179471,80.68598912,83.15403114,85.62207316,88.09011518,90.5581572,93.02619922
SAU,Onshore,[MW],1.676445935,2.699077955,3,8.518631408,14.03726282,19.55589423,25.07452564,30.59315705,36.11178847,41.63041987,47.14905128,52.66768269,58.18631411,63.70494552,70.57837385,77.45180218,84.32523051,91.19865884,98.07208718,104.9455155,111.8189438,118.6923722,125.5658005,132.4392288,136.9656329,141.4920369,146.0184409,150.5448449,155.071249,159.597653,164.124057,168.650461,173.176865,177.7032691
SAU,PV,[MW],87.07758512,208.0718896,344,573.960028,803.9200563,1033.880084,1263.840112,1493.80014,1723.760169,1953.720197,2183.680225,2413.640252,2643.600281,2873.560309,3056.423238,3239.286166,3422.149095,3605.012024,3787.874953,3970.737881,4153.60081,4336.463739,4519.326668,4702.189596,4871.990887,5041.792178,5211.593469,5381.39476,5551.196051,5720.997342,5890.798633,6060.599924,6230.401215,6400.202506
SYR,Onshore,[MW],0.558815312,0.899692652,1,2.839543803,4.679087608,6.518631411,8.358175214,10.19771902,12.03726282,13.87680662,15.71635043,17.55589423,19.39543804,21.23498184,23.52612462,25.81726739,28.10841017,30.39955295,32.69069573,34.9818385,37.27298128,39.56412406,41.85526683,44.14640961,45.65521095,47.16401229,48.67281364,50.18161498,51.69041632,53.19921766,54.708019,56.21682034,57.72562168,59.23442302
SYR,PV,[MW],0.50626503,1.209720289,2,3.336976907,4.673953816,6.010930723,7.347907629,8.684884536,10.02186145,11.35883835,12.69581526,14.03279217,15.36976907,16.70674598,17.76990254,18.83305911,19.89621567,20.95937223,22.02252879,23.08568536,24.14884192,25.21199848,26.27515504,27.33831161,28.32552841,29.31274522,30.29996203,31.28717884,32.27439565,33.26161245,34.24882926,35.23604607,36.22326288,37.21047969
TUN,Onshore,[MW],136.9097513,220.4246996,245,695.6882317,1146.376464,1597.064696,2047.752927,2498.441159,2949.129391,3399.817623,3850.505855,4301.194086,4751.882319,5202.57055,5763.900531,6325.230511,6886.560492,7447.890472,8009.220453,8570.550433,9131.880414,9693.210394,10254.54037,10815.87035,11185.52668,11555.18301,11924.83934,12294.49567,12664.152,13033.80833,13403.46465,13773.12098,14142.77731,14512.43364
TUN,PV,[MW],15.69421592,37.50132895,62,103.4462841,144.8925683,186.3388524,227.7851365,269.2314206,310.6777048,352.1239889,393.570273,435.0165571,476.4628413,517.9091254,550.8669789,583.8248323,616.7826857,649.7405392,682.6983926,715.656246,748.6140995,781.5719529,814.5298064,847.4876598,878.0913808,908.6951019,939.2988229,969.902544,1000.506265,1031.109986,1061.713707,1092.317428,1122.921149,1153.52487
YEM,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,PV,[MW],63.28312872,151.2150361,250,417.1221133,584.244227,751.3663403,918.4884537,1085.610567,1252.732681,1419.854794,1586.976907,1754.099021,1921.221134,2088.343248,2221.237818,2354.132388,2487.026959,2619.921529,2752.816099,2885.71067,3018.60524,3151.49981,3284.39438,3417.288951,3540.691052,3664.093153,3787.495254,3910.897355,4034.299456,4157.701557,4281.103658,4404.505759,4527.90786,4651.309961
CAN,Onshore,[MW],11289.7644,12169.93181,13416.14811,16617.66476,19819.18141,23020.69806,26222.21472,29423.73137,32625.24802,35826.76467,39028.28132,42229.79798,45431.31463,48632.83128,54038.89154,59444.9518,64851.01207,70257.07233,75663.13259,81069.19286,86475.25312,91881.31338,97287.37364,102693.4339,106688.2736,110683.1133,114677.953,118672.7928,122667.6325,126662.4722,130657.3119,134652.1516,138646.9913,142641.831
CAN,PV,[MW],2181.586502,2766.591042,3310,5146.604956,6983.209913,8819.814869,10656.41983,12493.02478,14329.62974,16166.23469,18002.83965,19839.44461,21676.04956,23512.65452,26271.14945,29029.64438,31788.13932,34546.63425,37305.12918,40063.62411,42822.11905,45580.61398,48339.10891,51097.60384,54365.13563,57632.66741,60900.19919,64167.73097,67435.26276,70702.79454,73970.32632,77237.85811,80505.38989,83772.92167
MEX,Onshore,[MW],5547.665488,5980.170024,6592.546945,8165.736854,9738.926764,11312.11667,12885.30658,14458.49649,16031.6864,17604.87631,19178.06622,20751.25613,22324.44604,23897.63595,26554.11423,29210.59251,31867.07079,34523.54907,37180.02736,39836.50564,42492.98392,45149.4622,47805.94048,50462.41876,52425.43886,54388.45895,56351.47905,58314.49915,60277.51924,62240.53934,64203.55943,66166.57953,68129.59962,70092.61972
