Node_import,Zone_demand,Unit,Transport_eu_mode,Transport_eu_distance
DEU_PIPE0003,GRC_DEM01,[1000km],Pip,1.81814053
POL_LH2R0001,DEU_DEM01,[1000km],Pip,0.409043464
POL_LH2R0001,LUX_DEM01,[1000km],Pip,0.728581349
POL_LH2R0001,NLD_DEM01,[1000km],Pip,0.61038996
POL_LH2R0001,AUT_DEM01,[1000km],Pip,0.702726148
POL_LH2R0001,GRC_DEM01,[1000km],Pip,1.775632926
POL_LH2R0001,FRA_DEM01,[1000km],Pip,1.167348127
POL_LH2R0001,CHE_DEM01,[1000km],Pip,0.899741097
POL_LH2R0001,BEL_DEM01,[1000km],Pip,0.750237805
POL_LH2R0001,ITA_DEM01,[1000km],Pip,1.246542427
POL_LH2R0001,POL_DEM01,[1000km],Pip,0.395930401
POL_LH2R0001,SVK_DEM01,[1000km],Pip,0.682389153
POL_LH2R0001,SVN_DEM01,[1000km],Pip,0.866817154
POL_LH2R0001,HRV_DEM01,[1000km],Pip,0.996927979
POL_LH2R0001,CZE_DEM01,[1000km],Pip,0.469096896
POL_LH2R0001,DNK_DEM01,[1000km],Pip,0.355480093
POL_LH2R0001,HUN_DEM01,[1000km],Pip,0.832692045
NLD_LH2R0001,EST_DEM01,[1000km],Pip,1.543586039
NLD_LH2R0001,FIN_DEM01,[1000km],Pip,1.890081354
NLD_LH2R0001,LVA_DEM01,[1000km],Pip,1.452381582
NLD_LH2R0001,LTU_DEM01,[1000km],Pip,1.358425861
NLD_LH2R0001,SVN_DEM01,[1000km],Pip,1.019086972
NLD_LH2R0001,NOR_DEM01,[1000km],Pip,1.504867772
NLD_LH2R0001,SWE_DEM01,[1000km],Pip,1.419896747
NLD_LH2R0001,BGR_DEM01,[1000km],Pip,1.887981775
POL_LH2R0001,IRL_DEM01,[1000km],Pip,1.483945759
POL_LH2R0001,GBR_DEM01,[1000km],Pip,1.123950205
POL_LH2R0001,MLT_DEM01,[1000km],Pip,2.002443291
POL_LH2R0001,CYP_DEM01,[1000km],Pip,2.563349236
NLD_LH2R0001,ROU_DEM01,[1000km],Pip,1.669515309
NLD_LH2R0001,ESP_DEM01,[1000km],Pip,1.412452931
NLD_LH2R0001,ESP_DEM01,[1000km],Pip,3.094843447
POL_LH2R0001,PRT_DEM01,[1000km],Pip,2.34272065
NLD_LH2R0001,BEL_DEM01,[1000km],Pip,0.153872586
NLD_LH2R0001,DEU_DEM01,[1000km],Pip,0.449463653
NLD_LH2R0001,LUX_DEM01,[1000km],Pip,0.283462733
NLD_LH2R0001,NLD_DEM01,[1000km],Pip,0.110066076
NLD_LH2R0001,CYP_DEM01,[1000km],Pip,2.981342207
NLD_LH2R0001,GRC_DEM01,[1000km],Pip,2.046608575
NLD_LH2R0001,FRA_DEM01,[1000km],Pip,0.611542435
NLD_LH2R0001,CHE_DEM01,[1000km],Pip,0.649707933
NLD_LH2R0001,HUN_DEM01,[1000km],Pip,1.229056313
NLD_LH2R0001,ITA_DEM01,[1000km],Pip,1.184452537
NLD_LH2R0001,POL_DEM01,[1000km],Pip,1.050323904
NLD_LH2R0001,SVK_DEM01,[1000km],Pip,1.154167382
NLD_LH2R0001,AUT_DEM01,[1000km],Pip,0.872859986
NLD_LH2R0001,HRV_DEM01,[1000km],Pip,1.190863625
NLD_LH2R0001,CZE_DEM01,[1000km],Pip,0.830733575
NLD_LH2R0001,DNK_DEM01,[1000km],Pip,0.59228519
LTU_LH2R0001,BGR_DEM01,[1000km],Pip,1.464997871
LTU_LH2R0001,EST_DEM01,[1000km],Pip,0.427452667
LTU_LH2R0001,FIN_DEM01,[1000km],Pip,1.024188295
LTU_LH2R0001,LVA_DEM01,[1000km],Pip,0.269884572
LTU_LH2R0001,SVK_DEM01,[1000km],Pip,0.782173395
LTU_LH2R0001,SVN_DEM01,[1000km],Pip,1.14935955
LTU_LH2R0001,NOR_DEM01,[1000km],Pip,1.053028951
LTU_LH2R0001,SWE_DEM01,[1000km],Pip,0.832067355
NLD_LH2R0001,PRT_DEM01,[1000km],Pip,1.684495948
NLD_LH2R0001,IRL_DEM01,[1000km],Pip,0.83775572
NLD_LH2R0001,GBR_DEM01,[1000km],Pip,0.525616638
NLD_LH2R0001,MLT_DEM01,[1000km],Pip,1.967139358
LTU_LH2R0001,LTU_DEM01,[1000km],Pip,0.178232923
LTU_LH2R0001,ROU_DEM01,[1000km],Pip,1.125006534
LTU_LH2R0001,ESP_DEM01,[1000km],Pip,2.477638792
LTU_LH2R0001,ESP_DEM01,[1000km],Pip,4.213782952
BEL_PIPE0001,NLD_DEM01,[1000km],Pip,0.194544695
BEL_PIPE0001,AUT_DEM01,[1000km],Pip,0.893008634
BEL_PIPE0001,HRV_DEM01,[1000km],Pip,1.201061321
BEL_PIPE0001,CZE_DEM01,[1000km],Pip,0.876395224
BEL_PIPE0001,CHE_DEM01,[1000km],Pip,0.622093169
BEL_PIPE0001,BEL_DEM01,[1000km],Pip,0.126911138
BEL_PIPE0001,DEU_DEM01,[1000km],Pip,0.502110324
BEL_PIPE0001,LUX_DEM01,[1000km],Pip,0.267060334
BEL_PIPE0001,SVK_DEM01,[1000km],Pip,1.199702443
BEL_PIPE0001,SVN_DEM01,[1000km],Pip,1.029846303
BEL_PIPE0001,NOR_DEM01,[1000km],Pip,1.592531261
BEL_PIPE0001,SWE_DEM01,[1000km],Pip,1.511208368
BEL_PIPE0001,DNK_DEM01,[1000km],Pip,0.685626809
BEL_PIPE0001,HUN_DEM01,[1000km],Pip,1.263617212
BEL_PIPE0001,ITA_DEM01,[1000km],Pip,1.160775148
BEL_PIPE0001,POL_DEM01,[1000km],Pip,1.119786584
PRT_LH2R0001,LVA_DEM01,[1000km],Pip,3.196380924
PRT_LH2R0001,LTU_DEM01,[1000km],Pip,3.067883538
PRT_LH2R0001,ROU_DEM01,[1000km],Pip,2.883578095
PRT_LH2R0001,ESP_DEM01,[1000km],Pip,0.503208857
PRT_LH2R0001,SWE_DEM01,[1000km],Pip,3.201281655
PRT_LH2R0001,BGR_DEM01,[1000km],Pip,2.898860864
PRT_LH2R0001,EST_DEM01,[1000km],Pip,3.317495123
PRT_LH2R0001,FIN_DEM01,[1000km],Pip,3.685106061
BEL_PIPE0001,MLT_DEM01,[1000km],Pip,1.934405061
BEL_PIPE0001,CYP_DEM01,[1000km],Pip,3.00180434
BEL_PIPE0001,GRC_DEM01,[1000km],Pip,2.052598716
BEL_PIPE0001,FRA_DEM01,[1000km],Pip,0.531390328
PRT_LH2R0001,ESP_DEM01,[1000km],Pip,1.296596061
BEL_PIPE0001,PRT_DEM01,[1000km],Pip,1.591161934
BEL_PIPE0001,IRL_DEM01,[1000km],Pip,0.802046138
BEL_PIPE0001,GBR_DEM01,[1000km],Pip,0.518892149
PRT_LH2R0001,LUX_DEM01,[1000km],Pip,1.721145459
PRT_LH2R0001,NLD_DEM01,[1000km],Pip,1.890150927
PRT_LH2R0001,AUT_DEM01,[1000km],Pip,2.113258398
PRT_LH2R0001,HRV_DEM01,[1000km],Pip,2.208692961
PRT_LH2R0001,FRA_DEM01,[1000km],Pip,1.289869926
PRT_LH2R0001,CHE_DEM01,[1000km],Pip,1.668033711
PRT_LH2R0001,BEL_DEM01,[1000km],Pip,1.714647179
PRT_LH2R0001,DEU_DEM01,[1000km],Pip,2.05349273
PRT_LH2R0001,POL_DEM01,[1000km],Pip,2.652530799
PRT_LH2R0001,SVK_DEM01,[1000km],Pip,2.530160415
PRT_LH2R0001,SVN_DEM01,[1000km],Pip,2.114000721
PRT_LH2R0001,NOR_DEM01,[1000km],Pip,3.251875591
PRT_LH2R0001,CZE_DEM01,[1000km],Pip,2.284553666
PRT_LH2R0001,DNK_DEM01,[1000km],Pip,2.390851291
PRT_LH2R0001,HUN_DEM01,[1000km],Pip,2.482584802
PRT_LH2R0001,ITA_DEM01,[1000km],Pip,1.824476461
POL_LH2R0001,FIN_DEM01,[1000km],Pip,1.35866886
POL_LH2R0001,LVA_DEM01,[1000km],Pip,0.748650511
POL_LH2R0001,LTU_DEM01,[1000km],Pip,0.639744812
POL_LH2R0001,ROU_DEM01,[1000km],Pip,1.177889183
POL_LH2R0001,NOR_DEM01,[1000km],Pip,1.174070217
POL_LH2R0001,SWE_DEM01,[1000km],Pip,0.999283646
POL_LH2R0001,BGR_DEM01,[1000km],Pip,1.477499034
POL_LH2R0001,EST_DEM01,[1000km],Pip,0.872969435
PRT_LH2R0001,GBR_DEM01,[1000km],Pip,1.794155748
PRT_LH2R0001,MLT_DEM01,[1000km],Pip,2.080736336
PRT_LH2R0001,CYP_DEM01,[1000km],Pip,3.740692875
PRT_LH2R0001,GRC_DEM01,[1000km],Pip,2.748021391
POL_LH2R0001,ESP_DEM01,[1000km],Pip,2.008794739
POL_LH2R0001,ESP_DEM01,[1000km],Pip,3.739843826
PRT_LH2R0001,PRT_DEM01,[1000km],Pip,0.120908458
PRT_LH2R0001,IRL_DEM01,[1000km],Pip,1.628533998
ITA_LH2R0002,GRC_DEM01,[1000km],Pip,1.107285697
ITA_LH2R0002,FRA_DEM01,[1000km],Pip,0.770076161
ITA_LH2R0002,CHE_DEM01,[1000km],Pip,0.366285263
ITA_LH2R0002,BEL_DEM01,[1000km],Pip,0.841033656
ITA_LH2R0002,IRL_DEM01,[1000km],Pip,1.732127229
ITA_LH2R0002,GBR_DEM01,[1000km],Pip,1.485353572
ITA_LH2R0002,MLT_DEM01,[1000km],Pip,1.03259941
ITA_LH2R0002,CYP_DEM01,[1000km],Pip,2.098153353
ITA_LH2R0002,HRV_DEM01,[1000km],Pip,0.330235032
ITA_LH2R0002,CZE_DEM01,[1000km],Pip,0.573859383
ITA_LH2R0002,DNK_DEM01,[1000km],Pip,1.225298885
ITA_LH2R0002,HUN_DEM01,[1000km],Pip,0.604304527
ITA_LH2R0002,DEU_DEM01,[1000km],Pip,0.688690765
ITA_LH2R0002,LUX_DEM01,[1000km],Pip,0.70060838
ITA_LH2R0002,NLD_DEM01,[1000km],Pip,0.937258499
ITA_LH2R0002,AUT_DEM01,[1000km],Pip,0.320528806
ITA_LH2R0001,SVN_DEM01,[1000km],Pip,0.451363811
ITA_LH2R0001,NOR_DEM01,[1000km],Pip,2.278729696
ITA_LH2R0001,SWE_DEM01,[1000km],Pip,2.125340662
ITA_LH2R0001,BGR_DEM01,[1000km],Pip,1.253417557
ITA_LH2R0001,HUN_DEM01,[1000km],Pip,0.819171832
ITA_LH2R0001,ITA_DEM01,[1000km],Pip,0.232791565
ITA_LH2R0001,POL_DEM01,[1000km],Pip,1.13812232
ITA_LH2R0001,SVK_DEM01,[1000km],Pip,0.899698829
ITA_LH2R0001,ROU_DEM01,[1000km],Pip,1.20692001
ITA_LH2R0001,ESP_DEM01,[1000km],Pip,1.1739058
ITA_LH2R0001,ESP_DEM01,[1000km],Pip,2.865086125
ITA_LH2R0002,PRT_DEM01,[1000km],Pip,1.810307181
ITA_LH2R0001,EST_DEM01,[1000km],Pip,1.94278684
ITA_LH2R0001,FIN_DEM01,[1000km],Pip,2.490677952
ITA_LH2R0001,LVA_DEM01,[1000km],Pip,1.768140341
ITA_LH2R0001,LTU_DEM01,[1000km],Pip,1.601527019
ITA_LH2R0001,CYP_DEM01,[1000km],Pip,2.236381762
ITA_LH2R0001,GRC_DEM01,[1000km],Pip,1.227320832
ITA_LH2R0001,FRA_DEM01,[1000km],Pip,0.632256523
ITA_LH2R0001,CHE_DEM01,[1000km],Pip,0.323834269
ITA_LH2R0001,PRT_DEM01,[1000km],Pip,1.604005572
ITA_LH2R0001,IRL_DEM01,[1000km],Pip,1.657167229
ITA_LH2R0001,GBR_DEM01,[1000km],Pip,1.448052309
ITA_LH2R0001,MLT_DEM01,[1000km],Pip,0.993898053
ITA_LH2R0001,AUT_DEM01,[1000km],Pip,0.510706179
ITA_LH2R0001,HRV_DEM01,[1000km],Pip,0.532143891
ITA_LH2R0001,CZE_DEM01,[1000km],Pip,0.752372096
ITA_LH2R0001,DNK_DEM01,[1000km],Pip,1.317858936
ITA_LH2R0001,BEL_DEM01,[1000km],Pip,0.823658003
ITA_LH2R0001,DEU_DEM01,[1000km],Pip,0.77834465
ITA_LH2R0001,LUX_DEM01,[1000km],Pip,0.690204559
ITA_LH2R0001,NLD_DEM01,[1000km],Pip,0.956513034
HRV_LH2R0001,SVK_DEM01,[1000km],Pip,0.550060645
HRV_LH2R0001,SVN_DEM01,[1000km],Pip,0.118789455
HRV_LH2R0001,NOR_DEM01,[1000km],Pip,2.157700928
HRV_LH2R0001,SWE_DEM01,[1000km],Pip,1.977346861
HRV_LH2R0001,DNK_DEM01,[1000km],Pip,1.253731236
HRV_LH2R0001,HUN_DEM01,[1000km],Pip,0.439106147
HRV_LH2R0001,ITA_DEM01,[1000km],Pip,0.323816837
HRV_LH2R0001,POL_DEM01,[1000km],Pip,0.860574399
HRV_LH2R0001,LTU_DEM01,[1000km],Pip,1.318541588
HRV_LH2R0001,ROU_DEM01,[1000km],Pip,0.815082852
HRV_LH2R0001,ESP_DEM01,[1000km],Pip,1.566380612
HRV_LH2R0001,ESP_DEM01,[1000km],Pip,3.250197335
HRV_LH2R0001,BGR_DEM01,[1000km],Pip,0.890756587
HRV_LH2R0001,EST_DEM01,[1000km],Pip,1.685813561
HRV_LH2R0001,FIN_DEM01,[1000km],Pip,2.281151674
HRV_LH2R0001,LVA_DEM01,[1000km],Pip,1.495304389
LTU_LH2R0001,CHE_DEM01,[1000km],Pip,1.331523405
LTU_LH2R0001,BEL_DEM01,[1000km],Pip,1.231486678
LTU_LH2R0001,DEU_DEM01,[1000km],Pip,0.875021371
LTU_LH2R0001,LUX_DEM01,[1000km],Pip,1.206238477
LTU_LH2R0001,MLT_DEM01,[1000km],Pip,2.256105899
LTU_LH2R0001,CYP_DEM01,[1000km],Pip,2.471054295
LTU_LH2R0001,GRC_DEM01,[1000km],Pip,1.850042389
LTU_LH2R0001,FRA_DEM01,[1000km],Pip,1.64001618
LTU_LH2R0001,DNK_DEM01,[1000km],Pip,0.695391546
LTU_LH2R0001,HUN_DEM01,[1000km],Pip,0.952935214
LTU_LH2R0001,ITA_DEM01,[1000km],Pip,1.573033216
LTU_LH2R0001,POL_DEM01,[1000km],Pip,0.410161435
LTU_LH2R0001,NLD_DEM01,[1000km],Pip,1.085292117
LTU_LH2R0001,AUT_DEM01,[1000km],Pip,1.019216989
LTU_LH2R0001,HRV_DEM01,[1000km],Pip,1.226804227
LTU_LH2R0001,CZE_DEM01,[1000km],Pip,0.766127897
ITA_LH2R0003,SWE_DEM01,[1000km],Pip,2.181570069
ITA_LH2R0003,BGR_DEM01,[1000km],Pip,1.215077582
ITA_LH2R0003,EST_DEM01,[1000km],Pip,1.981463412
ITA_LH2R0003,FIN_DEM01,[1000km],Pip,2.538736352
ITA_LH2R0003,POL_DEM01,[1000km],Pip,1.169593173
ITA_LH2R0003,SVK_DEM01,[1000km],Pip,0.911254513
ITA_LH2R0003,SVN_DEM01,[1000km],Pip,0.457513981
ITA_LH2R0003,NOR_DEM01,[1000km],Pip,2.338411167
ITA_LH2R0003,ESP_DEM01,[1000km],Pip,2.868681362
LTU_LH2R0001,PRT_DEM01,[1000km],Pip,2.821313527
LTU_LH2R0001,IRL_DEM01,[1000km],Pip,1.906609121
LTU_LH2R0001,GBR_DEM01,[1000km],Pip,1.542692238
ITA_LH2R0003,LVA_DEM01,[1000km],Pip,1.803178634
ITA_LH2R0003,LTU_DEM01,[1000km],Pip,1.633912462
ITA_LH2R0003,ROU_DEM01,[1000km],Pip,1.187711465
ITA_LH2R0003,ESP_DEM01,[1000km],Pip,1.195282008
ITA_LH2R0003,FRA_DEM01,[1000km],Pip,0.696654068
ITA_LH2R0003,CHE_DEM01,[1000km],Pip,0.396829146
ITA_LH2R0003,BEL_DEM01,[1000km],Pip,0.897156666
ITA_LH2R0003,DEU_DEM01,[1000km],Pip,0.840415547
ITA_LH2R0003,GBR_DEM01,[1000km],Pip,1.521630396
ITA_LH2R0003,MLT_DEM01,[1000km],Pip,0.920661186
ITA_LH2R0003,CYP_DEM01,[1000km],Pip,2.180415234
ITA_LH2R0003,GRC_DEM01,[1000km],Pip,1.168557755
ITA_LH2R0003,CZE_DEM01,[1000km],Pip,0.788518157
ITA_LH2R0003,DNK_DEM01,[1000km],Pip,1.381068444
ITA_LH2R0003,HUN_DEM01,[1000km],Pip,0.818065804
ITA_LH2R0003,ITA_DEM01,,Pip,0.165742695
ITA_LH2R0003,LUX_DEM01,,Pip,0.763267064
ITA_LH2R0003,NLD_DEM01,,Pip,1.028327288
ITA_LH2R0003,AUT_DEM01,,Pip,0.539750018
ITA_LH2R0003,HRV_DEM01,,Pip,0.514566755
ITA_LH2R0002,NOR_DEM01,,Pip,2.164154685
ITA_LH2R0002,SWE_DEM01,,Pip,1.997198817
ITA_LH2R0002,BGR_DEM01,,Pip,1.07416666
ITA_LH2R0002,EST_DEM01,,Pip,1.765816201
ITA_LH2R0002,ITA_DEM01,,Pip,0.249022554
ITA_LH2R0002,POL_DEM01,,Pip,0.948907638
ITA_LH2R0002,SVK_DEM01,,Pip,0.688036231
ITA_LH2R0002,SVN_DEM01,,Pip,0.236711703
ITA_LH2R0002,ESP_DEM01,,Pip,1.384105904
ITA_LH2R0002,ESP_DEM01,,Pip,3.080037184
ITA_LH2R0003,PRT_DEM01,,Pip,1.629927535
ITA_LH2R0003,IRL_DEM01,,Pip,1.728496299
ITA_LH2R0002,FIN_DEM01,,Pip,2.335457772
ITA_LH2R0002,LVA_DEM01,,Pip,1.584303898
ITA_LH2R0002,LTU_DEM01,,Pip,1.413208096
ITA_LH2R0002,ROU_DEM01,,Pip,1.000505649
GBR_LH2R0003,IRL_DEM01,,Pip,0.269756636
GBR_LH2R0003,GBR_DEM01,,Pip,0.307163126
GBR_LH2R0003,MLT_DEM01,,Pip,2.337701871
GBR_LH2R0003,CYP_DEM01,,Pip,3.549540606
GBR_LH2R0002,ROU_DEM01,,Pip,2.284262075
GBR_LH2R0002,ESP_DEM01,,Pip,1.265465362
GBR_LH2R0002,ESP_DEM01,,Pip,2.742325601
GBR_LH2R0003,PRT_DEM01,,Pip,1.373202524
GBR_LH2R0003,DEU_DEM01,,Pip,1.071062356
GBR_LH2R0003,LUX_DEM01,,Pip,0.810690641
GBR_LH2R0003,NLD_DEM01,,Pip,0.730706874
GBR_LH2R0003,AUT_DEM01,,Pip,1.450760443
GBR_LH2R0003,GRC_DEM01,,Pip,2.576428315
GBR_LH2R0003,FRA_DEM01,,Pip,0.793109476
GBR_LH2R0003,CHE_DEM01,,Pip,1.104503997
GBR_LH2R0003,BEL_DEM01,,Pip,0.68540824
GBR_LH2R0002,HUN_DEM01,,Pip,1.836886905
GBR_LH2R0002,ITA_DEM01,,Pip,1.626616085
GBR_LH2R0002,POL_DEM01,,Pip,1.676659955
GBR_LH2R0002,SVK_DEM01,,Pip,1.776411636
GBR_LH2R0002,AUT_DEM01,,Pip,1.456314809
GBR_LH2R0002,HRV_DEM01,,Pip,1.747018177
GBR_LH2R0002,CZE_DEM01,,Pip,1.45307478
GBR_LH2R0002,DNK_DEM01,,Pip,1.099005085
GBR_LH2R0002,EST_DEM01,,Pip,2.074656534
GBR_LH2R0002,FIN_DEM01,,Pip,2.292945902
GBR_LH2R0002,LVA_DEM01,,Pip,2.017710129
GBR_LH2R0002,LTU_DEM01,,Pip,1.948275619
GBR_LH2R0002,SVN_DEM01,,Pip,1.579194892
GBR_LH2R0002,NOR_DEM01,,Pip,1.798497872
GBR_LH2R0002,SWE_DEM01,,Pip,1.787659201
GBR_LH2R0002,BGR_DEM01,,Pip,2.478328746
GBR_LH2R0002,PRT_DEM01,,Pip,1.373154468
GBR_LH2R0002,IRL_DEM01,,Pip,0.264784708
GBR_LH2R0002,GBR_DEM01,,Pip,0.308572725
GBR_LH2R0002,MLT_DEM01,,Pip,2.342574178
GBR_LH2R0001,LTU_DEM01,,Pip,1.595543266
GBR_LH2R0001,ROU_DEM01,,Pip,1.884848751
GBR_LH2R0001,ESP_DEM01,,Pip,1.271507411
GBR_LH2R0001,ESP_DEM01,,Pip,2.907705701
GBR_LH2R0002,BEL_DEM01,,Pip,0.690931941
GBR_LH2R0002,DEU_DEM01,,Pip,1.076433759
GBR_LH2R0002,LUX_DEM01,,Pip,0.816245517
GBR_LH2R0002,NLD_DEM01,,Pip,0.73588837
GBR_LH2R0002,CYP_DEM01,,Pip,3.55508394
GBR_LH2R0002,GRC_DEM01,,Pip,2.581906621
GBR_LH2R0002,FRA_DEM01,,Pip,0.797888291
GBR_LH2R0002,CHE_DEM01,,Pip,1.109939619
GBR_LH2R0001,DNK_DEM01,,Pip,0.795568036
GBR_LH2R0001,HUN_DEM01,,Pip,1.438386178
GBR_LH2R0001,ITA_DEM01,,Pip,1.290510384
GBR_LH2R0001,POL_DEM01,,Pip,1.290366561
GBR_LH2R0001,NLD_DEM01,,Pip,0.350898708
GBR_LH2R0001,AUT_DEM01,,Pip,1.062813121
GBR_LH2R0001,HRV_DEM01,,Pip,1.363736183
GBR_LH2R0001,CZE_DEM01,,Pip,1.05326415
GBR_LH2R0001,BGR_DEM01,,Pip,2.085129306
GBR_LH2R0001,EST_DEM01,,Pip,1.765440411
GBR_LH2R0001,FIN_DEM01,,Pip,2.071592211
GBR_LH2R0001,LVA_DEM01,,Pip,1.683726751
GBR_LH2R0001,SVK_DEM01,,Pip,1.376506252
GBR_LH2R0001,SVN_DEM01,,Pip,1.193604906
GBR_LH2R0001,NOR_DEM01,,Pip,1.643158778
GBR_LH2R0001,SWE_DEM01,,Pip,1.584659677
HRV_LH2R0001,MLT_DEM01,,Pip,1.019045518
HRV_LH2R0001,CYP_DEM01,,Pip,1.932141182
HRV_LH2R0001,GRC_DEM01,,Pip,0.959520946
HRV_LH2R0001,FRA_DEM01,,Pip,0.950076482
GRC_LH2R0001,ESP_DEM01,,Pip,3.771089179
HRV_LH2R0001,PRT_DEM01,,Pip,1.995124405
HRV_LH2R0001,IRL_DEM01,,Pip,1.878118312
HRV_LH2R0001,GBR_DEM01,,Pip,1.611260835
HRV_LH2R0001,NLD_DEM01,,Pip,1.035609716
HRV_LH2R0001,AUT_DEM01,,Pip,0.283032447
HRV_LH2R0001,HRV_DEM01,,Pip,0.142714067
HRV_LH2R0001,CZE_DEM01,,Pip,0.52286437
HRV_LH2R0001,CHE_DEM01,,Pip,0.529847651
HRV_LH2R0001,BEL_DEM01,,Pip,0.966684204
HRV_LH2R0001,DEU_DEM01,,Pip,0.740795867
HRV_LH2R0001,LUX_DEM01,,Pip,0.82742186
GRC_LH2R0001,POL_DEM01,,Pip,1.581962001
GRC_LH2R0001,SVK_DEM01,,Pip,1.212552715
GRC_LH2R0001,SVN_DEM01,,Pip,1.131768011
GRC_LH2R0001,NOR_DEM01,,Pip,2.98767625
GRC_LH2R0001,CZE_DEM01,,Pip,1.437933564
GRC_LH2R0001,DNK_DEM01,,Pip,2.21448787
GRC_LH2R0001,HUN_DEM01,,Pip,1.051391042
GRC_LH2R0001,ITA_DEM01,,Pip,1.088815822
GRC_LH2R0001,LVA_DEM01,,Pip,2.080694427
GRC_LH2R0001,LTU_DEM01,,Pip,1.908581181
GRC_LH2R0001,ROU_DEM01,,Pip,0.861993763
GRC_LH2R0001,ESP_DEM01,,Pip,2.325387552
GRC_LH2R0001,SWE_DEM01,,Pip,2.775810565
GRC_LH2R0001,BGR_DEM01,,Pip,0.532645918
GRC_LH2R0001,EST_DEM01,,Pip,2.285094642
GRC_LH2R0001,FIN_DEM01,,Pip,2.935334021
GRC_LH2R0001,GBR_DEM01,,Pip,2.670832213
GRC_LH2R0001,MLT_DEM01,,Pip,0.836838334
GRC_LH2R0001,CYP_DEM01,,Pip,0.943013711
GRC_LH2R0001,GRC_DEM01,,Pip,0.107239437
GBR_LH2R0003,ESP_DEM01,,Pip,1.263717765
GBR_LH2R0003,ESP_DEM01,,Pip,2.743349425
GRC_LH2R0001,PRT_DEM01,,Pip,2.764232173
GRC_LH2R0001,IRL_DEM01,,Pip,2.933809669
GRC_LH2R0001,LUX_DEM01,,Pip,1.887284461
GRC_LH2R0001,NLD_DEM01,,Pip,2.086798575
GRC_LH2R0001,AUT_DEM01,,Pip,1.290089155
GRC_LH2R0001,HRV_DEM01,,Pip,0.960727388
GRC_LH2R0001,FRA_DEM01,,Pip,1.946443722
GRC_LH2R0001,CHE_DEM01,,Pip,1.569117388
GRC_LH2R0001,BEL_DEM01,,Pip,2.02660879
GRC_LH2R0001,DEU_DEM01,,Pip,1.7644669
GBR_LH2R0003,ITA_DEM01,,Pip,1.621347804
GBR_LH2R0003,POL_DEM01,,Pip,1.671566679
GBR_LH2R0003,SVK_DEM01,,Pip,1.770960838
GBR_LH2R0003,SVN_DEM01,,Pip,1.573646265
GBR_LH2R0003,HRV_DEM01,,Pip,1.741477492
GBR_LH2R0003,CZE_DEM01,,Pip,1.44763385
GBR_LH2R0003,DNK_DEM01,,Pip,1.094994636
GBR_LH2R0003,HUN_DEM01,,Pip,1.83136117
GBR_LH2R0003,FIN_DEM01,,Pip,2.29039812
GBR_LH2R0003,LVA_DEM01,,Pip,2.013491938
GBR_LH2R0003,LTU_DEM01,,Pip,1.943762797
GBR_LH2R0003,ROU_DEM01,,Pip,2.27875496
GBR_LH2R0003,NOR_DEM01,,Pip,1.796754491
GBR_LH2R0003,SWE_DEM01,,Pip,1.785255491
GBR_LH2R0003,BGR_DEM01,,Pip,2.472772717
GBR_LH2R0003,EST_DEM01,,Pip,2.070813425
FRA_LH2R0002,ROU_DEM01,,Pip,2.073787621
FRA_LH2R0002,ESP_DEM01,,Pip,0.778346309
FRA_LH2R0002,ESP_DEM01,,Pip,2.412501916
FRA_LH2R0003,PRT_DEM01,,Pip,1.199789267
FRA_LH2R0002,EST_DEM01,,Pip,2.221196458
FRA_LH2R0002,FIN_DEM01,,Pip,2.567459334
FRA_LH2R0002,LVA_DEM01,,Pip,2.116958676
FRA_LH2R0002,LTU_DEM01,,Pip,2.005985979
FRA_LH2R0003,GRC_DEM01,,Pip,1.586730494
FRA_LH2R0003,FRA_DEM01,,Pip,0.392132703
FRA_LH2R0003,CHE_DEM01,,Pip,0.455974054
FRA_LH2R0003,BEL_DEM01,,Pip,0.799826206
FRA_LH2R0003,IRL_DEM01,,Pip,1.446515733
FRA_LH2R0003,GBR_DEM01,,Pip,1.318895146
FRA_LH2R0003,MLT_DEM01,,Pip,1.1714983
FRA_LH2R0003,CYP_DEM01,,Pip,2.601899477
FRA_LH2R0002,AUT_DEM01,,Pip,1.225743097
FRA_LH2R0002,HRV_DEM01,,Pip,1.450687468
FRA_LH2R0002,CZE_DEM01,,Pip,1.315479572
FRA_LH2R0002,DNK_DEM01,,Pip,1.275527814
FRA_LH2R0002,BEL_DEM01,,Pip,0.619750861
FRA_LH2R0002,DEU_DEM01,,Pip,1.003899386
FRA_LH2R0002,LUX_DEM01,,Pip,0.665353746
FRA_LH2R0002,NLD_DEM01,,Pip,0.781135881
FRA_LH2R0002,SVN_DEM01,,Pip,1.301280534
FRA_LH2R0002,NOR_DEM01,,Pip,2.145842385
FRA_LH2R0002,SWE_DEM01,,Pip,2.085490857
FRA_LH2R0002,BGR_DEM01,,Pip,2.203006864
FRA_LH2R0002,HUN_DEM01,,Pip,1.626685465
FRA_LH2R0002,ITA_DEM01,,Pip,1.224769672
FRA_LH2R0002,POL_DEM01,,Pip,1.635328255
FRA_LH2R0002,SVK_DEM01,,Pip,1.615712621
FRA_LH2R0001,LTU_DEM01,,Pip,1.899051121
FRA_LH2R0001,ROU_DEM01,,Pip,1.610418039
FRA_LH2R0001,ESP_DEM01,,Pip,0.773856269
FRA_LH2R0001,ESP_DEM01,,Pip,2.488992964
