Zone_export,Zone_import
MDV_EXP01,ITA_IMP01
MDV_EXP01,LTU_IMP01
MDV_EXP01,NLD_IMP01
MDV_EXP01,POL_IMP01
MDV_EXP01,PRT_IMP01
MYS_EXP01,BGR_IMP01
MYS_EXP01,DNK_IMP01
MYS_EXP01,EST_IMP01
MYS_EXP01,FIN_IMP01
MYS_EXP01,DEU_IMP01
MYS_EXP01,IRL_IMP01
MYS_EXP01,LVA_IMP01
MYS_EXP01,MLT_IMP01
MYS_EXP01,ROU_IMP01
MYS_EXP01,SVN_IMP01
MYS_EXP01,SWE_IMP01
MYS_EXP01,NOR_IMP01
MYS_EXP01,BEL_IMP01
MYS_EXP01,CYP_IMP01
MYS_EXP01,ESP_IMP01
MYS_EXP01,FRA_IMP01
MYS_EXP01,GBR_IMP01
MYS_EXP01,GRC_IMP01
MYS_EXP01,HRV_IMP01
MYS_EXP01,ITA_IMP01
MYS_EXP01,LTU_IMP01
MYS_EXP01,NLD_IMP01
MYS_EXP01,POL_IMP01
MYS_EXP01,PRT_IMP01
MDG_EXP01,BGR_IMP01
MDG_EXP01,DNK_IMP01
MDG_EXP01,EST_IMP01
MDG_EXP01,FIN_IMP01
MDG_EXP01,DEU_IMP01
MDG_EXP01,IRL_IMP01
MDG_EXP01,LVA_IMP01
MDG_EXP01,MLT_IMP01
MDG_EXP01,ROU_IMP01
MDG_EXP01,SVN_IMP01
MDG_EXP01,SWE_IMP01
MDG_EXP01,NOR_IMP01
MDG_EXP01,BEL_IMP01
MDG_EXP01,CYP_IMP01
MDG_EXP01,ESP_IMP01
MDG_EXP01,FRA_IMP01
MDG_EXP01,GBR_IMP01
MDG_EXP01,GRC_IMP01
MDG_EXP01,HRV_IMP01
MDG_EXP01,ITA_IMP01
MDG_EXP01,LTU_IMP01
MDG_EXP01,NLD_IMP01
MDG_EXP01,POL_IMP01
MDG_EXP01,PRT_IMP01
LBY_EXP01,BGR_IMP01
LBY_EXP01,DNK_IMP01
LBY_EXP01,EST_IMP01
LBY_EXP01,FIN_IMP01
LBY_EXP01,DEU_IMP01
LBY_EXP01,IRL_IMP01
LBY_EXP01,LVA_IMP01
LBY_EXP01,MLT_IMP01
LBY_EXP01,ROU_IMP01
LBY_EXP01,SVN_IMP01
LBY_EXP01,SWE_IMP01
LBY_EXP01,NOR_IMP01
LBY_EXP01,BEL_IMP01
LBY_EXP01,CYP_IMP01
LBY_EXP01,ESP_IMP01
LBY_EXP01,FRA_IMP01
LBY_EXP01,GBR_IMP01
LBY_EXP01,GRC_IMP01
LBY_EXP01,HRV_IMP01
LBY_EXP01,ITA_IMP01
LBY_EXP01,LTU_IMP01
LBY_EXP01,NLD_IMP01
LBY_EXP01,POL_IMP01
LBY_EXP01,PRT_IMP01
LBR_EXP01,BGR_IMP01
LBR_EXP01,DNK_IMP01
LBR_EXP01,EST_IMP01
LBR_EXP01,FIN_IMP01
LBR_EXP01,DEU_IMP01
LBR_EXP01,IRL_IMP01
LBR_EXP01,LVA_IMP01
LBR_EXP01,MLT_IMP01
LBR_EXP01,ROU_IMP01
LBR_EXP01,SVN_IMP01
LBR_EXP01,SWE_IMP01
LBR_EXP01,NOR_IMP01
LBR_EXP01,BEL_IMP01
LBR_EXP01,CYP_IMP01
LBR_EXP01,ESP_IMP01
LBR_EXP01,FRA_IMP01
LBR_EXP01,GBR_IMP01
LBR_EXP01,GRC_IMP01
LBR_EXP01,HRV_IMP01
LBR_EXP01,ITA_IMP01
LBR_EXP01,LTU_IMP01
LBR_EXP01,NLD_IMP01
LBR_EXP01,POL_IMP01
LBR_EXP01,PRT_IMP01
LBN_EXP01,BGR_IMP01
LBN_EXP01,DNK_IMP01
LBN_EXP01,EST_IMP01
LBN_EXP01,FIN_IMP01
LBN_EXP01,DEU_IMP01
LBN_EXP01,IRL_IMP01
LBN_EXP01,LVA_IMP01
LBN_EXP01,MLT_IMP01
LBN_EXP01,ROU_IMP01
LBN_EXP01,SVN_IMP01
LBN_EXP01,SWE_IMP01
LBN_EXP01,NOR_IMP01
LBN_EXP01,BEL_IMP01
LBN_EXP01,CYP_IMP01
LBN_EXP01,ESP_IMP01
LBN_EXP01,FRA_IMP01
LBN_EXP01,GBR_IMP01
LBN_EXP01,GRC_IMP01
LBN_EXP01,HRV_IMP01
LBN_EXP01,ITA_IMP01
LBN_EXP01,LTU_IMP01
LBN_EXP01,NLD_IMP01
LBN_EXP01,POL_IMP01
LBN_EXP01,PRT_IMP01
KWT_EXP01,BGR_IMP01
KWT_EXP01,DNK_IMP01
KWT_EXP01,EST_IMP01
KWT_EXP01,FIN_IMP01
KWT_EXP01,DEU_IMP01
KWT_EXP01,IRL_IMP01
KWT_EXP01,LVA_IMP01
KWT_EXP01,MLT_IMP01
KWT_EXP01,ROU_IMP01
KWT_EXP01,SVN_IMP01
KWT_EXP01,SWE_IMP01
KWT_EXP01,NOR_IMP01
KWT_EXP01,BEL_IMP01
KWT_EXP01,CYP_IMP01
KWT_EXP01,ESP_IMP01
KWT_EXP01,FRA_IMP01
KWT_EXP01,GBR_IMP01
KWT_EXP01,GRC_IMP01
KWT_EXP01,HRV_IMP01
KWT_EXP01,ITA_IMP01
KWT_EXP01,LTU_IMP01
KWT_EXP01,NLD_IMP01
KWT_EXP01,POL_IMP01
KWT_EXP01,PRT_IMP01
KOR_EXP01,BGR_IMP01
KOR_EXP01,DNK_IMP01
KOR_EXP01,EST_IMP01
KOR_EXP01,FIN_IMP01
KOR_EXP01,DEU_IMP01
KOR_EXP01,IRL_IMP01
KOR_EXP01,LVA_IMP01
KOR_EXP01,MLT_IMP01
KOR_EXP01,ROU_IMP01
KOR_EXP01,SVN_IMP01
KOR_EXP01,SWE_IMP01
KOR_EXP01,NOR_IMP01
KOR_EXP01,BEL_IMP01
KOR_EXP01,CYP_IMP01
KOR_EXP01,ESP_IMP01
KOR_EXP01,FRA_IMP01
KOR_EXP01,GBR_IMP01
KOR_EXP01,GRC_IMP01
KOR_EXP01,HRV_IMP01
KOR_EXP01,ITA_IMP01
KOR_EXP01,LTU_IMP01
KOR_EXP01,NLD_IMP01
KOR_EXP01,POL_IMP01
KOR_EXP01,PRT_IMP01
KIR_EXP01,BGR_IMP01
KIR_EXP01,DNK_IMP01
KIR_EXP01,EST_IMP01
KIR_EXP01,FIN_IMP01
KIR_EXP01,DEU_IMP01
KIR_EXP01,IRL_IMP01
KIR_EXP01,LVA_IMP01
KIR_EXP01,MLT_IMP01
KIR_EXP01,ROU_IMP01
KIR_EXP01,SVN_IMP01
KIR_EXP01,SWE_IMP01
KIR_EXP01,NOR_IMP01
KIR_EXP01,BEL_IMP01
KIR_EXP01,CYP_IMP01
KIR_EXP01,ESP_IMP01
KIR_EXP01,FRA_IMP01
KIR_EXP01,GBR_IMP01
KIR_EXP01,GRC_IMP01
KIR_EXP01,HRV_IMP01
KIR_EXP01,ITA_IMP01
KIR_EXP01,LTU_IMP01
KIR_EXP01,NLD_IMP01
KIR_EXP01,POL_IMP01
KIR_EXP01,PRT_IMP01
KEN_EXP01,BGR_IMP01
KEN_EXP01,DNK_IMP01
KEN_EXP01,EST_IMP01
KEN_EXP01,FIN_IMP01
KEN_EXP01,DEU_IMP01
KEN_EXP01,IRL_IMP01
KEN_EXP01,LVA_IMP01
KEN_EXP01,MLT_IMP01
KEN_EXP01,ROU_IMP01
KEN_EXP01,SVN_IMP01
KEN_EXP01,SWE_IMP01
KEN_EXP01,NOR_IMP01
KEN_EXP01,BEL_IMP01
KEN_EXP01,CYP_IMP01
KEN_EXP01,ESP_IMP01
KEN_EXP01,FRA_IMP01
KEN_EXP01,GBR_IMP01
KEN_EXP01,GRC_IMP01
KEN_EXP01,HRV_IMP01
KEN_EXP01,ITA_IMP01
KEN_EXP01,LTU_IMP01
KEN_EXP01,NLD_IMP01
KEN_EXP01,POL_IMP01
KEN_EXP01,PRT_IMP01
JOR_EXP01,BGR_IMP01
JOR_EXP01,DNK_IMP01
JOR_EXP01,EST_IMP01
JOR_EXP01,FIN_IMP01
JOR_EXP01,DEU_IMP01
JOR_EXP01,IRL_IMP01
JOR_EXP01,LVA_IMP01
JOR_EXP01,MLT_IMP01
JOR_EXP01,ROU_IMP01
JOR_EXP01,SVN_IMP01
JOR_EXP01,SWE_IMP01
JOR_EXP01,NOR_IMP01
JOR_EXP01,BEL_IMP01
JOR_EXP01,CYP_IMP01
JOR_EXP01,ESP_IMP01
JOR_EXP01,FRA_IMP01
JOR_EXP01,GBR_IMP01
JOR_EXP01,GRC_IMP01
JOR_EXP01,HRV_IMP01
JOR_EXP01,ITA_IMP01
JOR_EXP01,LTU_IMP01
JOR_EXP01,NLD_IMP01
JOR_EXP01,POL_IMP01
JOR_EXP01,PRT_IMP01
JPN_EXP01,BGR_IMP01
JPN_EXP01,DNK_IMP01
JPN_EXP01,EST_IMP01
JPN_EXP01,FIN_IMP01
JPN_EXP01,DEU_IMP01
JPN_EXP01,IRL_IMP01
JPN_EXP01,LVA_IMP01
JPN_EXP01,MLT_IMP01
JPN_EXP01,ROU_IMP01
JPN_EXP01,SVN_IMP01
JPN_EXP01,SWE_IMP01
JPN_EXP01,NOR_IMP01
JPN_EXP01,BEL_IMP01
JPN_EXP01,CYP_IMP01
JPN_EXP01,ESP_IMP01
JPN_EXP01,FRA_IMP01
JPN_EXP01,GBR_IMP01
JPN_EXP01,GRC_IMP01
JPN_EXP01,HRV_IMP01
JPN_EXP01,ITA_IMP01
JPN_EXP01,LTU_IMP01
JPN_EXP01,NLD_IMP01
JPN_EXP01,POL_IMP01
JPN_EXP01,PRT_IMP01
JAM_EXP01,BGR_IMP01
JAM_EXP01,DNK_IMP01
JAM_EXP01,EST_IMP01
JAM_EXP01,FIN_IMP01
JAM_EXP01,DEU_IMP01
JAM_EXP01,IRL_IMP01
JAM_EXP01,LVA_IMP01
JAM_EXP01,MLT_IMP01
JAM_EXP01,ROU_IMP01
JAM_EXP01,SVN_IMP01
JAM_EXP01,SWE_IMP01
JAM_EXP01,NOR_IMP01
JAM_EXP01,BEL_IMP01
JAM_EXP01,CYP_IMP01
JAM_EXP01,ESP_IMP01
JAM_EXP01,FRA_IMP01
JAM_EXP01,GBR_IMP01
JAM_EXP01,GRC_IMP01
JAM_EXP01,HRV_IMP01
JAM_EXP01,ITA_IMP01
JAM_EXP01,LTU_IMP01
JAM_EXP01,NLD_IMP01
JAM_EXP01,POL_IMP01
JAM_EXP01,PRT_IMP01
ISR_EXP01,BGR_IMP01
ISR_EXP01,DNK_IMP01
ISR_EXP01,EST_IMP01
ISR_EXP01,FIN_IMP01
ISR_EXP01,DEU_IMP01
ISR_EXP01,IRL_IMP01
ISR_EXP01,LVA_IMP01
ISR_EXP01,MLT_IMP01
ISR_EXP01,ROU_IMP01
ISR_EXP01,SVN_IMP01
ISR_EXP01,SWE_IMP01
ISR_EXP01,NOR_IMP01
ISR_EXP01,BEL_IMP01
ISR_EXP01,CYP_IMP01
ISR_EXP01,ESP_IMP01
ISR_EXP01,FRA_IMP01
ISR_EXP01,GBR_IMP01
ISR_EXP01,GRC_IMP01
ISR_EXP01,HRV_IMP01
ISR_EXP01,ITA_IMP01
ISR_EXP01,LTU_IMP01
ISR_EXP01,NLD_IMP01
ISR_EXP01,POL_IMP01
ISR_EXP01,PRT_IMP01
IRQ_EXP01,BGR_IMP01
IRQ_EXP01,DNK_IMP01
IRQ_EXP01,EST_IMP01
IRQ_EXP01,FIN_IMP01
IRQ_EXP01,DEU_IMP01
IRQ_EXP01,IRL_IMP01
IRQ_EXP01,LVA_IMP01
IRQ_EXP01,MLT_IMP01
IRQ_EXP01,ROU_IMP01
IRQ_EXP01,SVN_IMP01
IRQ_EXP01,SWE_IMP01
IRQ_EXP01,NOR_IMP01
IRQ_EXP01,BEL_IMP01
IRQ_EXP01,CYP_IMP01
IRQ_EXP01,ESP_IMP01
IRQ_EXP01,FRA_IMP01
IRQ_EXP01,GBR_IMP01
IRQ_EXP01,GRC_IMP01
IRQ_EXP01,HRV_IMP01
IRQ_EXP01,ITA_IMP01
IRQ_EXP01,LTU_IMP01
IRQ_EXP01,NLD_IMP01
IRQ_EXP01,POL_IMP01
IRQ_EXP01,PRT_IMP01
IRN_EXP01,BGR_IMP01
IRN_EXP01,DNK_IMP01
IRN_EXP01,EST_IMP01
IRN_EXP01,FIN_IMP01
IRN_EXP01,DEU_IMP01
IRN_EXP01,IRL_IMP01
IRN_EXP01,LVA_IMP01
IRN_EXP01,MLT_IMP01
IRN_EXP01,ROU_IMP01
IRN_EXP01,SVN_IMP01
IRN_EXP01,SWE_IMP01
IRN_EXP01,NOR_IMP01
IRN_EXP01,BEL_IMP01
IRN_EXP01,CYP_IMP01
IRN_EXP01,ESP_IMP01
IRN_EXP01,FRA_IMP01
IRN_EXP01,GBR_IMP01
IRN_EXP01,GRC_IMP01
IRN_EXP01,HRV_IMP01
IRN_EXP01,ITA_IMP01
IRN_EXP01,LTU_IMP01
IRN_EXP01,NLD_IMP01
IRN_EXP01,POL_IMP01
IRN_EXP01,PRT_IMP01
IDN_EXP01,BGR_IMP01
IDN_EXP01,DNK_IMP01
IDN_EXP01,EST_IMP01
IDN_EXP01,FIN_IMP01
IDN_EXP01,DEU_IMP01
IDN_EXP01,IRL_IMP01
IDN_EXP01,LVA_IMP01
IDN_EXP01,MLT_IMP01
IDN_EXP01,ROU_IMP01
IDN_EXP01,SVN_IMP01
IDN_EXP01,SWE_IMP01
IDN_EXP01,NOR_IMP01
IDN_EXP01,BEL_IMP01
IDN_EXP01,CYP_IMP01
IDN_EXP01,ESP_IMP01
IDN_EXP01,FRA_IMP01
IDN_EXP01,GBR_IMP01
IDN_EXP01,GRC_IMP01
IDN_EXP01,HRV_IMP01
IDN_EXP01,ITA_IMP01
IDN_EXP01,LTU_IMP01
IDN_EXP01,NLD_IMP01
IDN_EXP01,POL_IMP01
IDN_EXP01,PRT_IMP01
IND_EXP01,BGR_IMP01
IND_EXP01,DNK_IMP01
IND_EXP01,EST_IMP01
IND_EXP01,FIN_IMP01
IND_EXP01,DEU_IMP01
IND_EXP01,IRL_IMP01
IND_EXP01,LVA_IMP01
IND_EXP01,MLT_IMP01
IND_EXP01,ROU_IMP01
IND_EXP01,SVN_IMP01
IND_EXP01,SWE_IMP01
IND_EXP01,NOR_IMP01
IND_EXP01,BEL_IMP01
IND_EXP01,CYP_IMP01
IND_EXP01,ESP_IMP01
IND_EXP01,FRA_IMP01
IND_EXP01,GBR_IMP01
IND_EXP01,GRC_IMP01
IND_EXP01,HRV_IMP01
IND_EXP01,ITA_IMP01
IND_EXP01,LTU_IMP01
IND_EXP01,NLD_IMP01
IND_EXP01,POL_IMP01
IND_EXP01,PRT_IMP01
ISL_EXP01,BGR_IMP01
ISL_EXP01,DNK_IMP01
ISL_EXP01,EST_IMP01
ISL_EXP01,FIN_IMP01
ISL_EXP01,DEU_IMP01
ISL_EXP01,IRL_IMP01
ISL_EXP01,LVA_IMP01
ISL_EXP01,MLT_IMP01
ISL_EXP01,ROU_IMP01
ISL_EXP01,SVN_IMP01
ISL_EXP01,SWE_IMP01
ISL_EXP01,NOR_IMP01
ISL_EXP01,BEL_IMP01
ISL_EXP01,CYP_IMP01
ISL_EXP01,ESP_IMP01
ISL_EXP01,FRA_IMP01
ISL_EXP01,GBR_IMP01
ISL_EXP01,GRC_IMP01
ISL_EXP01,HRV_IMP01
ISL_EXP01,ITA_IMP01
ISL_EXP01,LTU_IMP01
ISL_EXP01,NLD_IMP01
ISL_EXP01,POL_IMP01
ISL_EXP01,PRT_IMP01
HKG_EXP01,BGR_IMP01
HKG_EXP01,DNK_IMP01
HKG_EXP01,EST_IMP01
HKG_EXP01,FIN_IMP01
HKG_EXP01,DEU_IMP01
HKG_EXP01,IRL_IMP01
HKG_EXP01,LVA_IMP01
HKG_EXP01,MLT_IMP01
HKG_EXP01,ROU_IMP01
HKG_EXP01,SVN_IMP01
HKG_EXP01,SWE_IMP01
HKG_EXP01,NOR_IMP01
HKG_EXP01,BEL_IMP01
HKG_EXP01,CYP_IMP01
HKG_EXP01,ESP_IMP01
HKG_EXP01,FRA_IMP01
HKG_EXP01,GBR_IMP01
HKG_EXP01,GRC_IMP01
HKG_EXP01,HRV_IMP01
HKG_EXP01,ITA_IMP01
HKG_EXP01,LTU_IMP01
HKG_EXP01,NLD_IMP01
HKG_EXP01,POL_IMP01
HKG_EXP01,PRT_IMP01
HND_EXP01,BGR_IMP01
HND_EXP01,DNK_IMP01
HND_EXP01,EST_IMP01
HND_EXP01,FIN_IMP01
HND_EXP01,DEU_IMP01
HND_EXP01,IRL_IMP01
HND_EXP01,LVA_IMP01
HND_EXP01,MLT_IMP01
HND_EXP01,ROU_IMP01
HND_EXP01,SVN_IMP01
HND_EXP01,SWE_IMP01
HND_EXP01,NOR_IMP01
HND_EXP01,BEL_IMP01
HND_EXP01,CYP_IMP01
HND_EXP01,ESP_IMP01
HND_EXP01,FRA_IMP01
HND_EXP01,GBR_IMP01
HND_EXP01,GRC_IMP01
HND_EXP01,HRV_IMP01
HND_EXP01,ITA_IMP01
HND_EXP01,LTU_IMP01
HND_EXP01,NLD_IMP01
HND_EXP01,POL_IMP01
HND_EXP01,PRT_IMP01
HTI_EXP01,BGR_IMP01
HTI_EXP01,DNK_IMP01
HTI_EXP01,EST_IMP01
HTI_EXP01,FIN_IMP01
HTI_EXP01,DEU_IMP01
HTI_EXP01,IRL_IMP01
HTI_EXP01,LVA_IMP01
HTI_EXP01,MLT_IMP01
HTI_EXP01,ROU_IMP01
HTI_EXP01,SVN_IMP01
HTI_EXP01,SWE_IMP01
HTI_EXP01,NOR_IMP01
HTI_EXP01,BEL_IMP01
HTI_EXP01,CYP_IMP01
HTI_EXP01,ESP_IMP01
HTI_EXP01,FRA_IMP01
HTI_EXP01,GBR_IMP01
HTI_EXP01,GRC_IMP01
HTI_EXP01,HRV_IMP01
HTI_EXP01,ITA_IMP01
HTI_EXP01,LTU_IMP01
HTI_EXP01,NLD_IMP01
HTI_EXP01,POL_IMP01
HTI_EXP01,PRT_IMP01
GUY_EXP01,BGR_IMP01
GUY_EXP01,DNK_IMP01
GUY_EXP01,EST_IMP01
GUY_EXP01,FIN_IMP01
GUY_EXP01,DEU_IMP01
GUY_EXP01,IRL_IMP01
GUY_EXP01,LVA_IMP01
GUY_EXP01,MLT_IMP01
GUY_EXP01,ROU_IMP01
GUY_EXP01,SVN_IMP01
GUY_EXP01,SWE_IMP01
GUY_EXP01,NOR_IMP01
GUY_EXP01,BEL_IMP01
GUY_EXP01,CYP_IMP01
GUY_EXP01,ESP_IMP01
GUY_EXP01,FRA_IMP01
GUY_EXP01,GBR_IMP01
GUY_EXP01,GRC_IMP01
GUY_EXP01,HRV_IMP01
GUY_EXP01,ITA_IMP01
GUY_EXP01,LTU_IMP01
GUY_EXP01,NLD_IMP01
GUY_EXP01,POL_IMP01
GUY_EXP01,PRT_IMP01
GNB_EXP01,BGR_IMP01
GNB_EXP01,DNK_IMP01
GNB_EXP01,EST_IMP01
GNB_EXP01,FIN_IMP01
GNB_EXP01,DEU_IMP01
GNB_EXP01,IRL_IMP01
GNB_EXP01,LVA_IMP01
GNB_EXP01,MLT_IMP01
GNB_EXP01,ROU_IMP01
GNB_EXP01,SVN_IMP01
GNB_EXP01,SWE_IMP01
GNB_EXP01,NOR_IMP01
GNB_EXP01,BEL_IMP01
GNB_EXP01,CYP_IMP01
GNB_EXP01,ESP_IMP01
GNB_EXP01,FRA_IMP01
GNB_EXP01,GBR_IMP01
GNB_EXP01,GRC_IMP01
GNB_EXP01,HRV_IMP01
GNB_EXP01,ITA_IMP01
GNB_EXP01,LTU_IMP01
GNB_EXP01,NLD_IMP01
GNB_EXP01,POL_IMP01
GNB_EXP01,PRT_IMP01
GIN_EXP01,BGR_IMP01
GIN_EXP01,DNK_IMP01
GIN_EXP01,EST_IMP01
GIN_EXP01,FIN_IMP01
GIN_EXP01,DEU_IMP01
GIN_EXP01,IRL_IMP01
GIN_EXP01,LVA_IMP01
GIN_EXP01,MLT_IMP01
GIN_EXP01,ROU_IMP01
GIN_EXP01,SVN_IMP01
GIN_EXP01,SWE_IMP01
GIN_EXP01,NOR_IMP01
GIN_EXP01,BEL_IMP01
GIN_EXP01,CYP_IMP01
GIN_EXP01,ESP_IMP01
GIN_EXP01,FRA_IMP01
GIN_EXP01,GBR_IMP01
GIN_EXP01,GRC_IMP01
GIN_EXP01,HRV_IMP01
GIN_EXP01,ITA_IMP01
GIN_EXP01,LTU_IMP01
GIN_EXP01,NLD_IMP01
GIN_EXP01,POL_IMP01
GIN_EXP01,PRT_IMP01
GTM_EXP01,BGR_IMP01
GTM_EXP01,DNK_IMP01
GTM_EXP01,EST_IMP01
GTM_EXP01,FIN_IMP01
GTM_EXP01,DEU_IMP01
GTM_EXP01,IRL_IMP01
GTM_EXP01,LVA_IMP01
GTM_EXP01,MLT_IMP01
GTM_EXP01,ROU_IMP01
GTM_EXP01,SVN_IMP01
GTM_EXP01,SWE_IMP01
GTM_EXP01,NOR_IMP01
GTM_EXP01,BEL_IMP01
GTM_EXP01,CYP_IMP01
GTM_EXP01,ESP_IMP01
GTM_EXP01,FRA_IMP01
GTM_EXP01,GBR_IMP01
GTM_EXP01,GRC_IMP01
GTM_EXP01,HRV_IMP01
GTM_EXP01,ITA_IMP01
GTM_EXP01,LTU_IMP01
GTM_EXP01,NLD_IMP01
GTM_EXP01,POL_IMP01
GTM_EXP01,PRT_IMP01
GUM_EXP01,BGR_IMP01
GUM_EXP01,DNK_IMP01
GUM_EXP01,EST_IMP01
GUM_EXP01,FIN_IMP01
GUM_EXP01,DEU_IMP01
GUM_EXP01,IRL_IMP01
GUM_EXP01,LVA_IMP01
GUM_EXP01,MLT_IMP01
GUM_EXP01,ROU_IMP01
GUM_EXP01,SVN_IMP01
GUM_EXP01,SWE_IMP01
GUM_EXP01,NOR_IMP01
GUM_EXP01,BEL_IMP01
GUM_EXP01,CYP_IMP01
GUM_EXP01,ESP_IMP01
GUM_EXP01,FRA_IMP01
GUM_EXP01,GBR_IMP01
GUM_EXP01,GRC_IMP01
GUM_EXP01,HRV_IMP01
GUM_EXP01,ITA_IMP01
GUM_EXP01,LTU_IMP01
GUM_EXP01,NLD_IMP01
GUM_EXP01,POL_IMP01
GUM_EXP01,PRT_IMP01
GLP_EXP01,BGR_IMP01
GLP_EXP01,DNK_IMP01
GLP_EXP01,EST_IMP01
GLP_EXP01,FIN_IMP01
GLP_EXP01,DEU_IMP01
GLP_EXP01,IRL_IMP01
GLP_EXP01,LVA_IMP01
GLP_EXP01,MLT_IMP01
GLP_EXP01,ROU_IMP01
GLP_EXP01,SVN_IMP01
GLP_EXP01,SWE_IMP01
GLP_EXP01,NOR_IMP01
GLP_EXP01,BEL_IMP01
GLP_EXP01,CYP_IMP01
GLP_EXP01,ESP_IMP01
GLP_EXP01,FRA_IMP01
GLP_EXP01,GBR_IMP01
GLP_EXP01,GRC_IMP01
GLP_EXP01,HRV_IMP01
GLP_EXP01,ITA_IMP01
GLP_EXP01,LTU_IMP01
GLP_EXP01,NLD_IMP01
GLP_EXP01,POL_IMP01
GLP_EXP01,PRT_IMP01
GRD_EXP01,BGR_IMP01
GRD_EXP01,DNK_IMP01
GRD_EXP01,EST_IMP01
GRD_EXP01,FIN_IMP01
GRD_EXP01,DEU_IMP01
GRD_EXP01,IRL_IMP01
GRD_EXP01,LVA_IMP01
GRD_EXP01,MLT_IMP01
GRD_EXP01,ROU_IMP01
GRD_EXP01,SVN_IMP01
GRD_EXP01,SWE_IMP01
GRD_EXP01,NOR_IMP01
GRD_EXP01,BEL_IMP01
GRD_EXP01,CYP_IMP01
GRD_EXP01,ESP_IMP01
GRD_EXP01,FRA_IMP01
GRD_EXP01,GBR_IMP01
GRD_EXP01,GRC_IMP01
GRD_EXP01,HRV_IMP01
GRD_EXP01,ITA_IMP01
GRD_EXP01,LTU_IMP01
GRD_EXP01,NLD_IMP01
GRD_EXP01,POL_IMP01
GRD_EXP01,PRT_IMP01
GRL_EXP01,BGR_IMP01
GRL_EXP01,DNK_IMP01
GRL_EXP01,EST_IMP01
GRL_EXP01,FIN_IMP01
GRL_EXP01,DEU_IMP01
GRL_EXP01,IRL_IMP01
GRL_EXP01,LVA_IMP01
GRL_EXP01,MLT_IMP01
GRL_EXP01,ROU_IMP01
GRL_EXP01,SVN_IMP01
GRL_EXP01,SWE_IMP01
GRL_EXP01,NOR_IMP01
GRL_EXP01,BEL_IMP01
GRL_EXP01,CYP_IMP01
GRL_EXP01,ESP_IMP01
GRL_EXP01,FRA_IMP01
GRL_EXP01,GBR_IMP01
GRL_EXP01,GRC_IMP01
GRL_EXP01,HRV_IMP01
GRL_EXP01,ITA_IMP01
GRL_EXP01,LTU_IMP01
GRL_EXP01,NLD_IMP01
GRL_EXP01,POL_IMP01
GRL_EXP01,PRT_IMP01
GIB_EXP01,BGR_IMP01
GIB_EXP01,DNK_IMP01
GIB_EXP01,EST_IMP01
GIB_EXP01,FIN_IMP01
GIB_EXP01,DEU_IMP01
GIB_EXP01,IRL_IMP01
GIB_EXP01,LVA_IMP01
GIB_EXP01,MLT_IMP01
GIB_EXP01,ROU_IMP01
GIB_EXP01,SVN_IMP01
GIB_EXP01,SWE_IMP01
GIB_EXP01,NOR_IMP01
GIB_EXP01,BEL_IMP01
GIB_EXP01,CYP_IMP01
GIB_EXP01,ESP_IMP01
GIB_EXP01,FRA_IMP01
GIB_EXP01,GBR_IMP01
GIB_EXP01,GRC_IMP01
GIB_EXP01,HRV_IMP01
GIB_EXP01,ITA_IMP01
GIB_EXP01,LTU_IMP01
GIB_EXP01,NLD_IMP01
GIB_EXP01,POL_IMP01
GIB_EXP01,PRT_IMP01
GHA_EXP01,BGR_IMP01
GHA_EXP01,DNK_IMP01
GHA_EXP01,EST_IMP01
GHA_EXP01,FIN_IMP01
GHA_EXP01,DEU_IMP01
GHA_EXP01,IRL_IMP01
GHA_EXP01,LVA_IMP01
GHA_EXP01,MLT_IMP01
GHA_EXP01,ROU_IMP01
GHA_EXP01,SVN_IMP01
GHA_EXP01,SWE_IMP01
GHA_EXP01,NOR_IMP01
GHA_EXP01,BEL_IMP01
GHA_EXP01,CYP_IMP01
GHA_EXP01,ESP_IMP01
GHA_EXP01,FRA_IMP01
GHA_EXP01,GBR_IMP01
GHA_EXP01,GRC_IMP01
GHA_EXP01,HRV_IMP01
GHA_EXP01,ITA_IMP01
GHA_EXP01,LTU_IMP01
GHA_EXP01,NLD_IMP01
GHA_EXP01,POL_IMP01
GHA_EXP01,PRT_IMP01
GEO_EXP01,BGR_IMP01
GEO_EXP01,DNK_IMP01
GEO_EXP01,EST_IMP01
GEO_EXP01,FIN_IMP01
GEO_EXP01,DEU_IMP01
GEO_EXP01,IRL_IMP01
GEO_EXP01,LVA_IMP01
GEO_EXP01,MLT_IMP01
GEO_EXP01,ROU_IMP01
GEO_EXP01,SVN_IMP01
GEO_EXP01,SWE_IMP01
GEO_EXP01,NOR_IMP01
GEO_EXP01,BEL_IMP01
GEO_EXP01,CYP_IMP01
GEO_EXP01,ESP_IMP01
GEO_EXP01,FRA_IMP01
GEO_EXP01,GBR_IMP01
GEO_EXP01,GRC_IMP01
GEO_EXP01,HRV_IMP01
GEO_EXP01,ITA_IMP01
GEO_EXP01,LTU_IMP01
GEO_EXP01,NLD_IMP01
GEO_EXP01,POL_IMP01
GEO_EXP01,PRT_IMP01
GMB_EXP01,BGR_IMP01
GMB_EXP01,DNK_IMP01
GMB_EXP01,EST_IMP01
GMB_EXP01,FIN_IMP01
GMB_EXP01,DEU_IMP01
GMB_EXP01,IRL_IMP01
GMB_EXP01,LVA_IMP01
GMB_EXP01,MLT_IMP01
GMB_EXP01,ROU_IMP01
