Sensitivity,Country,Cell,System,Electrolyser,Year,PV,Onshore,Lcoh
Default,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.798292007185533,14.666560295109294
Default,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.705021935653349,13.735532633710525
Default,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.544923771638423,12.816934037050773
Res_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.848126303123512,13.97182555480826
Res_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.762450100340378,13.099894243581563
Res_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.6318089527317428,12.230593630130688
Res_Capex_C10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.773355848060739,14.978237115989305
Res_Capex_C10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.6526356921405703,14.020362267708924
Res_Capex_C10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.4845088810726357,13.07899213423595
PV_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.7987549977896773,14.64922955091154
PV_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.705021935653349,13.719677639488252
PV_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.544923771638423,12.802334524171687
PV_Capex_C10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.7987549977896773,14.64922955091154
PV_Capex_C10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.705021935653349,13.719677639488252
PV_Capex_C10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.544923771638423,12.802334524171687
Onshore_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.849631395781293,13.956167403615378
Onshore_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.765013600772477,13.085558920051692
Onshore_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.6323257706198584,12.217364400391185
Onshore_Capex_P10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.7739303950567304,14.960161387980571
Onshore_Capex_P10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.6571324280276443,14.003858372795808
Onshore_Capex_P10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.4894725392326276,13.06380350460596
Electrolyser_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.7191162109375,14.383902483940005
Electrolyser_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.597552736927675,13.480701992334982
Electrolyser_Capex_M10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.4217199304884645,12.58550860697373
Electrolyser_Capex_P10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.830352783203125,14.741913029760463
Electrolyser_Capex_P10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.7405911966798158,13.801986494947952
Electrolyser_Capex_P10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.6135283708572388,12.875809943405898
Wacc_M10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.7988925781939553,13.724165024974587
Wacc_M10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.7129818402537724,12.825541532693011
Wacc_M10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.567761717700705,11.943049208087894
Wacc_P10,DEU,DEU_DEA5,Onshore,Alkaline,2020,0.0,2.797939252439518,15.039170820158223
Wacc_P10,DEU,DEU_DEA5,Onshore,Alkaline,2025,0.0,2.7003238438919652,14.09861656319416
Wacc_P10,DEU,DEU_DEA5,Onshore,Alkaline,2030,0.0,2.526018176993235,13.167914284069173
Default,DEU,DEU_DEA5,Hybrid,PEM,2020,2.3979329257071553,1.7723072202601369,15.150826283115945
Default,DEU,DEU_DEA5,Hybrid,PEM,2025,2.4688666058371287,1.5259523929749927,13.82704767511611
Default,DEU,DEU_DEA5,Hybrid,PEM,2030,2.504973052234551,1.2659954654001069,12.662740041967622
Res_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.4389918109232207,1.8407377432174983,14.571237444359294
Res_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.5126042850965753,1.5998285778102275,13.305019770498198
Res_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.552304244596931,1.3243331915646235,12.185840510116506
Res_Capex_C10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.3850873479917234,1.7416796972758972,15.409528154516803
Res_Capex_C10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.457084549748162,1.4969446801766852,14.059927895715237
Res_Capex_C10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.481450039440714,1.2504527051962873,12.875754044490263
PV_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.5145211112428245,1.693508780843029,14.870313263849168
PV_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.576721407496831,1.4166058568272855,13.556394904394708
PV_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.597245760552199,1.2010904255505186,12.394384154558525
PV_Capex_C10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.358532545780007,1.8077641732572385,15.251843382395064
PV_Capex_C10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.425137006185887,1.5632289927640106,13.925924371656716
PV_Capex_C10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.466200387249008,1.2895100462146625,12.762794465468987
Onshore_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.3493300544528473,1.9175685878606177,14.804480580805512
Onshore_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.3929416653115037,1.6917081215836025,13.531048817242972
Onshore_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.4357941940901786,1.4677131052399208,12.411596842615678
Onshore_Capex_P10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.4372978373892873,1.7059020002053227,15.269960349759092
Onshore_Capex_P10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.5047043566832796,1.446432031330697,13.925621920554361
Onshore_Capex_P10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.5317828419411925,1.2134141224391908,12.74311924010397
Electrolyser_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.3694329445072726,1.6569791692147702,14.588556338548777
Electrolyser_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.4447244510010724,1.3805985361811879,13.32104104920841
Electrolyser_Capex_M10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.4661372002317354,1.1858456517437619,12.204837113721656
Electrolyser_Capex_P10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.420240883715024,1.81958434773897,15.357689082617446
Electrolyser_Capex_P10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.488446672387187,1.5865498216053067,14.012398034145948
Electrolyser_Capex_P10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.5165540483327407,1.3085772780173186,12.831072963740938
Wacc_M10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.426427749372815,1.8176476165924498,14.38331911228675
Wacc_M10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.49268495091469,1.5860950159160703,13.10442735436999
Wacc_M10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.5165540483327407,1.3213454836551968,11.98404700491296
Wacc_P10,DEU,DEU_DEA5,Hybrid,PEM,2020,2.3865033947869105,1.75302163169222,15.439890199197867
Wacc_P10,DEU,DEU_DEA5,Hybrid,PEM,2025,2.463944922300345,1.499136043047975,14.101716503016155
Wacc_P10,DEU,DEU_DEA5,Hybrid,PEM,2030,2.4945484881585553,1.2511842598437735,12.922444751159272
Default,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.2074570947785475,0.0,9.874915813943785
Default,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.197098518135142,0.0,8.697592696088503
Default,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.164652589872194,0.0,7.735721609931641
Res_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.2523689050588906,0.0,9.45912708949781
Res_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.245417020265028,0.0,8.330660888446502
Res_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.206646811254907,0.0,7.401536699015951
Res_Capex_C10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.1921279439611676,0.0,10.060855364592053
Res_Capex_C10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.177778722946627,0.0,8.861785924098221
Res_Capex_C10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.1453909217485916,0.0,7.8853510152000865
PV_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.252092773033283,0.0,9.449740193669744
PV_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.245417020265028,0.0,8.322366107225168
PV_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.20760283137718,0.0,7.393986740652191
PV_Capex_C10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.1921279439611676,0.0,10.050075851494189
PV_Capex_C10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.1784634694586584,0.0,8.852270885688826
PV_Capex_C10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.147437547350156,0.0,7.876682549391229
Onshore_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.211779001386507,0.0,9.854239529269078
Onshore_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.197693657588664,0.0,8.679341861192846
Onshore_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.1678640749431297,0.0,7.719087661822141
Onshore_Capex_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.2108565352618714,0.0,9.854243063090411
Onshore_Capex_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.1979002291842806,0.0,8.679342163330478
Onshore_Capex_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.1678640749431297,0.0,7.719087661822141
Electrolyser_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.1668530804007116,0.0,9.545749416257014
Electrolyser_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.1550916544486367,0.0,8.410180872748631
Electrolyser_Capex_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.1232108053271586,0.0,7.485452614638242
Electrolyser_Capex_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.232406419582875,0.0,9.991714179606497
Electrolyser_Capex_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.2223122277518024,0.0,8.799418247932982
Electrolyser_Capex_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.1884448102034137,0.0,7.823254891688197
Wacc_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.2165656809131744,0.0,9.21705003979718
Wacc_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.2022928167849174,0.0,8.11790004566595
Wacc_M10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.168959901406099,0.0,7.219218376526657
Wacc_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2020,2.207419967783508,0.0,10.135219131965906
Wacc_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2025,2.1958083550575114,0.0,8.92702323085448
Wacc_P10,DEU,DEU_DEA5,Hybrid,Alkaline,2030,2.1643841352305704,0.0,7.939825163376035
Default,DEU,DEU_DEB1,PV,PEM,2020,2.9155675448614393,0.0,15.968497968113246
Default,DEU,DEU_DEB1,PV,PEM,2025,2.882023867606396,0.0,14.122906383357343
Default,DEU,DEU_DEB1,PV,PEM,2030,2.8168992884018507,0.0,12.616007118686953
Res_Capex_M10,DEU,DEU_DEB1,PV,PEM,2020,2.9852229880472887,0.0,15.494953451702532
Res_Capex_M10,DEU,DEU_DEB1,PV,PEM,2025,2.9410708642948884,0.0,13.698726755820774
Res_Capex_M10,DEU,DEU_DEB1,PV,PEM,2030,2.8982749181341334,0.0,12.224550069783104
Res_Capex_C10,DEU,DEU_DEB1,PV,PEM,2020,2.894987845356809,0.0,16.179989753996622
Res_Capex_C10,DEU,DEU_DEB1,PV,PEM,2025,2.854387052357197,0.0,14.312164398654456
Res_Capex_C10,DEU,DEU_DEB1,PV,PEM,2030,2.785556782104963,0.0,12.789992954914899
PV_Capex_M10,DEU,DEU_DEB1,PV,PEM,2020,2.9897772887488827,0.0,15.48421038958626
PV_Capex_M10,DEU,DEU_DEB1,PV,PEM,2025,2.9410708642948884,0.0,13.689132157271368
PV_Capex_M10,DEU,DEU_DEB1,PV,PEM,2030,2.8986276728801483,0.0,12.215676466650306
PV_Capex_C10,DEU,DEU_DEB1,PV,PEM,2020,2.89780457847278,0.0,16.1677334522051
PV_Capex_C10,DEU,DEU_DEB1,PV,PEM,2025,2.8570290320737,0.0,14.301190984865604
PV_Capex_C10,DEU,DEU_DEB1,PV,PEM,2030,2.785553288229643,0.0,12.779920374098852
Onshore_Capex_M10,DEU,DEU_DEB1,PV,PEM,2020,2.9154725965024753,0.0,15.944990472877423
Onshore_Capex_M10,DEU,DEU_DEB1,PV,PEM,2025,2.8890418229713077,0.0,14.101834488144037
Onshore_Capex_M10,DEU,DEU_DEB1,PV,PEM,2030,2.822201785705687,0.0,12.596630723888977
Onshore_Capex_P10,DEU,DEU_DEB1,PV,PEM,2020,2.9154725965024753,0.0,15.944990472877423
Onshore_Capex_P10,DEU,DEU_DEB1,PV,PEM,2025,2.8890418229713077,0.0,14.101834488144037
Onshore_Capex_P10,DEU,DEU_DEB1,PV,PEM,2030,2.822201785705687,0.0,12.596630723888977
Electrolyser_Capex_M10,DEU,DEU_DEB1,PV,PEM,2020,2.846459022509862,0.0,15.155364305887312
Electrolyser_Capex_M10,DEU,DEU_DEB1,PV,PEM,2025,2.793304398859398,0.0,13.41970849057701
Electrolyser_Capex_M10,DEU,DEU_DEB1,PV,PEM,2030,2.7311216054732768,0.0,12.004461672740721
Electrolyser_Capex_P10,DEU,DEU_DEB1,PV,PEM,2020,2.9490821432119674,0.0,16.297830180369772
Electrolyser_Capex_P10,DEU,DEU_DEB1,PV,PEM,2025,2.9155914292973675,0.0,14.406050429181402
Electrolyser_Capex_P10,DEU,DEU_DEB1,PV,PEM,2030,2.8647758255793576,0.0,12.860096712850776
Wacc_M10,DEU,DEU_DEB1,PV,PEM,2020,2.9499462171435322,0.0,15.251082683035222
Wacc_M10,DEU,DEU_DEB1,PV,PEM,2025,2.9156255487556297,0.0,13.471713197852651
Wacc_M10,DEU,DEU_DEB1,PV,PEM,2030,2.865221627980546,0.0,12.017987855624446
Wacc_P10,DEU,DEU_DEB1,PV,PEM,2020,2.9063869177934976,0.0,16.23282151702868
Wacc_P10,DEU,DEU_DEB1,PV,PEM,2025,2.8653481763939546,0.0,14.36449603616358
Wacc_P10,DEU,DEU_DEB1,PV,PEM,2030,2.7933587134710045,0.0,12.838842738819158
Default,DEU,DEU_DEB1,PV,Alkaline,2020,2.1740972691068254,0.0,9.464960925822089
Default,DEU,DEU_DEB1,PV,Alkaline,2025,2.1631981546643786,0.0,8.335869928903534
Default,DEU,DEU_DEB1,PV,Alkaline,2030,2.1232054893131034,0.0,7.412109412810513
Res_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2020,2.217480456123587,0.0,9.06913691214735
Res_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2025,2.2075750582699527,0.0,7.986462383958388
Res_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2030,2.1737061886006,0.0,7.094135421240437
Res_Capex_C10,DEU,DEU_DEB1,PV,Alkaline,2020,2.15433264752221,0.0,9.642075459681985
Res_Capex_C10,DEU,DEU_DEB1,PV,Alkaline,2025,2.1363307724787717,0.0,8.492068638706932
Res_Capex_C10,DEU,DEU_DEB1,PV,Alkaline,2030,2.1046411540171928,0.0,7.554313168098627
PV_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2020,2.2206538879012006,0.0,9.060192876774956
PV_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2025,2.207573612202522,0.0,7.97856614507519
PV_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2030,2.173970754660111,0.0,7.086944161519164
PV_Capex_C10,DEU,DEU_DEB1,PV,Alkaline,2020,2.1552409645541712,0.0,9.631814121058087
PV_Capex_C10,DEU,DEU_DEB1,PV,Alkaline,2025,2.140297536075205,0.0,8.483020806629728
PV_Capex_C10,DEU,DEU_DEB1,PV,Alkaline,2030,2.1053064279530584,0.0,7.546067483466226
Onshore_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2020,2.1783308726782122,0.0,9.445270255901956
Onshore_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2025,2.1647009060860523,0.0,8.31848480915591
Onshore_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2030,2.1266960139837465,0.0,7.3962958694015475
Onshore_Capex_P10,DEU,DEU_DEB1,PV,Alkaline,2020,2.1783308726782122,0.0,9.445270255901956
Onshore_Capex_P10,DEU,DEU_DEB1,PV,Alkaline,2025,2.1647009060860523,0.0,8.31848480915591
Onshore_Capex_P10,DEU,DEU_DEB1,PV,Alkaline,2030,2.1266960139837465,0.0,7.3962958694015475
Electrolyser_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2020,2.123386153636149,0.0,9.146486703875205
Electrolyser_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2025,2.1093392457785765,0.0,8.057579049563703
Electrolyser_Capex_M10,DEU,DEU_DEB1,PV,Alkaline,2030,2.0833149641324833,0.0,7.169874681566391
Electrolyser_Capex_P10,DEU,DEU_DEB1,PV,Alkaline,2020,2.199222895138604,0.0,9.578383228848601
Electrolyser_Capex_P10,DEU,DEU_DEB1,PV,Alkaline,2025,2.183516672236879,0.0,8.434612824086333
Electrolyser_Capex_P10,DEU,DEU_DEB1,PV,Alkaline,2030,2.1459804843908614,0.0,7.4972912521290604
Wacc_M10,DEU,DEU_DEB1,PV,Alkaline,2020,2.1832587014033322,0.0,8.834750227691652
Wacc_M10,DEU,DEU_DEB1,PV,Alkaline,2025,2.1693834098081224,0.0,7.780577398989543
Wacc_M10,DEU,DEU_DEB1,PV,Alkaline,2030,2.127773810824297,0.0,6.917565084300522
Wacc_P10,DEU,DEU_DEB1,PV,Alkaline,2020,2.173980830906518,0.0,9.714376413319192
Wacc_P10,DEU,DEU_DEB1,PV,Alkaline,2025,2.1598391905451835,0.0,8.555679884787487
Wacc_P10,DEU,DEU_DEB1,PV,Alkaline,2030,2.121997922222363,0.0,7.607595896881951
Default,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.834298259719462,20.38731222118617
Default,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.6787889094465314,19.08408603196494
Default,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.5114315233030102,17.852210325814983
Res_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.961463425778798,19.587876433479526
Res_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.7539203555132943,18.345097432518248
Res_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.607440245052477,17.16128431480149
Res_Capex_C10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.792164160493342,20.74464448704954
Res_Capex_C10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.6364029111020546,19.41481872817374
Res_Capex_C10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.4854570356479155,18.16130380289677
PV_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.8358475480819125,20.367417933527584
PV_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.679339005304122,19.06567839366085
PV_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.5152948894102565,17.835010395275976
PV_Capex_C10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.8358475480819125,20.367417933527584
PV_Capex_C10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.679339005304122,19.06567839366085
PV_Capex_C10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.5152948894102565,17.835010395275976
Onshore_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.9632144974346843,19.569760637042297
Onshore_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.756200559288203,18.328415827517073
Onshore_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.6097680403291577,17.145666280725226
Onshore_Capex_P10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.7954128951017108,20.72393479028879
Onshore_Capex_P10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.6378705450453506,19.395656316833897
Onshore_Capex_P10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.4856058540563906,18.14337455414992
Electrolyser_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.716806775795114,19.72957740839724
Electrolyser_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.546063311667924,18.50175142430218
Electrolyser_Capex_M10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.40617878013831,17.33546724889366
Electrolyser_Capex_P10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.901146522509862,20.62151253700351
Electrolyser_Capex_P10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.73246702856477,19.288866679093047
Electrolyser_Capex_P10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.576483894427014,18.031644983739795
Wacc_M10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.901146522509862,19.33721758926483
Wacc_M10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.7357471933247526,18.048170964513623
Wacc_M10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.58415159887727,16.83603774552566
Wacc_P10,DEU,DEU_DEB1,Onshore,PEM,2020,0.0,3.807093331084701,20.786755953050637
Wacc_P10,DEU,DEU_DEB1,Onshore,PEM,2025,0.0,3.6496620787839618,19.484217755081122
Wacc_P10,DEU,DEU_DEB1,Onshore,PEM,2030,0.0,3.488973416002507,18.249052101195122
Default,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.3928318559054356,14.753804660166463
Default,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3088787645106192,13.781330753397848
Default,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.224717176138933,12.826841698475446
Res_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.4826290530256,14.078450934073574
Res_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3638841138671367,13.165261942049808
Res_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.268083402406985,12.257401079100944
Res_Capex_C10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.3688693709644237,15.056114006175164
Res_Capex_C10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.2910024874691715,14.05760571917242
Res_Capex_C10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.2021623463857463,13.082184895389977
PV_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.3946279268722295,14.736989431854413
PV_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3120669348054532,13.765966446337115
PV_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.2307569071290345,12.81263909985229
PV_Capex_C10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.3946279268722295,14.736989431854413
PV_Capex_C10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3120669348054532,13.765966446337115
PV_Capex_C10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.2307569071290345,12.81263909985229
Onshore_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.483904691786089,14.06317942419914
Onshore_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3639662740301493,13.151359438099258
Onshore_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.2715141068293576,12.244562466511843
Onshore_Capex_P10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.3715567803875004,15.038587474651807
Onshore_Capex_P10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.290998903315258,14.04158308469436
Onshore_Capex_P10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.204359947108969,13.0673766363234
Electrolyser_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.324105661745645,14.438703815213156
Electrolyser_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.246324054964286,13.499206182540162
Electrolyser_Capex_M10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.1584264141106617,12.575685322426605
Electrolyser_Capex_P10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.4453623098861597,14.84453007918695
Electrolyser_Capex_P10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3381856407471,13.862001661000882
Electrolyser_Capex_P10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.2526708330278122,12.896962981047936
Wacc_M10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.39735233264841,13.80771371556867
Wacc_M10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.3177498831211096,12.870964219824968
Wacc_M10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.2388191353982645,11.95500258861762
Wacc_P10,DEU,DEU_DEB1,Onshore,Alkaline,2020,0.0,2.3931496452152,15.128400144920183
Wacc_P10,DEU,DEU_DEB1,Onshore,Alkaline,2025,0.0,2.309112001386145,14.144926996272934
Wacc_P10,DEU,DEU_DEB1,Onshore,Alkaline,2030,0.0,2.222773821518871,13.177225746809636
Default,DEU,DEU_DEB1,Hybrid,PEM,2020,2.433571124620098,1.5240631220203742,14.771858337336683
Default,DEU,DEU_DEB1,Hybrid,PEM,2025,2.4812329169656215,1.341258954427679,13.441275293436416
Default,DEU,DEU_DEB1,Hybrid,PEM,2030,2.501135323314605,1.173137197363526,12.289468647469565
Res_Capex_M10,DEU,DEU_DEB1,Hybrid,PEM,2020,2.4723054937526827,1.594960246200398,14.221427738337985
Res_Capex_M10,DEU,DEU_DEB1,Hybrid,PEM,2025,2.5186155226645486,1.3936112669521685,12.944310480954607
Res_Capex_M10,DEU,DEU_DEB1,Hybrid,PEM,2030,2.5403818020579703,1.2316267082193115,11.831997250290124
Res_Capex_C10,DEU,DEU_DEB1,Hybrid,PEM,2020,2.4248544929580067,1.500704658588403,15.017533723031269
Res_Capex_C10,DEU,DEU_DEB1,Hybrid,PEM,2025,2.468784315293832,1.316872427983539,13.663297026615373
Res_Capex_C10,DEU,DEU_DEB1,Hybrid,PEM,2030,2.482790091917929,1.1482742204685,12.493412941429947
PV_Capex_M10,DEU,DEU_DEB1,Hybrid,PEM,2020,2.5227676549613736,1.4550443883465634,14.484431777505996
PV_Capex_M10,DEU,DEU_DEB1,Hybrid,PEM,2025,2.5711963015201595,1.290223186357544,13.169467257692633
PV_Capex_M10,DEU,DEU_DEB1,Hybrid,PEM,2030,2.596813579125565,1.056065906548925,12.022057328301575
