Sensitivity,Country,Cell,System,Electrolyser,Year,Optimization,PV,Onshore,Lcoh,H2_volume,Unit,H2_volume_total,Change_volume,Change_lcoh
Default,DEU,DEU_DEB1,Hybrid,Alkaline,2030,Profit,1.672212538651576,0.0,7.649064555262637,38199.66675324525,247.50524268359868,9454617.790194562,0.0,0.0
Default,DEU,DEU_DEB2,PV,PEM,2020,Lcoh,2.9089730261177413,0.0,16.20938609951421,47395.49892123771,86.79267451650162,4113582.1114181885,0.08617836692478242,0.008228495871740016
Default,DEU,DEU_DEB2,PV,PEM,2020,Volume,1.342214333916671,0.0,21.382705717578425,27829.075536778466,188.1052397170977,5234794.924950933,-0.14646438608421952,-0.23570173101702752
Default,DEU,DEU_DEB2,PV,PEM,2020,Profit,2.500004018307875,0.0,16.3427649661175,44242.45936675117,100.99085728830515,4468083.899991207,0.0,0.0
Default,DEU,DEU_DEB2,PV,PEM,2025,Lcoh,2.8803149915854145,0.0,14.335302168547884,47953.677716019774,87.65622849261653,4203438.530936724,0.11815372293179904,0.016787298111900828
Default,DEU,DEU_DEB2,PV,PEM,2025,Volume,1.342214333916671,0.0,18.783661305276986,28274.340745366928,188.1052397170977,5318551.643750149,-0.11628376345560831,-0.22400894465230903
Default,DEU,DEU_DEB2,PV,PEM,2025,Profit,2.325662030083486,0.0,14.575953159575475,43294.23317795465,108.56158193547006,4700090.44248187,0.0,0.0
Default,DEU,DEU_DEB2,PV,PEM,2030,Lcoh,2.809476274656568,0.0,12.804286961778688,48191.944132736884,89.8664108007045,4330837.048717134,0.13733191120463073,0.02726721309158875
Default,DEU,DEU_DEB2,PV,PEM,2030,Volume,1.342214333916671,0.0,16.60409788995733,28719.605953955386,188.1052397170977,5402308.362549365,-0.08824175756437647,-0.20782060729677132
Default,DEU,DEU_DEB2,PV,PEM,2030,Profit,2.1645009356288116,0.0,13.153424182851358,42227.374550984816,116.64469387710031,4925599.17773328,0.0,0.0
Default,DEU,DEU_DEB2,PV,Alkaline,2020,Lcoh,2.166486223964689,0.0,9.588076720725057,42250.09548970689,116.53780496747578,4923733.38803669,0.0726058631922899,0.023490579822029733
Default,DEU,DEU_DEB2,PV,Alkaline,2020,Volume,1.342214333916671,0.0,10.932648312867606,28719.605953955386,188.1052397170977,5402308.362549365,-0.02241320813616665,-0.10238526645709045
Default,DEU,DEU_DEB2,PV,Alkaline,2020,Profit,1.7482516970569797,0.0,9.813306202272996,36569.236076746434,144.41716227597124,5281225.300803792,0.0,0.0
Default,DEU,DEU_DEB2,PV,Alkaline,2025,Lcoh,2.1518699384848285,0.0,8.443887733855389,43549.72830508152,117.32937224398148,5109662.283431166,0.0751610890186103,0.028455697474680575
Default,DEU,DEU_DEB2,PV,Alkaline,2025,Volume,1.342214333916671,0.0,9.603649918315565,29721.452673279407,188.1052397170977,5590760.979847597,-0.017359160054642775,-0.09574333481709152
Default,DEU,DEU_DEB2,PV,Alkaline,2025,Profit,1.7064986384974172,0.0,8.684164448720145,37132.0490967074,147.95063021874313,5493710.065171171,0.0,0.0
Default,DEU,DEU_DEB2,PV,Alkaline,2030,Lcoh,2.1120113787322405,0.0,7.507455450217964,44517.817512984715,119.54364998955288,5321822.395071032,0.07153749671435161,0.031248968223957174
Default,DEU,DEU_DEB2,PV,Alkaline,2030,Volume,1.342214333916671,0.0,8.484102184700928,30723.299392603432,188.1052397170977,5779213.597145831,-0.013268474799220553,-0.08746317306437379
Default,DEU,DEU_DEB2,PV,Alkaline,2030,Profit,1.6694558339193282,0.0,7.7420556870246,37706.820921755934,151.2334402045165,5702532.247172789,0.0,0.0
Default,DEU,DEU_DEB2,Onshore,PEM,2020,Lcoh,0.0,3.7737471426459663,19.724394525411945,63309.37310314803,65.59183737001686,4152578.104579405,0.006086894136470233,1.6967838960546544e-06
Default,DEU,DEU_DEB2,Onshore,PEM,2020,Volume,0.0,1.069685660365328,29.6791424631258,22710.741612158185,231.40163323444247,5255302.701018819,-0.205021167080354,-0.33541112186940314
Default,DEU,DEU_DEB2,Onshore,PEM,2020,Profit,0.0,3.710589677522406,19.724427993446934,62628.734988458185,66.70826751754348,4177854.407895404,0.0,0.0
Default,DEU,DEU_DEB2,Onshore,PEM,2025,Lcoh,0.0,3.5808868429246057,18.450759090066065,62178.466673175586,69.1244989617818,4298055.35499511,0.019346853622982385,0.0007615347310245824
Default,DEU,DEU_DEB2,Onshore,PEM,2025,Volume,0.0,1.069685660365328,26.84736045070672,23074.113477952716,231.40163323444247,5339387.5442351205,-0.1794547283719795,-0.31222996697089234
Default,DEU,DEU_DEB2,Onshore,PEM,2025,Profit,0.0,3.3830002297111834,18.46480998392692,59878.84638539469,73.16789596468104,4381209.202811676,0.0,0.0
Default,DEU,DEU_DEB2,Onshore,PEM,2030,Lcoh,0.0,3.437719997260224,17.24719621064414,61477.98843986966,72.00324897119975,4426614.907884476,0.03490394477489467,0.0023987671533103327
Default,DEU,DEU_DEB2,Onshore,PEM,2030,Volume,0.0,1.069685660365328,24.32293956835704,23437.48534374724,231.40163323444247,5423472.38745142,-0.1553158377336652,-0.2892072864049492
Default,DEU,DEU_DEB2,Onshore,PEM,2030,Profit,0.0,3.086719438254887,17.288568218400933,57127.648475690905,80.19096448750855,4581121.230169001,0.0,0.0
Default,DEU,DEU_DEB2,Onshore,Alkaline,2020,Lcoh,0.0,2.3579760078661773,14.168141583182528,47060.55755946073,104.97435428954878,4940151.642310534,0.038802968328969234,0.006544693691654446
Default,DEU,DEU_DEB2,Onshore,Alkaline,2020,Volume,0.0,1.069685660365328,16.766122686402205,23437.48534374724,231.40163323444247,5423472.38745142,-0.053771491138916994,-0.1494236325975109
Default,DEU,DEU_DEB2,Onshore,Alkaline,2020,Profit,0.0,1.9922164283426766,14.260867730024449,41303.55047038623,124.2470473260365,5131844.190027415,0.0,0.0
Default,DEU,DEU_DEB2,Onshore,Alkaline,2025,Lcoh,0.0,2.275917055326949,13.22986583249483,47417.1624394858,108.75923983110238,5157054.541866376,0.036869938050815954,0.006631652604993876
Default,DEU,DEU_DEB2,Onshore,Alkaline,2025,Volume,0.0,1.069685660365328,15.41194465743551,24255.072041784937,231.40163323444247,5612663.284688097,-0.047298127087483266,-0.1358908948403521
Default,DEU,DEU_DEB2,Onshore,Alkaline,2025,Profit,0.0,1.921953579291843,13.317601706706615,41518.94485133312,128.78927541382296,5347194.823349669,0.0,0.0
Default,DEU,DEU_DEB2,Onshore,Alkaline,2030,Lcoh,0.0,2.187661649900924,12.308789280940735,47552.98608054066,113.14684282517368,5380470.241922606,0.03565723924757935,0.007903367757995383
Default,DEU,DEU_DEB2,Onshore,Alkaline,2030,Volume,0.0,1.069685660365328,14.113581100424296,25072.658739822633,231.40163323444247,5801854.181924775,-0.03956170184982255,-0.12098353486552638
Default,DEU,DEU_DEB2,Onshore,Alkaline,2030,Profit,0.0,1.8325056473648185,12.40607016928368,41253.32962293698,135.07571407048542,5572322.956603321,0.0,0.0
Default,DEU,DEU_DEB2,Hybrid,PEM,2020,Lcoh,2.3544968156145223,1.6132254635792174,14.667498318043805,71574.8575204448,63.11959573496194,4517776.071477976,0.06623271358651284,0.009079564457788791
Default,DEU,DEU_DEB2,Hybrid,PEM,2020,Volume,0.0,1.0696706803743097,29.67941790985019,22710.423568532868,231.4048738527478,5255302.701018819,-0.0834018677678966,-0.5013152596384023
Default,DEU,DEU_DEB2,Hybrid,PEM,2020,Profit,1.9342236753231683,1.5141959412241364,14.800672814456993,66369.92960627626,72.57805859737809,4817000.640068177,0.0,0.0
Default,DEU,DEU_DEB2,Hybrid,PEM,2025,Lcoh,2.394758140657066,1.4799906691950209,13.364498240879414,71017.75098279509,64.66572875448364,4592414.621806891,0.08279555369969271,0.014794152701189445
Default,DEU,DEU_DEB2,Hybrid,PEM,2025,Volume,0.0,1.0696706803743097,26.847599987178068,23073.79034562939,231.4048738527478,5339387.54423512,-0.06868604459946526,-0.49484443022442115
Default,DEU,DEU_DEB2,Hybrid,PEM,2025,Profit,1.8677998183992437,1.3742022451469795,13.56221466862976,64393.83429186499,77.2223954035637,4972646.133237957,0.0,0.0
Default,DEU,DEU_DEB2,Hybrid,PEM,2030,Lcoh,2.4104752546205384,1.322215851140464,12.237499085569173,69677.34756352562,67.16372799523907,4679790.419186369,0.09314614297010104,0.019934481592564612
Default,DEU,DEU_DEB2,Hybrid,PEM,2030,Volume,0.0,1.0696706803743097,24.323147869687148,23437.15712272592,231.4048738527478,5423472.3874514215,-0.05674916710584388,-0.4868490150740502
Default,DEU,DEU_DEB2,Hybrid,PEM,2030,Profit,1.8122510930053668,1.2461065629079031,12.481447285829477,62473.350911368485,81.88603255650068,5115694.846642011,0.0,0.0
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2020,Lcoh,2.1797969522427243,0.0,9.588496463985985,42401.6986618196,115.82617765079165,4911226.681899251,0.07534592004194174,0.02345483496221812
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2020,Volume,0.0,1.0696706803743097,16.76622164224467,23437.15712272592,231.4048738527478,5423472.3874514215,-0.0262202519918725,-0.41469263168044546
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2020,Profit,1.7481887108193457,2.607547525423281e-05,9.813393066084588,36568.767615972436,144.42016833169794,5281267.574781483,0.0,0.0
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2025,Lcoh,2.173126189488704,0.0,8.444497281680633,43802.43382412098,116.1817248599462,5089042.314750024,0.07952402218198795,0.028391394558792804
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2025,Volume,0.0,1.0696706803743097,15.412030692139744,24254.73237119309,231.4048738527478,5612663.2846880965,-0.021187776637027422,-0.4365279625166777
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2025,Profit,1.7064457422891173,2.607547525423281e-05,8.68424833585548,37131.702347398736,147.95291035338553,5493743.42867328,0.0,0.0
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2030,Lcoh,2.147990290542552,0.0,7.508497259850807,44969.50451933489,117.54128970915771,5285773.55878442,0.07885031210266535,0.031116333317836142
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2030,Volume,0.0,1.0696706803743097,14.113655056673212,25072.307619660278,231.4048738527478,5801854.181924774,-0.017114481890209476,-0.4514437165839793
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2030,Profit,1.669411034984411,2.607547525423281e-05,7.742134163304383,37706.583089859436,151.2350891092064,5702558.453598587,0.0,0.0
Default,DEU,DEU_DEB3,PV,PEM,2020,Lcoh,2.9381866476121057,0.0,15.727371128491232,49053.41374820917,119.55862343047654,5864758.622301501,0.09366144821287259,0.01026246973048095
Default,DEU,DEU_DEB3,PV,PEM,2020,Volume,1.362362188946543,0.0,20.73614864192754,28804.196291782406,257.8503380528671,7427171.751177234,-0.1364060744564659,-0.23376452045144758
Default,DEU,DEU_DEB3,PV,PEM,2020,Profit,2.487570136774644,0.0,15.888772798637412,45420.100778546795,141.2163403062006,6414060.408285191,0.0,0.0
Default,DEU,DEU_DEB3,PV,PEM,2025,Lcoh,2.9137236441108096,0.0,13.909874546806856,49664.44251938997,120.56241218357307,5987664.989890066,0.1277185845963007,0.0207681842476517
Default,DEU,DEU_DEB3,PV,PEM,2025,Volume,1.362362188946543,0.0,18.217746191814932,29265.063432450926,257.8503380528671,7546006.49919607,-0.10516892767650943,-0.22060845316661426
Default,DEU,DEU_DEB3,PV,PEM,2025,Profit,2.3041551029830765,0.0,14.198757384256663,44290.40528432752,152.45742377130685,6752401.087435649,0.0,0.0
Default,DEU,DEU_DEB3,PV,PEM,2030,Lcoh,2.8543304840656627,0.0,12.4261401349939,50003.41220166965,123.07108547218556,6153974.216972612,0.14560743233099993,0.030377700495422877
Default,DEU,DEU_DEB3,PV,PEM,2030,Volume,1.3623244767521867,0.0,16.107081081167145,29725.107715526734,257.85747592804245,7664841.247214904,-0.08021074749605916,-0.20509385693108295
Default,DEU,DEU_DEB3,PV,PEM,2030,Profit,2.159832483028593,0.0,12.803617698328898,43346.22456208123,162.6448133040971,7050038.60133717,0.0,0.0
Default,DEU,DEU_DEB3,PV,Alkaline,2020,Lcoh,2.1819189196646174,0.0,9.328349362101928,43609.333892761984,160.99844398631737,7021034.900014452,0.06863803361942744,0.024455067971414612
Default,DEU,DEU_DEB3,PV,Alkaline,2020,Volume,1.3623244767521867,0.0,10.637618174008756,29725.107715526734,257.85747592804245,7664841.247214904,-0.021121940098748015,-0.10163397261589224
Default,DEU,DEU_DEB3,PV,Alkaline,2020,Profit,1.7698974819528552,0.0,9.556474779813232,37802.41829280155,198.4779087784855,7502944.9295248175,0.0,0.0
Default,DEU,DEU_DEB3,PV,Alkaline,2025,Lcoh,2.185278591010224,0.0,8.215890343665162,45171.57676814389,160.750923207423,7261372.668214111,0.0731865692541418,0.027780580301996816
Default,DEU,DEU_DEB3,PV,Alkaline,2025,Volume,1.362362188946543,0.0,9.345102569210004,30762.881639623607,257.8503380528671,7932219.430257285,-0.017575384746544742,-0.09641092940689
Default,DEU,DEU_DEB3,PV,Alkaline,2025,Profit,1.7391331229471054,0.0,8.444132545109753,38580.379462022116,201.98887959481075,7792807.621876495,0.0,0.0
Default,DEU,DEU_DEB3,PV,Alkaline,2030,Lcoh,2.1518699384848285,0.0,7.305814617142133,46267.81935626687,163.24664641100784,7553066.346660882,0.07120761538069309,0.031326947597742905
Default,DEU,DEU_DEB3,PV,Alkaline,2030,Volume,1.3623244767521867,0.0,8.257541926719366,31798.95243986581,257.85747592804245,8199597.613299665,-0.013256189926270978,-0.0875391786468811
Default,DEU,DEU_DEB3,PV,Alkaline,2030,Profit,1.697787599155128,0.0,7.534683488812169,39103.895296143055,206.9078317836228,8090902.190018767,0.0,0.0
Default,DEU,DEU_DEB3,Onshore,PEM,2020,Lcoh,0.0,3.805792834851395,20.441493904555703,61421.628086738936,90.49299684331024,5558227.196564242,-1.0,47.920103622031974
Default,DEU,DEU_DEB3,Onshore,PEM,2020,Volume,0.0,1.0286290438465882,31.52538471058121,21103.927341656523,334.81224456060005,7065853.282303838,-1.0,30.720469367162362
Default,DEU,DEU_DEB3,Onshore,PEM,2020,Profit,0.0,0.0,1000.0,0.0,0.0,0.0,,0.0
Default,DEU,DEU_DEB3,Onshore,PEM,2025,Lcoh,0.0,3.632963355872284,19.12739379281821,60551.08517445701,94.7979831488857,5740120.752014919,0.014418482434682245,0.00033202328423165284
Default,DEU,DEU_DEB3,Onshore,PEM,2025,Volume,0.0,1.0286290438465882,28.48904705176889,21441.590179123024,334.81224456060005,7178906.934820699,-0.18888980800024324,-0.32838243068800443
Default,DEU,DEU_DEB3,Onshore,PEM,2025,Profit,0.0,3.482183937174041,19.133744532924094,58874.844713686376,98.90275907423636,5822884.582250802,0.0,0.0
Default,DEU,DEU_DEB3,Onshore,PEM,2030,Lcoh,0.0,3.440103056150924,17.88339349333295,59318.51214805143,100.1125819107992,5938529.406248536,0.024892462068524246,0.0014229720344469676
Default,DEU,DEU_DEB3,Onshore,PEM,2030,Volume,0.0,1.0286290438465882,25.784565876934924,21779.25301658953,334.81224456060005,7291960.58733756,-0.1653336641992682,-0.3054433746284255
Default,DEU,DEU_DEB3,Onshore,PEM,2030,Profit,0.0,3.184734981572915,17.908841062154973,56282.112964897315,108.14011243736357,6086354.024236393,0.0,0.0
Default,DEU,DEU_DEB3,Onshore,Alkaline,2020,Lcoh,0.0,2.4299604261847843,14.734213850545633,46290.88131320271,141.72971513417997,6560793.421830355,0.037792969664653286,0.005062871413357595
Default,DEU,DEU_DEB3,Onshore,Alkaline,2020,Volume,0.0,1.0286290438465882,17.642012195769087,21779.25301658953,334.81224456060005,7291960.58733756,-0.06626685552566114,-0.16059397781170837
Default,DEU,DEU_DEB3,Onshore,Alkaline,2020,Profit,0.0,2.064034554972484,14.80881128064786,40805.991658668034,166.8565083664945,6808745.288597647,0.0,0.0
Default,DEU,DEU_DEB3,Onshore,Alkaline,2025,Lcoh,0.0,2.3236393372150768,13.763440126760445,46307.61901551278,148.21473947125838,6863471.687918517,0.03619419842473626,0.005826098927339318
Default,DEU,DEU_DEB3,Onshore,Alkaline,2025,Volume,0.0,1.0286290438465882,16.202553287398178,22538.994400889165,334.81224456060005,7546331.305500498,-0.05756992952459372,-0.1455897694046414
Default,DEU,DEU_DEB3,Onshore,Alkaline,2025,Profit,0.0,1.9681296272038984,13.843627290519462,40642.328977093064,174.9872540051044,7111889.544073599,0.0,0.0
Default,DEU,DEU_DEB3,Onshore,Alkaline,2030,Lcoh,0.0,2.2086780337060143,12.808430325946405,46037.70285785965,155.92929061399857,7178626.34812411,0.03772161791157003,0.00897785343277202
Default,DEU,DEU_DEB3,Onshore,Alkaline,2030,Volume,0.0,1.0286290438465882,14.823338494347338,23298.735785188797,334.81224456060005,7800702.023663436,-0.045032648887219695,-0.1281705844439307
Default,DEU,DEU_DEB3,Onshore,Alkaline,2030,Profit,0.0,1.8261361747601568,12.923422536116624,39499.83280597654,188.59360202736957,7449415.748357977,0.0,0.0
Default,DEU,DEU_DEB3,Hybrid,PEM,2020,Lcoh,2.4682469451994806,1.4774150953108762,14.59849761657795,70797.27802763088,88.36904734876484,6256288.014187382,0.06891716111225188,0.009405787624885198
Default,DEU,DEU_DEB3,Hybrid,PEM,2020,Volume,1.3623432554459685,0.0,20.736364166144863,28803.79598394102,257.85392159138,7427171.751177235,-0.09959620603013553,-0.2893735918826007
Default,DEU,DEU_DEB3,Hybrid,PEM,2020,Profit,2.045769390691242,1.3442135142355307,14.735807984801875,65047.197950024805,102.80924980602079,6687453.623225784,0.0,0.0
Default,DEU,DEU_DEB3,Hybrid,PEM,2025,Lcoh,2.513630873589093,1.2751951014831668,13.266499278003172,69208.80900918755,92.09626914524029,6373873.101731667,0.0827329152658407,0.014843213294954083
Default,DEU,DEU_DEB3,Hybrid,PEM,2025,Volume,1.3623432554459685,0.0,18.21793361793381,29264.65671968408,257.85392159138,7546006.499196071,-0.08544974010985973,-0.2609800299628666
Default,DEU,DEU_DEB3,Hybrid,PEM,2025,Profit,1.9856450274661688,1.1958173025799732,13.463416756463928,62971.46673455706,109.59252758178584,6901202.204972454,0.0,0.0
Default,DEU,DEU_DEB3,Hybrid,PEM,2030,Lcoh,2.533559715001233,1.1590900710702454,12.117496650000213,68550.91973662759,94.53753290453258,6480634.830237403,0.09624952389996655,0.020587652486847796
Default,DEU,DEU_DEB3,Hybrid,PEM,2030,Volume,1.3623432554459685,0.0,16.106919423244882,29725.517455427133,257.85392159138,7664841.247214906,-0.07311937480782893,-0.232195360573206
Default,DEU,DEU_DEB3,Hybrid,PEM,2030,Profit,1.9256420299569768,1.0604926905682637,12.36696746004096,60820.484144650945,116.80921234235376,7104392.8472172925,0.0,0.0
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2020,Lcoh,2.189733861940513,0.0,9.328497768153117,43701.245725532615,160.42385655899088,7010722.375722057,0.07021015700892042,0.0244389754279164
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2020,Volume,1.3623432554459685,0.0,10.637541376631221,29725.517455427133,257.85392159138,7664841.247214906,-0.021121762020351986,-0.1016273067682485
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2020,Profit,1.7698960055122777,0.0,9.556476695888383,37802.39363523792,198.47807434800905,7502946.294467455,0.0,0.0
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2025,Lcoh,2.1977008252059633,0.0,8.21649702516523,45321.909622410654,159.8422983425819,7244358.199320897,0.07571035363919898,0.027708925636017012
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2025,Volume,1.3623432554459685,0.0,9.345169887354126,30762.45411084901,257.85392159138,7932219.430257286,-0.017572422321686987,-0.09641371617537675
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2025,Profit,1.7391059948538017,0.0,8.444167330224088,38579.89399528808,201.99203039366265,7792831.120480513,0.0,0.0
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2030,Lcoh,2.1696329861544807,0.0,7.3064966091090975,46495.800951041965,161.9101263725431,7528141.007775813,0.07475297145302173,0.031228518455383547
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2030,Volume,1.3623432554459685,0.0,8.257484530957509,31799.390766270884,257.85392159138,8199597.613299666,-0.01325744271876772,-0.08753475164704128
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2030,Profit,1.697800325782389,0.0,7.534667673310858,39104.1387716337,206.90628081275037,8090891.917624401,0.0,0.0
Default,DEU,DEU_DEC0,PV,PEM,2020,Lcoh,2.9137236441108096,0.0,16.105735336628232,47733.12507596001,45.31667231354235,2163106.3875686107,0.09365559336387141,0.008465193504501922
Default,DEU,DEU_DEC0,PV,PEM,2020,Volume,1.3494698466686126,0.0,21.17024760917461,28146.24443394048,97.84602443570937,2753998.120656789,-0.14099672688180853,-0.23278774048225048
Default,DEU,DEU_DEC0,PV,PEM,2020,Profit,2.4753003411239263,0.0,16.242073502785086,44348.607747441456,53.3431266496074,2365693.3998055295,0.0,0.0
Default,DEU,DEU_DEC0,PV,PEM,2025,Lcoh,2.8543304840656627,0.0,14.24272944035147,48079.92452160896,46.259625621316964,2224159.308270808,0.1159872507599875,0.016431745779497353
Default,DEU,DEU_DEC0,PV,PEM,2025,Volume,1.3494698466686126,0.0,18.59778408487019,28596.58434488353,97.84602443570937,2798062.090587298,-0.11290980995765232,-0.22158670712288075
Default,DEU,DEU_DEC0,PV,PEM,2025,Profit,2.314824477367485,0.0,14.476762349721488,43514.78285110753,57.041154041429394,2482133.4316893746,0.0,0.0
Default,DEU,DEU_DEC0,PV,PEM,2030,Lcoh,2.796887562386196,0.0,12.719985243632856,48416.770069023085,47.20971317121464,2285741.8276352296,0.13776475461851723,0.027053260504749543
Default,DEU,DEU_DEC0,PV,PEM,2030,Volume,1.3495075588629688,0.0,16.44052512214857,29047.735999235065,97.84329011364773,2842126.060517805,-0.08496793095557853,-0.20537195612775472
Default,DEU,DEU_DEC0,PV,PEM,2030,Profit,2.155176479241056,0.0,13.064102318045425,42447.891353984,61.2665648795907,2600636.489640678,0.0,0.0
Default,DEU,DEU_DEC0,PV,Alkaline,2020,Lcoh,2.1602221016161773,0.0,9.513986635154305,42506.336242425314,61.123464801884786,2598134.547170963,0.06979417118742104,0.02413857860627555
Default,DEU,DEU_DEC0,PV,Alkaline,2020,Volume,1.3495075588629688,0.0,10.83690486820868,29047.735999235065,97.84329011364773,2842126.060517805,-0.022045773009176095,-0.1008834286263659
Default,DEU,DEU_DEC0,PV,Alkaline,2020,Profit,1.7513133712310505,0.0,9.743640749406033,36865.4346812229,75.3949931299702,2779469.1945241657,0.0,0.0
Default,DEU,DEU_DEC0,PV,Alkaline,2025,Lcoh,2.1518699384848285,0.0,8.378653451030019,43888.796546753736,61.360706439982145,2693047.560909458,0.07354468931155322,0.02919421685988599
Default,DEU,DEU_DEC0,PV,Alkaline,2025,Volume,1.3494698466686126,0.0,9.519962999236311,30060.189055448434,97.84602443570937,2941269.9928614506,-0.017054906861803887,-0.09419168146294499
Default,DEU,DEU_DEC0,PV,Alkaline,2025,Profit,1.7094076752932468,0.0,8.623261676873222,37428.586949982855,77.24328227889737,2891106.90707778,0.0,0.0
Default,DEU,DEU_DEC0,PV,Alkaline,2030,Lcoh,2.1258854309650768,0.0,7.449743181211605,45040.64394126445,62.110712867743025,2797506.5032141255,0.0723003652823333,0.03161950653050094
Default,DEU,DEU_DEC0,PV,Alkaline,2030,Volume,1.3494698466686126,0.0,8.410809240726874,31073.453855070282,97.84602443570937,3040413.9252050943,-0.0133687981073638,-0.08625910249317392
Default,DEU,DEU_DEC0,PV,Alkaline,2030,Profit,1.6750575507513947,0.0,7.68530038438048,38054.929535947565,78.82729732668564,2999767.24527621,0.0,0.0
Default,DEU,DEU_DEC0,Onshore,PEM,2020,Lcoh,0.0,3.6681593025657047,20.569736855719224,59616.615665976424,35.29051609180522,2103901.1344991084,-1.0,47.61510903198352
Default,DEU,DEU_DEC0,Onshore,PEM,2020,Volume,0.0,1.0333155297095558,31.21100884238696,21348.41161563379,125.27754705369246,2674476.640699157,-1.0,31.039976825161858
Default,DEU,DEU_DEC0,Onshore,PEM,2020,Profit,0.0,0.0,1000.0,0.0,0.0,0.0,,0.0
Default,DEU,DEU_DEC0,Onshore,PEM,2025,Lcoh,0.0,3.4846479261847843,19.22896051391101,58610.24447895122,37.14901408597439,2177312.797730962,0.0121948296730654,0.00014616485819418656
Default,DEU,DEU_DEC0,Onshore,PEM,2025,Volume,0.0,1.0333155297095558,28.20819664909259,21689.98620148393,125.27754705369246,2717268.2669503433,-0.18894104669402856,-0.3182204679214613
Default,DEU,DEU_DEC0,Onshore,PEM,2025,Profit,0.0,3.36601029890077,19.231771112197748,57305.21978891567,38.45835971945023,2203864.7564442763,0.0,0.0
Default,DEU,DEU_DEC0,Onshore,PEM,2030,Lcoh,0.0,3.3220899666282047,17.959774758982178,57705.847994443146,38.96680589475068,2248612.577791454,0.029741876227999064,0.0014839605165264391
Default,DEU,DEU_DEC0,Onshore,PEM,2030,Volume,0.0,1.0333155297095558,25.5333171004815,22031.560787334067,125.27754705369246,2760059.893201529,-0.16107235916572882,-0.29557032152038587
Default,DEU,DEU_DEC0,Onshore,PEM,2030,Profit,0.0,3.0395285590739105,17.986426355610217,54367.960370705616,42.589247766088256,2315490.534764849,0.0,0.0
Default,DEU,DEU_DEC0,Onshore,Alkaline,2020,Lcoh,0.0,2.3236393372150768,14.679383939873235,44924.429496783494,55.71055405252764,2502764.857759524,0.030595964501362705,0.00430514514705882
Default,DEU,DEU_DEC0,Onshore,Alkaline,2020,Volume,0.0,1.0333155297095558,17.485183478760458,22031.560787334067,125.27754705369246,2760059.893201529,-0.06547703227161117,-0.1568529528836886
Default,DEU,DEU_DEC0,Onshore,Alkaline,2020,Profit,0.0,2.0391742550298444,14.742580818403793,40630.917327960204,63.48218381788339,2579339.362502793,0.0,0.0
Default,DEU,DEU_DEC0,Onshore,Alkaline,2025,Lcoh,0.0,2.2412710453006137,13.70333330293428,45247.487152810274,57.75795621235858,2613402.3816912733,0.03409401011839508,0.006782392897670242
Default,DEU,DEU_DEC0,Onshore,Alkaline,2025,Volume,0.0,1.0333155297095558,16.06019818025199,22800.10360549689,125.27754705369246,2856341.0522666997,-0.05385817047601016,-0.1409648536985838
Default,DEU,DEU_DEC0,Onshore,Alkaline,2025,Profit,0.0,1.9138952035014836,13.796274693402507,39955.65563162752,67.63757736456425,2702503.7489360934,0.0,0.0
Default,DEU,DEU_DEC0,Onshore,Alkaline,2030,Lcoh,0.0,2.166486223964689,12.745305554397984,45580.369358755685,59.75169999355136,2723504.5555196307,0.038788183850659186,0.009749184610053696
Default,DEU,DEU_DEC0,Onshore,Alkaline,2030,Volume,0.0,1.0333155297095558,14.694746760314253,23568.646423659702,125.27754705369246,2952622.211331869,-0.04181972889072616,-0.12420662287860129
Default,DEU,DEU_DEC0,Onshore,Alkaline,2030,Profit,0.0,1.7836807770338428,12.869561891159352,38982.17269486267,72.57533778536867,2829144.350937234,0.0,0.0
Default,DEU,DEU_DEC0,Hybrid,PEM,2020,Lcoh,2.406126947204227,1.5207170365751632,14.748498603703586,70235.63770072583,33.3666010061928,2343524.4995756317,0.06889031499177367,0.009062313791543763
Default,DEU,DEU_DEC0,Hybrid,PEM,2020,Volume,1.3494568614910296,0.0,21.170400322136285,28145.973598706056,97.84696596117737,2753998.1206567883,-0.09042398331595924,-0.2970301033729933
Default,DEU,DEU_DEC0,Hybrid,PEM,2020,Profit,1.9855802557564584,1.3994546274143709,14.882154126004494,64749.37932594165,38.68717610299512,2504970.640542336,0.0,0.0
