id_init,Ctry_iso3,Id,Longitude,Latitude
4867,ATA,"1096",70.5000114590,-73.8763998380
4868,ATA,"1097",70.5000114590,-76.8763998380
4869,ATA,"1098",70.5000114590,-79.8763998380
4870,ATA,"1099",70.5000114590,-82.8763998380
4871,ATA,"1100",70.5000114590,-85.8763998380
4872,ATA,"1101",70.5000114590,-88.8763998380
4924,ATA,"1102",73.5000114590,-70.8763998380
4925,ATA,"1103",73.5000114590,-73.8763998380
4926,ATA,"1104",73.5000114590,-76.8763998380
4927,ATA,"1105",73.5000114590,-79.8763998380
4928,ATA,"1106",73.5000114590,-82.8763998380
4929,ATA,"1107",73.5000114590,-85.8763998380
4930,ATA,"1108",73.5000114590,-88.8763998380
4981,ATA,"1109",76.5000114590,-67.8763998380
4982,ATA,"1110",76.5000114590,-70.8763998380
4983,ATA,"1111",76.5000114590,-73.8763998380
4984,ATA,"1112",76.5000114590,-76.8763998380
4985,ATA,"1113",76.5000114590,-79.8763998380
4986,ATA,"1114",76.5000114590,-82.8763998380
4987,ATA,"1115",76.5000114590,-85.8763998380
4988,ATA,"1116",76.5000114590,-88.8763998380
5039,ATA,"1117",79.5000114590,-67.8763998380
5040,ATA,"1118",79.5000114590,-70.8763998380
5041,ATA,"1119",79.5000114590,-73.8763998380
5042,ATA,"1120",79.5000114590,-76.8763998380
5043,ATA,"1121",79.5000114590,-79.8763998380
5044,ATA,"1122",79.5000114590,-82.8763998380
5045,ATA,"1123",79.5000114590,-85.8763998380
5046,ATA,"1124",79.5000114590,-88.8763998380
5097,ATA,"1125",82.5000114590,-67.8763998380
5098,ATA,"1126",82.5000114590,-70.8763998380
5099,ATA,"1127",82.5000114590,-73.8763998380
5100,ATA,"1128",82.5000114590,-76.8763998380
5101,ATA,"1129",82.5000114590,-79.8763998380
5102,ATA,"1130",82.5000114590,-82.8763998380
5103,ATA,"1131",82.5000114590,-85.8763998380
5104,ATA,"1132",82.5000114590,-88.8763998380
5155,ATA,"1133",85.5000114590,-67.8763998380
5156,ATA,"1134",85.5000114590,-70.8763998380
5157,ATA,"1135",85.5000114590,-73.8763998380
5158,ATA,"1136",85.5000114590,-76.8763998380
5159,ATA,"1137",85.5000114590,-79.8763998380
5160,ATA,"1138",85.5000114590,-82.8763998380
5161,ATA,"1139",85.5000114590,-85.8763998380
5162,ATA,"1140",85.5000114590,-88.8763998380
5212,ATA,"1141",88.5000114590,-64.8763998380
5213,ATA,"1142",88.5000114590,-67.8763998380
5214,ATA,"1143",88.5000114590,-70.8763998380
5215,ATA,"1144",88.5000114590,-73.8763998380
5216,ATA,"1145",88.5000114590,-76.8763998380
5217,ATA,"1146",88.5000114590,-79.8763998380
5218,ATA,"1147",88.5000114590,-82.8763998380
5219,ATA,"1148",88.5000114590,-85.8763998380
5220,ATA,"1149",88.5000114590,-88.8763998380
5270,ATA,"1150",91.5000114590,-64.8763998380
5271,ATA,"1151",91.5000114590,-67.8763998380
5272,ATA,"1152",91.5000114590,-70.8763998380
5273,ATA,"1153",91.5000114590,-73.8763998380
5274,ATA,"1154",91.5000114590,-76.8763998380
5275,ATA,"1155",91.5000114590,-79.8763998380
5276,ATA,"1156",91.5000114590,-82.8763998380
5277,ATA,"1157",91.5000114590,-85.8763998380
5278,ATA,"1158",91.5000114590,-88.8763998380
5329,ATA,"1159",94.5000114590,-67.8763998380
5330,ATA,"1160",94.5000114590,-70.8763998380
5331,ATA,"1161",94.5000114590,-73.8763998380
5332,ATA,"1162",94.5000114590,-76.8763998380
5333,ATA,"1163",94.5000114590,-79.8763998380
5334,ATA,"1164",94.5000114590,-82.8763998380
5335,ATA,"1165",94.5000114590,-85.8763998380
5336,ATA,"1166",94.5000114590,-88.8763998380
5386,ATA,"1167",97.5000114590,-64.8763998380
5387,ATA,"1168",97.5000114590,-67.8763998380
5388,ATA,"1169",97.5000114590,-70.8763998380
5389,ATA,"1170",97.5000114590,-73.8763998380
5390,ATA,"1171",97.5000114590,-76.8763998380
5391,ATA,"1172",97.5000114590,-79.8763998380
5392,ATA,"1173",97.5000114590,-82.8763998380
5393,ATA,"1174",97.5000114590,-85.8763998380
5394,ATA,"1175",97.5000114590,-88.8763998380
5444,ATA,"1176",100.5000114590,-64.8763998380
5445,ATA,"1177",100.5000114590,-67.8763998380
5446,ATA,"1178",100.5000114590,-70.8763998380
5447,ATA,"1179",100.5000114590,-73.8763998380
5448,ATA,"1180",100.5000114590,-76.8763998380
5449,ATA,"1181",100.5000114590,-79.8763998380
5450,ATA,"1182",100.5000114590,-82.8763998380
5451,ATA,"1183",100.5000114590,-85.8763998380
5452,ATA,"1184",100.5000114590,-88.8763998380
5502,ATA,"1185",103.5000114590,-64.8763998380
5503,ATA,"1186",103.5000114590,-67.8763998380
5504,ATA,"1187",103.5000114590,-70.8763998380
5505,ATA,"1188",103.5000114590,-73.8763998380
5506,ATA,"1189",103.5000114590,-76.8763998380
5507,ATA,"1190",103.5000114590,-79.8763998380
5508,ATA,"1191",103.5000114590,-82.8763998380
5509,ATA,"1192",103.5000114590,-85.8763998380
5510,ATA,"1193",103.5000114590,-88.8763998380
5560,ATA,"1194",106.5000114590,-64.8763998380
5561,ATA,"1195",106.5000114590,-67.8763998380
5562,ATA,"1196",106.5000114590,-70.8763998380
5563,ATA,"1197",106.5000114590,-73.8763998380
5564,ATA,"1198",106.5000114590,-76.8763998380
5565,ATA,"1199",106.5000114590,-79.8763998380
5566,ATA,"1200",106.5000114590,-82.8763998380
5567,ATA,"1201",106.5000114590,-85.8763998380
5568,ATA,"1202",106.5000114590,-88.8763998380
5618,ATA,"1203",109.5000114590,-64.8763998380
5619,ATA,"1204",109.5000114590,-67.8763998380
5620,ATA,"1205",109.5000114590,-70.8763998380
5621,ATA,"1206",109.5000114590,-73.8763998380
5622,ATA,"1207",109.5000114590,-76.8763998380
5623,ATA,"1208",109.5000114590,-79.8763998380
5624,ATA,"1209",109.5000114590,-82.8763998380
5625,ATA,"1210",109.5000114590,-85.8763998380
5626,ATA,"1211",109.5000114590,-88.8763998380
5676,ATA,"1212",112.5000114590,-64.8763998380
5677,ATA,"1213",112.5000114590,-67.8763998380
5678,ATA,"1214",112.5000114590,-70.8763998380
5679,ATA,"1215",112.5000114590,-73.8763998380
5680,ATA,"1216",112.5000114590,-76.8763998380
5681,ATA,"1217",112.5000114590,-79.8763998380
5682,ATA,"1218",112.5000114590,-82.8763998380
5683,ATA,"1219",112.5000114590,-85.8763998380
5684,ATA,"1220",112.5000114590,-88.8763998380
5734,ATA,"1221",115.5000114590,-64.8763998380
5735,ATA,"1222",115.5000114590,-67.8763998380
5736,ATA,"1223",115.5000114590,-70.8763998380
5737,ATA,"1224",115.5000114590,-73.8763998380
5738,ATA,"1225",115.5000114590,-76.8763998380
5739,ATA,"1226",115.5000114590,-79.8763998380
5740,ATA,"1227",115.5000114590,-82.8763998380
5741,ATA,"1228",115.5000114590,-85.8763998380
5742,ATA,"1229",115.5000114590,-88.8763998380
5793,ATA,"1230",118.5000114590,-67.8763998380
5794,ATA,"1231",118.5000114590,-70.8763998380
5795,ATA,"1232",118.5000114590,-73.8763998380
5796,ATA,"1233",118.5000114590,-76.8763998380
5797,ATA,"1234",118.5000114590,-79.8763998380
5798,ATA,"1235",118.5000114590,-82.8763998380
5799,ATA,"1236",118.5000114590,-85.8763998380
5800,ATA,"1237",118.5000114590,-88.8763998380
5851,ATA,"1238",121.5000114590,-67.8763998380
5852,ATA,"1239",121.5000114590,-70.8763998380
5853,ATA,"1240",121.5000114590,-73.8763998380
5854,ATA,"1241",121.5000114590,-76.8763998380
5855,ATA,"1242",121.5000114590,-79.8763998380
5856,ATA,"1243",121.5000114590,-82.8763998380
5857,ATA,"1244",121.5000114590,-85.8763998380
5858,ATA,"1245",121.5000114590,-88.8763998380
5908,ATA,"1246",124.5000114590,-64.8763998380
5909,ATA,"1247",124.5000114590,-67.8763998380
5910,ATA,"1248",124.5000114590,-70.8763998380
5911,ATA,"1249",124.5000114590,-73.8763998380
5912,ATA,"1250",124.5000114590,-76.8763998380
5913,ATA,"1251",124.5000114590,-79.8763998380
5914,ATA,"1252",124.5000114590,-82.8763998380
5915,ATA,"1253",124.5000114590,-85.8763998380
5916,ATA,"1254",124.5000114590,-88.8763998380
5966,ATA,"1255",127.5000114590,-64.8763998380
5967,ATA,"1256",127.5000114590,-67.8763998380
5968,ATA,"1257",127.5000114590,-70.8763998380
5969,ATA,"1258",127.5000114590,-73.8763998380
5970,ATA,"1259",127.5000114590,-76.8763998380
5971,ATA,"1260",127.5000114590,-79.8763998380
5972,ATA,"1261",127.5000114590,-82.8763998380
5973,ATA,"1262",127.5000114590,-85.8763998380
5974,ATA,"1263",127.5000114590,-88.8763998380
6024,ATA,"1264",130.5000114590,-64.8763998380
6025,ATA,"1265",130.5000114590,-67.8763998380
6026,ATA,"1266",130.5000114590,-70.8763998380
6027,ATA,"1267",130.5000114590,-73.8763998380
6028,ATA,"1268",130.5000114590,-76.8763998380
6029,ATA,"1269",130.5000114590,-79.8763998380
6030,ATA,"1270",130.5000114590,-82.8763998380
6031,ATA,"1271",130.5000114590,-85.8763998380
6032,ATA,"1272",130.5000114590,-88.8763998380
6082,ATA,"1273",133.5000114590,-64.8763998380
6083,ATA,"1274",133.5000114590,-67.8763998380
6084,ATA,"1275",133.5000114590,-70.8763998380
6085,ATA,"1276",133.5000114590,-73.8763998380
6086,ATA,"1277",133.5000114590,-76.8763998380
6087,ATA,"1278",133.5000114590,-79.8763998380
6088,ATA,"1279",133.5000114590,-82.8763998380
6089,ATA,"1280",133.5000114590,-85.8763998380
6090,ATA,"1281",133.5000114590,-88.8763998380
6140,ATA,"1282",136.5000114590,-64.8763998380
6141,ATA,"1283",136.5000114590,-67.8763998380
6142,ATA,"1284",136.5000114590,-70.8763998380
6143,ATA,"1285",136.5000114590,-73.8763998380
6144,ATA,"1286",136.5000114590,-76.8763998380
6145,ATA,"1287",136.5000114590,-79.8763998380
6146,ATA,"1288",136.5000114590,-82.8763998380
6147,ATA,"1289",136.5000114590,-85.8763998380
6148,ATA,"1290",136.5000114590,-88.8763998380
6199,ATA,"1291",139.5000114590,-67.8763998380
6200,ATA,"1292",139.5000114590,-70.8763998380
6201,ATA,"1293",139.5000114590,-73.8763998380
6202,ATA,"1294",139.5000114590,-76.8763998380
6203,ATA,"1295",139.5000114590,-79.8763998380
6204,ATA,"1296",139.5000114590,-82.8763998380
6205,ATA,"1297",139.5000114590,-85.8763998380
6206,ATA,"1298",139.5000114590,-88.8763998380
6257,ATA,"1299",142.5000114590,-67.8763998380
6258,ATA,"1300",142.5000114590,-70.8763998380
6259,ATA,"1301",142.5000114590,-73.8763998380
6260,ATA,"1302",142.5000114590,-76.8763998380
6261,ATA,"1303",142.5000114590,-79.8763998380
6262,ATA,"1304",142.5000114590,-82.8763998380
6263,ATA,"1305",142.5000114590,-85.8763998380
6264,ATA,"1306",142.5000114590,-88.8763998380
6315,ATA,"1307",145.5000114590,-67.8763998380
6316,ATA,"1308",145.5000114590,-70.8763998380
6317,ATA,"1309",145.5000114590,-73.8763998380
6318,ATA,"1310",145.5000114590,-76.8763998380
6319,ATA,"1311",145.5000114590,-79.8763998380
6320,ATA,"1312",145.5000114590,-82.8763998380
6321,ATA,"1313",145.5000114590,-85.8763998380
6322,ATA,"1314",145.5000114590,-88.8763998380
6373,ATA,"1315",148.5000114590,-67.8763998380
6374,ATA,"1316",148.5000114590,-70.8763998380
6375,ATA,"1317",148.5000114590,-73.8763998380
6376,ATA,"1318",148.5000114590,-76.8763998380
6377,ATA,"1319",148.5000114590,-79.8763998380
6378,ATA,"1320",148.5000114590,-82.8763998380
6379,ATA,"1321",148.5000114590,-85.8763998380
6380,ATA,"1322",148.5000114590,-88.8763998380
6431,ATA,"1323",151.5000114590,-67.8763998380
6432,ATA,"1324",151.5000114590,-70.8763998380
6433,ATA,"1325",151.5000114590,-73.8763998380
6434,ATA,"1326",151.5000114590,-76.8763998380
6435,ATA,"1327",151.5000114590,-79.8763998380
6436,ATA,"1328",151.5000114590,-82.8763998380
6437,ATA,"1329",151.5000114590,-85.8763998380
6438,ATA,"1330",151.5000114590,-88.8763998380
6489,ATA,"1331",154.5000114590,-67.8763998380
6490,ATA,"1332",154.5000114590,-70.8763998380
6491,ATA,"1333",154.5000114590,-73.8763998380
6492,ATA,"1334",154.5000114590,-76.8763998380
6493,ATA,"1335",154.5000114590,-79.8763998380
6494,ATA,"1336",154.5000114590,-82.8763998380
6495,ATA,"1337",154.5000114590,-85.8763998380
6496,ATA,"1338",154.5000114590,-88.8763998380
6547,ATA,"1339",157.5000114590,-67.8763998380
6548,ATA,"1340",157.5000114590,-70.8763998380
6549,ATA,"1341",157.5000114590,-73.8763998380
6550,ATA,"1342",157.5000114590,-76.8763998380
6551,ATA,"1343",157.5000114590,-79.8763998380
6552,ATA,"1344",157.5000114590,-82.8763998380
6553,ATA,"1345",157.5000114590,-85.8763998380
6554,ATA,"1346",157.5000114590,-88.8763998380
6606,ATA,"1347",160.5000114590,-70.8763998380
6607,ATA,"1348",160.5000114590,-73.8763998380
6608,ATA,"1349",160.5000114590,-76.8763998380
6609,ATA,"1350",160.5000114590,-79.8763998380
6610,ATA,"1351",160.5000114590,-82.8763998380
6611,ATA,"1352",160.5000114590,-85.8763998380
6612,ATA,"1353",160.5000114590,-88.8763998380
6662,ATA,"1354",163.5000114590,-64.8763998380
6663,ATA,"1355",163.5000114590,-67.8763998380
6664,ATA,"1356",163.5000114590,-70.8763998380
6665,ATA,"1357",163.5000114590,-73.8763998380
6666,ATA,"1358",163.5000114590,-76.8763998380
6667,ATA,"1359",163.5000114590,-79.8763998380
6668,ATA,"1360",163.5000114590,-82.8763998380
6669,ATA,"1361",163.5000114590,-85.8763998380
6670,ATA,"1362",163.5000114590,-88.8763998380
6722,ATA,"1363",166.5000114590,-70.8763998380
6723,ATA,"1364",166.5000114590,-73.8763998380
6724,ATA,"1365",166.5000114590,-76.8763998380
6725,ATA,"1366",166.5000114590,-79.8763998380
6726,ATA,"1367",166.5000114590,-82.8763998380
6727,ATA,"1368",166.5000114590,-85.8763998380
6728,ATA,"1369",166.5000114590,-88.8763998380
6780,ATA,"1370",169.5000114590,-70.8763998380
6781,ATA,"1371",169.5000114590,-73.8763998380
6782,ATA,"1372",169.5000114590,-76.8763998380
6784,ATA,"1373",169.5000114590,-82.8763998380
6785,ATA,"1374",169.5000114590,-85.8763998380
6786,ATA,"1375",169.5000114590,-88.8763998380
6842,ATA,"1376",172.5000114590,-82.8763998380
6843,ATA,"1377",172.5000114590,-85.8763998380
6844,ATA,"1378",172.5000114590,-88.8763998380
6900,ATA,"1379",175.5000114590,-82.8763998380
6901,ATA,"1380",175.5000114590,-85.8763998380
6902,ATA,"1381",175.5000114590,-88.8763998380
6958,ATA,"1382",178.5000114590,-82.8763998380
6959,ATA,"1383",178.5000114590,-85.8763998380
6960,ATA,"1384",178.5000114590,-88.8763998380
6936,FJI,"1385",178.5000114590,-16.8763998380
6937,FJI,"1386",178.5000114590,-19.8763998380
3398,SHN,"1387",-4.4999885410,-16.8763998380
2226,AIA,"1388",-64.4999885410,19.1236001620
2284,AIA,"1389",-61.4999885410,19.1236001620
2285,ATG,"1390",-61.4999885410,16.1236001620
2112,ABW,"1391",-70.4999885410,13.1236001620
1933,BHS,"1392",-79.4999885410,28.1236001620
1934,BHS,"1393",-79.4999885410,25.1236001620
1991,BHS,"1394",-76.4999885410,28.1236001620
1992,BHS,"1395",-76.4999885410,25.1236001620
1993,BHS,"1396",-76.4999885410,22.1236001620
2050,BHS,"1397",-73.4999885410,25.1236001620
2051,BHS,"1398",-73.4999885410,22.1236001620
2344,BRB,"1399",-58.4999885410,13.1236001620
2222,BMU,"1400",-64.4999885410,31.1236001620
2170,BES,"1401",-67.4999885410,13.1236001620
1878,CYM,"1402",-82.4999885410,19.1236001620
1880,COL,"1403",-82.4999885410,13.1236001620
1941,COL,"1404",-79.4999885410,4.1236001620
1997,COL,"1405",-76.4999885410,10.1236001620
1998,COL,"1406",-76.4999885410,7.1236001620
1999,COL,"1407",-76.4999885410,4.1236001620
2054,COL,"1408",-73.4999885410,13.1236001620
2055,COL,"1409",-73.4999885410,10.1236001620
2056,COL,"1410",-73.4999885410,7.1236001620
2057,COL,"1411",-73.4999885410,4.1236001620
2113,COL,"1412",-70.4999885410,10.1236001620
2114,COL,"1413",-70.4999885410,7.1236001620
2115,COL,"1414",-70.4999885410,4.1236001620
2172,COL,"1415",-67.4999885410,7.1236001620
2173,COL,"1416",-67.4999885410,4.1236001620
1823,CRI,"1417",-85.4999885410,10.1236001620
1881,CRI,"1418",-82.4999885410,10.1236001620
1882,CRI,"1419",-82.4999885410,7.1236001620
1877,CUB,"1420",-82.4999885410,22.1236001620
1935,CUB,"1421",-79.4999885410,22.1236001620
1994,CUB,"1422",-76.4999885410,19.1236001620
2052,CUB,"1423",-73.4999885410,19.1236001620
2110,DOM,"1424",-70.4999885410,19.1236001620
2111,DOM,"1425",-70.4999885410,16.1236001620
2168,DOM,"1426",-67.4999885410,19.1236001620
2404,GUF,"1427",-55.4999885410,7.1236001620
2405,GUF,"1428",-55.4999885410,4.1236001620
2462,GUF,"1429",-52.4999885410,7.1236001620
2286,GRD,"1430",-61.4999885410,13.1236001620
2288,GUY,"1431",-61.4999885410,7.1236001620
2346,GUY,"1432",-58.4999885410,7.1236001620
1821,HND,"1433",-85.4999885410,16.1236001620
1822,HND,"1434",-85.4999885410,13.1236001620
1879,HND,"1435",-82.4999885410,16.1236001620
1936,JAM,"1436",-79.4999885410,19.1236001620
1939,PAN,"1437",-79.4999885410,10.1236001620
1940,PAN,"1438",-79.4999885410,7.1236001620
2227,BES,"1439",-64.4999885410,16.1236001620
2287,TTO,"1440",-61.4999885410,10.1236001620
2109,TCA,"1441",-70.4999885410,22.1236001620
2171,VEN,"1442",-67.4999885410,10.1236001620
2229,VEN,"1443",-64.4999885410,10.1236001620
2230,VEN,"1444",-64.4999885410,7.1236001620
3388,BFA,"1445",-4.4999885410,13.1236001620
3389,BFA,"1446",-4.4999885410,10.1236001620
3445,BFA,"1447",-1.4999885410,16.1236001620
3446,BFA,"1448",-1.4999885410,13.1236001620
3447,BFA,"1449",-1.4999885410,10.1236001620
3503,BFA,"1450",1.5000114590,16.1236001620
3504,BFA,"1451",1.5000114590,13.1236001620
3505,BFA,"1452",1.5000114590,10.1236001620
2981,CPV,"1453",-25.4999885410,16.1236001620
3039,CPV,"1454",-22.4999885410,16.1236001620
3331,CIV,"1455",-7.4999885410,10.1236001620
3332,CIV,"1456",-7.4999885410,7.1236001620
3333,CIV,"1457",-7.4999885410,4.1236001620
3390,CIV,"1458",-4.4999885410,7.1236001620
3391,CIV,"1459",-4.4999885410,4.1236001620
3448,CIV,"1460",-1.4999885410,7.1236001620
3449,CIV,"1461",-1.4999885410,4.1236001620
3156,GMB,"1462",-16.4999885410,13.1236001620
3214,GMB,"1463",-13.4999885410,13.1236001620
3506,GHA,"1464",1.5000114590,7.1236001620
3507,GHA,"1465",1.5000114590,4.1236001620
3380,GIB,"1466",-4.4999885410,37.1236001620
3157,GIN,"1467",-16.4999885410,10.1236001620
3215,GIN,"1468",-13.4999885410,10.1236001620
3272,GIN,"1469",-10.4999885410,13.1236001620
3273,GIN,"1470",-10.4999885410,10.1236001620
3274,GIN,"1471",-10.4999885410,7.1236001620
3330,GIN,"1472",-7.4999885410,13.1236001620
3275,LBR,"1473",-10.4999885410,4.1236001620
3213,MLI,"1474",-13.4999885410,16.1236001620
3271,MLI,"1475",-10.4999885410,16.1236001620
3326,MLI,"1476",-7.4999885410,25.1236001620
3327,MLI,"1477",-7.4999885410,22.1236001620
3328,MLI,"1478",-7.4999885410,19.1236001620
3329,MLI,"1479",-7.4999885410,16.1236001620
3384,MLI,"1480",-4.4999885410,25.1236001620
3385,MLI,"1481",-4.4999885410,22.1236001620
3386,MLI,"1482",-4.4999885410,19.1236001620
3387,MLI,"1483",-4.4999885410,16.1236001620
3442,MLI,"1484",-1.4999885410,25.1236001620
3443,MLI,"1485",-1.4999885410,22.1236001620
3444,MLI,"1486",-1.4999885410,19.1236001620
3501,MLI,"1487",1.5000114590,22.1236001620
3502,MLI,"1488",1.5000114590,19.1236001620
3560,MLI,"1489",4.5000114590,19.1236001620
3561,MLI,"1490",4.5000114590,16.1236001620
3153,MRT,"1491",-16.4999885410,22.1236001620
3154,MRT,"1492",-16.4999885410,19.1236001620
3155,MRT,"1493",-16.4999885410,16.1236001620
3210,MRT,"1494",-13.4999885410,25.1236001620
3211,MRT,"1495",-13.4999885410,22.1236001620
3212,MRT,"1496",-13.4999885410,19.1236001620
3268,MRT,"1497",-10.4999885410,25.1236001620
3269,MRT,"1498",-10.4999885410,22.1236001620
3270,MRT,"1499",-10.4999885410,19.1236001620
3325,MRT,"1500",-7.4999885410,28.1236001620
3152,MAR,"1501",-16.4999885410,25.1236001620
3209,MAR,"1502",-13.4999885410,28.1236001620
3265,MAR,"1503",-10.4999885410,34.1236001620
3266,MAR,"1504",-10.4999885410,31.1236001620
3267,MAR,"1505",-10.4999885410,28.1236001620
3323,MAR,"1506",-7.4999885410,34.1236001620
3324,MAR,"1507",-7.4999885410,31.1236001620
3381,MAR,"1508",-4.4999885410,34.1236001620
3382,MAR,"1509",-4.4999885410,31.1236001620
3439,MAR,"1510",-1.4999885410,34.1236001620
3440,MAR,"1511",-1.4999885410,31.1236001620
2857,PRT,"1512",-31.4999885410,40.1236001620
2915,PRT,"1513",-28.4999885410,40.1236001620
2916,PRT,"1514",-28.4999885410,37.1236001620
2974,PRT,"1515",-25.4999885410,37.1236001620
3149,PRT,"1516",-16.4999885410,34.1236001620
3263,PRT,"1517",-10.4999885410,40.1236001620
3264,PRT,"1518",-10.4999885410,37.1236001620
3320,PRT,"1519",-7.4999885410,43.1236001620
3321,PRT,"1520",-7.4999885410,40.1236001620
3322,PRT,"1521",-7.4999885410,37.1236001620
3216,SLE,"1522",-13.4999885410,7.1236001620
2033,GRL,"1523",-73.4999885410,76.1236001620
2091,GRL,"1524",-70.4999885410,76.1236001620
2149,GRL,"1525",-67.4999885410,76.1236001620
2206,GRL,"1526",-64.4999885410,79.1236001620
2207,GRL,"1527",-64.4999885410,76.1236001620
2264,GRL,"1528",-61.4999885410,79.1236001620
2265,GRL,"1529",-61.4999885410,76.1236001620
2321,GRL,"1530",-58.4999885410,82.1236001620
2322,GRL,"1531",-58.4999885410,79.1236001620
2323,GRL,"1532",-58.4999885410,76.1236001620
2324,GRL,"1533",-58.4999885410,73.1236001620
2379,GRL,"1534",-55.4999885410,82.1236001620
2380,GRL,"1535",-55.4999885410,79.1236001620
2381,GRL,"1536",-55.4999885410,76.1236001620
2382,GRL,"1537",-55.4999885410,73.1236001620
2383,GRL,"1538",-55.4999885410,70.1236001620
2437,GRL,"1539",-52.4999885410,82.1236001620
2438,GRL,"1540",-52.4999885410,79.1236001620
2439,GRL,"1541",-52.4999885410,76.1236001620
2440,GRL,"1542",-52.4999885410,73.1236001620
2441,GRL,"1543",-52.4999885410,70.1236001620
2442,GRL,"1544",-52.4999885410,67.1236001620
2443,GRL,"1545",-52.4999885410,64.1236001620
2495,GRL,"1546",-49.4999885410,82.1236001620
2496,GRL,"1547",-49.4999885410,79.1236001620
2497,GRL,"1548",-49.4999885410,76.1236001620
2498,GRL,"1549",-49.4999885410,73.1236001620
2499,GRL,"1550",-49.4999885410,70.1236001620
2500,GRL,"1551",-49.4999885410,67.1236001620
2501,GRL,"1552",-49.4999885410,64.1236001620
2502,GRL,"1553",-49.4999885410,61.1236001620
2553,GRL,"1554",-46.4999885410,82.1236001620
2554,GRL,"1555",-46.4999885410,79.1236001620
2555,GRL,"1556",-46.4999885410,76.1236001620
2556,GRL,"1557",-46.4999885410,73.1236001620
2557,GRL,"1558",-46.4999885410,70.1236001620
2558,GRL,"1559",-46.4999885410,67.1236001620
2559,GRL,"1560",-46.4999885410,64.1236001620
2560,GRL,"1561",-46.4999885410,61.1236001620
2611,GRL,"1562",-43.4999885410,82.1236001620
2612,GRL,"1563",-43.4999885410,79.1236001620
2613,GRL,"1564",-43.4999885410,76.1236001620
2614,GRL,"1565",-43.4999885410,73.1236001620
2615,GRL,"1566",-43.4999885410,70.1236001620
2616,GRL,"1567",-43.4999885410,67.1236001620
2617,GRL,"1568",-43.4999885410,64.1236001620
2618,GRL,"1569",-43.4999885410,61.1236001620
2669,GRL,"1570",-40.4999885410,82.1236001620
2670,GRL,"1571",-40.4999885410,79.1236001620
2671,GRL,"1572",-40.4999885410,76.1236001620
2672,GRL,"1573",-40.4999885410,73.1236001620
2673,GRL,"1574",-40.4999885410,70.1236001620
2674,GRL,"1575",-40.4999885410,67.1236001620
2675,GRL,"1576",-40.4999885410,64.1236001620
2727,GRL,"1577",-37.4999885410,82.1236001620
2728,GRL,"1578",-37.4999885410,79.1236001620
2729,GRL,"1579",-37.4999885410,76.1236001620
2730,GRL,"1580",-37.4999885410,73.1236001620
2731,GRL,"1581",-37.4999885410,70.1236001620
2732,GRL,"1582",-37.4999885410,67.1236001620
2733,GRL,"1583",-37.4999885410,64.1236001620
2785,GRL,"1584",-34.4999885410,82.1236001620
2786,GRL,"1585",-34.4999885410,79.1236001620
2787,GRL,"1586",-34.4999885410,76.1236001620
2788,GRL,"1587",-34.4999885410,73.1236001620
2789,GRL,"1588",-34.4999885410,70.1236001620
2790,GRL,"1589",-34.4999885410,67.1236001620
2843,GRL,"1590",-31.4999885410,82.1236001620
2844,GRL,"1591",-31.4999885410,79.1236001620
2845,GRL,"1592",-31.4999885410,76.1236001620
2846,GRL,"1593",-31.4999885410,73.1236001620
2847,GRL,"1594",-31.4999885410,70.1236001620
2848,GRL,"1595",-31.4999885410,67.1236001620
2901,GRL,"1596",-28.4999885410,82.1236001620
2902,GRL,"1597",-28.4999885410,79.1236001620
2903,GRL,"1598",-28.4999885410,76.1236001620
2904,GRL,"1599",-28.4999885410,73.1236001620
2905,GRL,"1600",-28.4999885410,70.1236001620
2906,GRL,"1601",-28.4999885410,67.1236001620
2959,GRL,"1602",-25.4999885410,82.1236001620
2960,GRL,"1603",-25.4999885410,79.1236001620
2961,GRL,"1604",-25.4999885410,76.1236001620
2962,GRL,"1605",-25.4999885410,73.1236001620
2963,GRL,"1606",-25.4999885410,70.1236001620
2964,GRL,"1607",-25.4999885410,67.1236001620
3017,GRL,"1608",-22.4999885410,82.1236001620
3018,GRL,"1609",-22.4999885410,79.1236001620
3019,GRL,"1610",-22.4999885410,76.1236001620
3020,GRL,"1611",-22.4999885410,73.1236001620
3021,GRL,"1612",-22.4999885410,70.1236001620
3075,GRL,"1613",-19.4999885410,82.1236001620
3076,GRL,"1614",-19.4999885410,79.1236001620
3077,GRL,"1615",-19.4999885410,76.1236001620
3078,GRL,"1616",-19.4999885410,73.1236001620
3133,GRL,"1617",-16.4999885410,82.1236001620
3134,GRL,"1618",-16.4999885410,79.1236001620
3135,GRL,"1619",-16.4999885410,76.1236001620
3191,GRL,"1620",-13.4999885410,82.1236001620
3434,GGY,"1621",-1.4999885410,49.1236001620
3258,IRL,"1622",-10.4999885410,55.1236001620
3259,IRL,"1623",-10.4999885410,52.1236001620
3316,IRL,"1624",-7.4999885410,55.1236001620
3317,IRL,"1625",-7.4999885410,52.1236001620
3374,IMN,"1626",-4.4999885410,55.1236001620
3315,GBR,"1627",-7.4999885410,58.1236001620
3373,GBR,"1628",-4.4999885410,58.1236001620
3375,GBR,"1629",-4.4999885410,52.1236001620
3376,GBR,"1630",-4.4999885410,49.1236001620
3430,GBR,"1631",-1.4999885410,61.1236001620
3431,GBR,"1632",-1.4999885410,58.1236001620
3432,GBR,"1633",-1.4999885410,55.1236001620
