Id_cell,Id_terminal,Distance,Ctry_iso3
USA_C03685,USA15,6115660.58212363,USA
USA_C03685,USA16,6112827.95641877,USA
USA_C03686,USA01,6086134.52468965,USA
USA_C03686,USA02,6086134.52468965,USA
USA_C03686,USA03,6100522.74476834,USA
USA_C03686,USA04,6086134.52468965,USA
USA_C03686,USA05,6102055.86918259,USA
USA_C03686,USA06,6083889.79484176,USA
USA_C03686,USA07,6102055.86918259,USA
USA_C03686,USA08,6095486.49516036,USA
USA_C03686,USA09,6482728.74073429,USA
USA_C03686,USA10,6482728.74073429,USA
USA_C03686,USA11,6083889.79484176,USA
USA_C03686,USA12,6095486.49516036,USA
USA_C03686,USA13,6102055.86918259,USA
USA_C03686,USA15,6086134.52468965,USA
USA_C03686,USA16,6083089.15096679,USA
USA_C03687,USA01,6070414.15477714,USA
USA_C03687,USA02,6070414.15477714,USA
USA_C03687,USA03,6204387.99302261,USA
USA_C03687,USA04,6070414.15477714,USA
USA_C03687,USA05,6060979.34220767,USA
USA_C03687,USA06,6072138.32325123,USA
USA_C03687,USA07,6060979.34220767,USA
USA_C03687,USA08,6068924.15164754,USA
USA_C03687,USA09,6541742.80855481,USA
USA_C03687,USA10,6541742.80855481,USA
USA_C03687,USA11,6072138.32325123,USA
USA_C03687,USA12,6068924.15164754,USA
USA_C03687,USA13,6060979.34220767,USA
USA_C03687,USA15,6070414.15477714,USA
USA_C03687,USA16,6067160.18157119,USA
USA_C03688,USA01,5984302.76094588,USA
USA_C03688,USA02,5984302.76094588,USA
USA_C03688,USA03,6222477.15784555,USA
USA_C03688,USA04,5984302.76094588,USA
USA_C03688,USA05,5953738.279671799,USA
USA_C03688,USA06,5989366.09641357,USA
USA_C03688,USA07,5953738.279671799,USA
USA_C03688,USA08,5973725.37899533,USA
USA_C03688,USA09,6518535.49174601,USA
USA_C03688,USA10,6518535.49174601,USA
USA_C03688,USA11,5989366.09641357,USA
USA_C03688,USA12,5973725.37899533,USA
USA_C03688,USA13,5953738.279671799,USA
USA_C03688,USA15,5984302.76094588,USA
USA_C03688,USA16,5980883.88137126,USA
USA_C03689,USA01,6067167.91074836,USA
USA_C03689,USA02,6067167.91074836,USA
USA_C03689,USA03,6445623.33398721,USA
USA_C03689,USA04,6067167.91074836,USA
USA_C03689,USA05,6004585.6614368,USA
USA_C03689,USA06,6077171.33891415,USA
USA_C03689,USA07,6004585.6614368,USA
USA_C03689,USA08,6042967.23436306,USA
USA_C03689,USA09,6687417.55424643,USA
USA_C03689,USA10,6687417.55424643,USA
USA_C03689,USA11,6077171.33891415,USA
USA_C03689,USA12,6042967.23436306,USA
USA_C03689,USA13,6004585.6614368,USA
USA_C03689,USA15,6067167.91074836,USA
USA_C03689,USA16,6063521.89573517,USA
USA_C03690,USA01,6029563.92797901,USA
USA_C03690,USA02,6029563.92797901,USA
USA_C03690,USA03,5837307.28137894,USA
USA_C03690,USA04,6029563.92797901,USA
USA_C03690,USA05,6090011.38080396,USA
USA_C03690,USA06,6020374.25693789,USA
USA_C03690,USA07,6090011.38080396,USA
USA_C03690,USA08,6057891.78856174,USA
USA_C03690,USA09,6292594.24670286,USA
USA_C03690,USA10,6292594.24670286,USA
USA_C03690,USA11,6020374.25693789,USA
USA_C03690,USA12,6057891.78856174,USA
USA_C03690,USA13,6090011.38080396,USA
USA_C03690,USA15,6029563.92797901,USA
USA_C03690,USA16,6026916.1729628,USA
USA_C03691,USA01,5985503.18496192,USA
USA_C03691,USA02,5985503.18496192,USA
USA_C03691,USA03,5890294.87940478,USA
USA_C03691,USA04,5985503.18496192,USA
USA_C03691,USA05,6026324.24938545,USA
USA_C03691,USA06,5979412.95651439,USA
USA_C03691,USA07,6026324.24938545,USA
USA_C03691,USA08,6005419.80892017,USA
USA_C03691,USA09,6310648.25105719,USA
USA_C03691,USA10,6310648.25105719,USA
USA_C03691,USA11,5979412.95651439,USA
USA_C03691,USA12,6005419.80892017,USA
USA_C03691,USA13,6026324.24938545,USA
USA_C03691,USA15,5985503.18496192,USA
USA_C03691,USA16,5982673.15155498,USA
USA_C03692,USA01,5933902.84843132,USA
USA_C03692,USA02,5933902.84843132,USA
USA_C03692,USA03,5962285.78933031,USA
USA_C03692,USA04,5933902.84843132,USA
USA_C03692,USA05,5949387.78553774,USA
USA_C03692,USA06,5931805.18456136,USA
USA_C03692,USA07,5949387.78553774,USA
USA_C03692,USA08,5942961.623948201,USA
USA_C03692,USA09,6336958.62550678,USA
USA_C03692,USA10,6336958.62550678,USA
USA_C03692,USA11,5931805.18456136,USA
USA_C03692,USA12,5942961.623948201,USA
USA_C03692,USA13,5949387.78553774,USA
USA_C03692,USA15,5933902.84843132,USA
USA_C03692,USA16,5930850.11260738,USA
USA_C03693,USA01,5910266.65226498,USA
USA_C03693,USA02,5910266.65226498,USA
USA_C03693,USA03,6058966.37272889,USA
USA_C03693,USA04,5910266.65226498,USA
USA_C03693,USA05,5900333.29668665,USA
USA_C03693,USA06,5912152.06859992,USA
USA_C03693,USA07,5900333.29668665,USA
USA_C03693,USA08,5908450.36494356,USA
USA_C03693,USA09,6388239.21523705,USA
USA_C03693,USA10,6388239.21523705,USA
USA_C03693,USA11,5912152.06859992,USA
USA_C03693,USA12,5908450.36494356,USA
USA_C03693,USA13,5900333.29668665,USA
USA_C03693,USA15,5910266.65226498,USA
USA_C03693,USA16,5907005.08359476,USA
USA_C03694,USA01,5891136.88580258,USA
USA_C03694,USA02,5891136.88580258,USA
USA_C03694,USA03,6119079.26854018,USA
USA_C03694,USA04,5891136.88580258,USA
USA_C03694,USA05,5864358.16697057,USA
USA_C03694,USA06,5895659.28667131,USA
USA_C03694,USA07,5864358.16697057,USA
USA_C03694,USA08,5882110.3276172,USA
USA_C03694,USA09,6417655.12935822,USA
USA_C03694,USA10,6417655.12935822,USA
USA_C03694,USA11,5895659.28667131,USA
USA_C03694,USA12,5882110.3276172,USA
USA_C03694,USA13,5864358.16697057,USA
USA_C03694,USA15,5891136.88580258,USA
USA_C03694,USA16,5887744.46329473,USA
USA_C03695,USA01,5875319.47264949,USA
USA_C03695,USA02,5875319.47264949,USA
USA_C03695,USA03,6231490.94465241,USA
USA_C03695,USA04,5875319.47264949,USA
USA_C03695,USA05,5820750.97841335,USA
USA_C03695,USA06,5884175.55674974,USA
USA_C03695,USA07,5820750.97841335,USA
USA_C03695,USA08,5854408.87862636,USA
USA_C03695,USA09,6479347.03765862,USA
USA_C03695,USA10,6479347.03765862,USA
USA_C03695,USA11,5884175.55674974,USA
USA_C03695,USA12,5854408.87862636,USA
USA_C03695,USA13,5820750.97841335,USA
USA_C03695,USA15,5875319.47264949,USA
USA_C03695,USA16,5871724.86984626,USA
USA_C03696,USA01,6556349.75667668,USA
USA_C03696,USA02,6556349.75667668,USA
USA_C03696,USA03,7950809.36383786,USA
USA_C03696,USA04,6556349.75667668,USA
USA_C03696,USA05,6260759.078876999,USA
USA_C03696,USA06,6602204.99246106,USA
USA_C03696,USA07,6260759.078876999,USA
USA_C03696,USA08,6432418.39114144,USA
USA_C03696,USA09,7711470.31864593,USA
USA_C03696,USA10,7711470.31864593,USA
USA_C03696,USA11,6602204.99246106,USA
USA_C03696,USA12,6432418.39114144,USA
USA_C03696,USA13,6260759.078876999,USA
USA_C03696,USA15,6556349.75667668,USA
USA_C03696,USA16,6551860.24761191,USA
USA_C03697,USA01,5923143.17408677,USA
USA_C03697,USA02,5923143.17408677,USA
USA_C03697,USA03,5718829.80467973,USA
USA_C03697,USA04,5923143.17408677,USA
USA_C03697,USA05,5987880.06553887,USA
USA_C03697,USA06,5913334.47363564,USA
USA_C03697,USA07,5987880.06553887,USA
USA_C03697,USA08,5953229.59813825,USA
USA_C03697,USA09,6176646.45003666,USA
USA_C03697,USA10,6176646.45003666,USA
USA_C03697,USA11,5913334.47363564,USA
USA_C03697,USA12,5953229.59813825,USA
USA_C03697,USA13,5987880.06553887,USA
USA_C03697,USA15,5923143.17408677,USA
USA_C03697,USA16,5920533.33405539,USA
USA_C03698,USA01,5859125.63724296,USA
USA_C03698,USA02,5859125.63724296,USA
USA_C03698,USA03,5765984.58128148,USA
USA_C03698,USA04,5859125.63724296,USA
USA_C03698,USA05,5901663.50071754,USA
USA_C03698,USA06,5852832.46908897,USA
USA_C03698,USA07,5901663.50071754,USA
USA_C03698,USA08,5879686.19796248,USA
USA_C03698,USA09,6183579.49959688,USA
USA_C03698,USA10,6183579.49959688,USA
USA_C03698,USA11,5852832.46908897,USA
USA_C03698,USA12,5879686.19796248,USA
USA_C03698,USA13,5901663.50071754,USA
USA_C03698,USA15,5859125.63724296,USA
USA_C03698,USA16,5856307.84329995,USA
USA_C03699,USA01,5797676.14051556,USA
USA_C03699,USA02,5797676.14051556,USA
USA_C03699,USA03,5828145.36120459,USA
USA_C03699,USA04,5797676.14051556,USA
USA_C03699,USA05,5815072.75625801,USA
USA_C03699,USA06,5795352.45542206,USA
USA_C03699,USA07,5815072.75625801,USA
USA_C03699,USA08,5807452.71405382,USA
USA_C03699,USA09,6199842.51153111,USA
USA_C03699,USA10,6199842.51153111,USA
USA_C03699,USA11,5795352.45542206,USA
USA_C03699,USA12,5807452.71405382,USA
USA_C03699,USA13,5815072.75625801,USA
USA_C03699,USA15,5797676.14051556,USA
USA_C03699,USA16,5794636.22706492,USA
USA_C03700,USA01,5749552.00855746,USA
USA_C03700,USA02,5749552.00855746,USA
USA_C03700,USA03,5903248.42558539,USA
USA_C03700,USA04,5749552.00855746,USA
USA_C03700,USA05,5741326.77911174,USA
USA_C03700,USA06,5751257.84192487,USA
USA_C03700,USA07,5741326.77911174,USA
USA_C03700,USA08,5748347.32133859,USA
USA_C03700,USA09,6228023.10658207,USA
USA_C03700,USA10,6228023.10658207,USA
USA_C03700,USA11,5751257.84192487,USA
USA_C03700,USA12,5748347.32133859,USA
USA_C03700,USA13,5741326.77911174,USA
USA_C03700,USA15,5749552.00855746,USA
USA_C03700,USA16,5746300.19834019,USA
USA_C03701,USA01,5705469.31297683,USA
USA_C03701,USA02,5705469.31297683,USA
USA_C03701,USA03,5974605.61089718,USA
USA_C03701,USA04,5705469.31297683,USA
USA_C03701,USA05,5672913.67300032,USA
USA_C03701,USA06,5710992.37637442,USA
USA_C03701,USA07,5672913.67300032,USA
USA_C03701,USA08,5693837.70750525,USA
USA_C03701,USA09,6254172.44505608,USA
USA_C03701,USA10,6254172.44505608,USA
USA_C03701,USA11,5710992.37637442,USA
USA_C03701,USA12,5693837.70750525,USA
USA_C03701,USA13,5672913.67300032,USA
USA_C03701,USA15,5705469.31297683,USA
USA_C03701,USA16,5702029.43505094,USA
USA_C03702,USA01,5767734.29865873,USA
USA_C03702,USA02,5767734.29865873,USA
USA_C03702,USA03,6111577.49411969,USA
USA_C03702,USA04,5767734.29865873,USA
USA_C03702,USA05,5717696.04502071,USA
USA_C03702,USA06,5775943.45476737,USA
USA_C03702,USA07,5717696.04502071,USA
USA_C03702,USA08,5748680.84696138,USA
USA_C03702,USA09,6362673.42103325,USA
USA_C03702,USA10,6362673.42103325,USA
USA_C03702,USA11,5775943.45476737,USA
USA_C03702,USA12,5748680.84696138,USA
USA_C03702,USA13,5717696.04502071,USA
USA_C03702,USA15,5767734.29865873,USA
USA_C03702,USA16,5764169.21987015,USA
USA_C03703,USA01,6355348.51327531,USA
USA_C03703,USA02,6355348.51327531,USA
USA_C03703,USA03,7796080.86220571,USA
USA_C03703,USA04,6355348.51327531,USA
USA_C03703,USA05,6050682.7737958,USA
USA_C03703,USA06,6402646.43916338,USA
USA_C03703,USA07,6050682.7737958,USA
USA_C03703,USA08,6227427.77451397,USA
USA_C03703,USA09,7527645.00500701,USA
USA_C03703,USA10,7527645.00500701,USA
USA_C03703,USA11,6402646.43916338,USA
USA_C03703,USA12,6227427.77451397,USA
USA_C03703,USA13,6050682.7737958,USA
USA_C03703,USA15,6355348.51327531,USA
USA_C03703,USA16,6350872.01309078,USA
USA_C03704,USA01,6309684.16018978,USA
USA_C03704,USA02,6309684.16018978,USA
USA_C03704,USA03,7778649.37841535,USA
USA_C03704,USA04,6309684.16018978,USA
USA_C03704,USA05,5998968.2385751,USA
USA_C03704,USA06,6357925.15411776,USA
USA_C03704,USA07,5998968.2385751,USA
USA_C03704,USA08,6179126.21765589,USA
USA_C03704,USA09,7492470.67247572,USA
USA_C03704,USA10,7492470.67247572,USA
USA_C03704,USA11,6357925.15411776,USA
USA_C03704,USA12,6179126.21765589,USA
USA_C03704,USA13,5998968.2385751,USA
USA_C03704,USA15,6309684.16018978,USA
USA_C03704,USA16,6305219.92238718,USA
USA_C03705,USA01,5813731.50388166,USA
USA_C03705,USA02,5813731.50388166,USA
USA_C03705,USA03,5607798.81328542,USA
USA_C03705,USA04,5813731.50388166,USA
USA_C03705,USA05,5880674.62961019,USA
USA_C03705,USA06,5803633.29064225,USA
USA_C03705,USA07,5880674.62961019,USA
USA_C03705,USA08,5844683.38695984,USA
USA_C03705,USA09,6064419.77401433,USA
USA_C03705,USA10,6064419.77401433,USA
USA_C03705,USA11,5803633.29064225,USA
USA_C03705,USA12,5844683.38695984,USA
USA_C03705,USA13,5880674.62961019,USA
USA_C03705,USA15,5813731.50388166,USA
USA_C03705,USA16,5811139.79143126,USA
USA_C03706,USA01,5732386.79200716,USA
USA_C03706,USA02,5732386.79200716,USA
USA_C03706,USA03,5637145.23957169,USA
USA_C03706,USA04,5732386.79200716,USA
USA_C03706,USA05,5777591.38993577,USA
USA_C03706,USA06,5725743.79579737,USA
USA_C03706,USA07,5777591.38993577,USA
USA_C03706,USA08,5753994.29576425,USA
USA_C03706,USA09,6053399.97658265,USA
USA_C03706,USA10,6053399.97658265,USA
USA_C03706,USA11,5725743.79579737,USA
USA_C03706,USA12,5753994.29576425,USA
USA_C03706,USA13,5777591.38993577,USA
USA_C03706,USA15,5732386.79200716,USA
USA_C03706,USA16,5729589.80789944,USA
USA_C03707,USA01,5654173.73365308,USA
USA_C03707,USA02,5654173.73365308,USA
USA_C03707,USA03,5684507.25894114,USA
USA_C03707,USA04,5654173.73365308,USA
USA_C03707,USA05,5674168.13249321,USA
USA_C03707,USA06,5651523.12716905,USA
USA_C03707,USA07,5674168.13249321,USA
USA_C03707,USA08,5664952.46560761,USA
USA_C03707,USA09,6053846.9589543,USA
USA_C03707,USA10,6053846.9589543,USA
USA_C03707,USA11,5651523.12716905,USA
USA_C03707,USA12,5664952.46560761,USA
USA_C03707,USA13,5674168.13249321,USA
USA_C03707,USA15,5654173.73365308,USA
USA_C03707,USA16,5651152.24819993,USA
USA_C03708,USA01,5590096.38150488,USA
USA_C03708,USA02,5590096.38150488,USA
USA_C03708,USA03,5745829.26052103,USA
USA_C03708,USA04,5590096.38150488,USA
USA_C03708,USA05,5584308.00916249,USA
USA_C03708,USA06,5591511.68974351,USA
USA_C03708,USA07,5584308.00916249,USA
USA_C03708,USA08,5589810.77997708,USA
USA_C03708,USA09,6067147.06261067,USA
USA_C03708,USA10,6067147.06261067,USA
USA_C03708,USA11,5591511.68974351,USA
USA_C03708,USA12,5589810.77997708,USA
USA_C03708,USA13,5584308.00916249,USA
USA_C03708,USA15,5590096.38150488,USA
USA_C03708,USA16,5586860.0557043,USA
USA_C03709,USA01,5553025.34127052,USA
USA_C03709,USA02,5553025.34127052,USA
USA_C03709,USA03,5820966.45096216,USA
USA_C03709,USA04,5553025.34127052,USA
USA_C03709,USA05,5523473.98938119,USA
USA_C03709,USA06,5558166.87637653,USA
USA_C03709,USA07,5523473.98938119,USA
USA_C03709,USA08,5542559.60387731,USA
USA_C03709,USA09,6098457.04709189,USA
USA_C03709,USA10,6098457.04709189,USA
USA_C03709,USA11,5558166.87637653,USA
USA_C03709,USA12,5542559.60387731,USA
USA_C03709,USA13,5523473.98938119,USA
USA_C03709,USA15,5553025.34127052,USA
USA_C03709,USA16,5549604.30417676,USA
USA_C03710,USA01,5527323.6940547,USA
USA_C03710,USA02,5527323.6940547,USA
USA_C03710,USA03,5880364.51060772,USA
USA_C03710,USA04,5527323.6940547,USA
USA_C03710,USA05,5479499.73893036,USA
USA_C03710,USA06,5535322.88409228,USA
USA_C03710,USA07,5479499.73893036,USA
USA_C03710,USA08,5509032.96949734,USA
USA_C03710,USA09,6123876.69394557,USA
USA_C03710,USA10,6123876.69394557,USA
USA_C03710,USA11,5535322.88409228,USA
USA_C03710,USA12,5509032.96949734,USA
USA_C03710,USA13,5479499.73893036,USA
USA_C03710,USA15,5527323.6940547,USA
USA_C03710,USA16,5523769.01865148,USA
USA_C03711,USA01,6265400.41577791,USA
USA_C03711,USA02,6265400.41577791,USA
USA_C03711,USA03,7724140.058595,USA
USA_C03711,USA04,6265400.41577791,USA
USA_C03711,USA05,5957232.53895089,USA
USA_C03711,USA06,6313256.30529359,USA
USA_C03711,USA07,5957232.53895089,USA
USA_C03711,USA08,6135936.843588,USA
USA_C03711,USA09,7444121.15213573,USA
USA_C03711,USA10,7444121.15213573,USA
USA_C03711,USA11,6313256.30529359,USA
USA_C03711,USA12,6135936.843588,USA
USA_C03711,USA13,5957232.53895089,USA
USA_C03711,USA15,6265400.41577791,USA
USA_C03711,USA16,6260930.76901603,USA
USA_C03712,USA01,6267510.82751804,USA
USA_C03712,USA02,6267510.82751804,USA
USA_C03712,USA03,7754015.64471029,USA
USA_C03712,USA04,6267510.82751804,USA
USA_C03712,USA05,5953104.89808331,USA
USA_C03712,USA06,6316329.34300078,USA
USA_C03712,USA07,5953104.89808331,USA
USA_C03712,USA08,6135339.76564638,USA
USA_C03712,USA09,7456568.69404871,USA
USA_C03712,USA10,7456568.69404871,USA
USA_C03712,USA11,6316329.34300078,USA
USA_C03712,USA12,6135339.76564638,USA
USA_C03712,USA13,5953104.89808331,USA
USA_C03712,USA15,6267510.82751804,USA
USA_C03712,USA16,6263055.70156768,USA
USA_C03713,USA01,5697974.53463433,USA
USA_C03713,USA02,5697974.53463433,USA
USA_C03713,USA03,5494415.9508627,USA
USA_C03713,USA04,5697974.53463433,USA
USA_C03713,USA05,5766455.31729652,USA
USA_C03713,USA06,5687696.54147953,USA
USA_C03713,USA07,5766455.31729652,USA
USA_C03713,USA08,5729499.94398137,USA
USA_C03713,USA09,5948294.90297612,USA
USA_C03713,USA10,5948294.90297612,USA
USA_C03713,USA11,5687696.54147953,USA
USA_C03713,USA12,5729499.94398137,USA
USA_C03713,USA13,5766455.31729652,USA
USA_C03713,USA15,5697974.53463433,USA
USA_C03713,USA16,5695394.35074677,USA
USA_C03714,USA01,5607378.88223622,USA
USA_C03714,USA02,5607378.88223622,USA
USA_C03714,USA03,5507581.61514441,USA
USA_C03714,USA04,5607378.88223622,USA
USA_C03714,USA05,5655804.71970696,USA
USA_C03714,USA06,5600299.95566164,USA
USA_C03714,USA07,5655804.71970696,USA
USA_C03714,USA08,5630268.96743963,USA
USA_C03714,USA09,5923332.01075452,USA
USA_C03714,USA10,5923332.01075452,USA
USA_C03714,USA11,5600299.95566164,USA
USA_C03714,USA12,5630268.96743963,USA
USA_C03714,USA13,5655804.71970696,USA
USA_C03714,USA15,5607378.88223622,USA
USA_C03714,USA16,5604607.85390173,USA
USA_C03715,USA01,5512269.22943928,USA
USA_C03715,USA02,5512269.22943928,USA
USA_C03715,USA03,5539823.2604512,USA
USA_C03715,USA04,5512269.22943928,USA
USA_C03715,USA05,5535491.1808302,USA
USA_C03715,USA06,5509194.94385069,USA
USA_C03715,USA07,5535491.1808302,USA
USA_C03715,USA08,5524316.67337031,USA
USA_C03715,USA09,5907714.88380865,USA
USA_C03715,USA10,5907714.88380865,USA
USA_C03715,USA11,5509194.94385069,USA
USA_C03715,USA12,5524316.67337031,USA
USA_C03715,USA13,5535491.1808302,USA
USA_C03715,USA15,5512269.22943928,USA
USA_C03715,USA16,5509271.60172349,USA
USA_C03716,USA01,5432958.00917661,USA
USA_C03716,USA02,5432958.00917661,USA
USA_C03716,USA03,5581222.45996499,USA
USA_C03716,USA04,5432958.00917661,USA
USA_C03716,USA05,5431743.04824383,USA
USA_C03716,USA06,5433751.54849832,USA
USA_C03716,USA07,5431743.04824383,USA
USA_C03716,USA08,5434501.00903647,USA
USA_C03716,USA09,5902615.52055893,USA
USA_C03716,USA10,5902615.52055893,USA
USA_C03716,USA11,5433751.54849832,USA
USA_C03716,USA12,5434501.00903647,USA
USA_C03716,USA13,5431743.04824383,USA
USA_C03716,USA15,5432958.00917661,USA
USA_C03716,USA16,5429754.35221611,USA
USA_C03717,USA01,5402402.45072647,USA
USA_C03717,USA02,5402402.45072647,USA
USA_C03717,USA03,5667626.74834938,USA
USA_C03717,USA04,5402402.45072647,USA
USA_C03717,USA05,5376269.6030556,USA
USA_C03717,USA06,5407100.44945805,USA
USA_C03717,USA07,5376269.6030556,USA
USA_C03717,USA08,5393275.97797424,USA
USA_C03717,USA09,5943561.86222108,USA
USA_C03717,USA10,5943561.86222108,USA
USA_C03717,USA11,5407100.44945805,USA
USA_C03717,USA12,5393275.97797424,USA
USA_C03717,USA13,5376269.6030556,USA
USA_C03717,USA15,5402402.45072647,USA
USA_C03717,USA16,5399003.40613541,USA
USA_C03718,USA01,5584730.97563581,USA
USA_C03718,USA02,5584730.97563581,USA
USA_C03718,USA03,5377660.80437229,USA
USA_C03718,USA04,5584730.97563581,USA
USA_C03718,USA05,5655985.54391702,USA
USA_C03718,USA06,5574079.07167003,USA
USA_C03718,USA07,5655985.54391702,USA
USA_C03718,USA08,5617357.76579352,USA
USA_C03718,USA09,5830826.86766418,USA
USA_C03718,USA10,5830826.86766418,USA
USA_C03718,USA11,5574079.07167003,USA
USA_C03718,USA12,5617357.76579352,USA
USA_C03718,USA13,5655985.54391702,USA
USA_C03718,USA15,5584730.97563581,USA
USA_C03718,USA16,5582174.28111051,USA
USA_C03719,USA01,5484488.80960221,USA
USA_C03719,USA02,5484488.80960221,USA
USA_C03719,USA03,5377565.75291759,USA
USA_C03719,USA04,5484488.80960221,USA
USA_C03719,USA05,5536707.22678726,USA
USA_C03719,USA06,5476884.86410964,USA
USA_C03719,USA07,5536707.22678726,USA
USA_C03719,USA08,5508904.689372,USA
USA_C03719,USA09,5793690.52616377,USA
USA_C03719,USA10,5793690.52616377,USA
USA_C03719,USA11,5476884.86410964,USA
USA_C03719,USA12,5508904.689372,USA
USA_C03719,USA13,5536707.22678726,USA
USA_C03719,USA15,5484488.80960221,USA
USA_C03719,USA16,5481749.15651466,USA
USA_C03720,USA01,5372382.62731452,USA
USA_C03720,USA02,5372382.62731452,USA
USA_C03720,USA03,5394364.78988533,USA
USA_C03720,USA04,5372382.62731452,USA
USA_C03720,USA05,5399489.51560314,USA
USA_C03720,USA06,5368783.29425412,USA
USA_C03720,USA07,5399489.51560314,USA
USA_C03720,USA08,5385977.43949486,USA
USA_C03720,USA09,5761772.04821581,USA
USA_C03720,USA10,5761772.04821581,USA
USA_C03720,USA11,5368783.29425412,USA
USA_C03720,USA12,5385977.43949486,USA
USA_C03720,USA13,5399489.51560314,USA
USA_C03720,USA15,5372382.62731452,USA
USA_C03720,USA16,5369414.64911139,USA
USA_C03721,USA01,5288333.05194801,USA
USA_C03721,USA02,5288333.05194801,USA
USA_C03721,USA03,5429281.67442,USA
USA_C03721,USA04,5288333.05194801,USA
USA_C03721,USA05,5291539.95037835,USA
USA_C03721,USA06,5288524.39709537,USA
USA_C03721,USA07,5291539.95037835,USA
USA_C03721,USA08,5291645.19880478,USA
USA_C03721,USA09,5750793.51017812,USA
USA_C03721,USA10,5750793.51017812,USA
USA_C03721,USA11,5288524.39709537,USA
USA_C03721,USA12,5291645.19880478,USA
USA_C03721,USA13,5291539.95037835,USA
USA_C03721,USA15,5288333.05194801,USA
USA_C03721,USA16,5285161.35487673,USA
USA_C03722,USA01,5470282.622992801,USA
USA_C03722,USA02,5470282.622992801,USA
USA_C03722,USA03,5258736.24179471,USA
USA_C03722,USA04,5470282.622992801,USA
USA_C03722,USA05,5544591.64601104,USA
USA_C03722,USA06,5459214.75196773,USA
USA_C03722,USA07,5544591.64601104,USA
USA_C03722,USA08,5504127.82919705,USA
USA_C03722,USA09,5711440.13740536,USA
USA_C03722,USA10,5711440.13740536,USA
USA_C03722,USA11,5459214.75196773,USA
USA_C03722,USA12,5504127.82919705,USA
USA_C03722,USA13,5544591.64601104,USA
USA_C03722,USA15,5470282.622992801,USA
USA_C03722,USA16,5467752.17034304,USA
USA_C03723,USA01,5364121.45090293,USA
USA_C03723,USA02,5364121.45090293,USA
USA_C03723,USA03,5247383.924200701,USA
USA_C03723,USA04,5364121.45090293,USA
USA_C03723,USA05,5420719.15470674,USA
USA_C03723,USA06,5355900.55872346,USA
USA_C03723,USA07,5420719.15470674,USA
USA_C03723,USA08,5390313.37542203,USA
USA_C03723,USA09,5664805.31191164,USA
USA_C03723,USA10,5664805.31191164,USA
USA_C03723,USA11,5355900.55872346,USA
USA_C03723,USA12,5390313.37542203,USA
USA_C03723,USA13,5420719.15470674,USA
USA_C03723,USA15,5364121.45090293,USA
USA_C03723,USA16,5361418.88305592,USA
USA_C03724,USA01,5234959.26668764,USA
USA_C03724,USA02,5234959.26668764,USA
USA_C03724,USA03,5248418.03678484,USA
USA_C03724,USA04,5234959.26668764,USA
USA_C03724,USA05,5266635.81194835,USA
USA_C03724,USA06,5230728.84065913,USA
USA_C03724,USA07,5266635.81194835,USA
USA_C03724,USA08,5250392.20800357,USA
USA_C03724,USA09,5616361.74644856,USA
USA_C03724,USA10,5616361.74644856,USA
USA_C03724,USA11,5230728.84065913,USA
USA_C03724,USA12,5250392.20800357,USA
USA_C03724,USA13,5266635.81194835,USA
USA_C03724,USA15,5234959.26668764,USA
USA_C03724,USA16,5232027.12911024,USA
USA_C03725,USA01,5129959.76570504,USA
USA_C03725,USA02,5129959.76570504,USA
USA_C03725,USA03,5257451.95297247,USA
USA_C03725,USA04,5129959.76570504,USA
USA_C03725,USA05,5139327.80895154,USA
USA_C03725,USA06,5129289.33106127,USA
USA_C03725,USA07,5139327.80895154,USA
USA_C03725,USA08,5135767.32498442,USA
USA_C03725,USA09,5581000.67501748,USA
USA_C03725,USA10,5581000.67501748,USA
USA_C03725,USA11,5129289.33106127,USA
USA_C03725,USA12,5135767.32498442,USA
USA_C03725,USA13,5139327.80895154,USA
USA_C03725,USA15,5129959.76570504,USA
USA_C03725,USA16,5126834.17066506,USA
USA_C03726,USA01,5363796.86934534,USA
USA_C03726,USA02,5363796.86934534,USA
USA_C03726,USA03,5142916.41293211,USA
USA_C03726,USA04,5363796.86934534,USA
USA_C03726,USA05,5442072.58394207,USA
USA_C03726,USA06,5352166.19380079,USA
USA_C03726,USA07,5442072.58394207,USA
USA_C03726,USA08,5399254.62183956,USA
USA_C03726,USA09,5596922.67572524,USA
USA_C03726,USA10,5596922.67572524,USA
USA_C03726,USA11,5352166.19380079,USA
USA_C03726,USA12,5399254.62183956,USA
USA_C03726,USA13,5442072.58394207,USA
USA_C03726,USA15,5363796.86934534,USA
USA_C03726,USA16,5361301.94567619,USA
USA_C03727,USA01,5246730.90451573,USA
USA_C03727,USA02,5246730.90451573,USA
USA_C03727,USA03,5117371.97433383,USA
USA_C03727,USA04,5246730.90451573,USA
USA_C03727,USA05,5308306.58003016,USA
USA_C03727,USA06,5237798.71742785,USA
USA_C03727,USA07,5308306.58003016,USA
USA_C03727,USA08,5274954.84057194,USA
USA_C03727,USA09,5537055.56926228,USA
USA_C03727,USA10,5537055.56926228,USA
USA_C03727,USA11,5237798.71742785,USA
USA_C03727,USA12,5274954.84057194,USA
USA_C03727,USA13,5308306.58003016,USA
USA_C03727,USA15,5246730.90451573,USA
USA_C03727,USA16,5244071.42514541,USA
USA_C03728,USA01,5100496.1007479,USA
USA_C03728,USA02,5100496.1007479,USA
USA_C03728,USA03,5102313.37287614,USA
